Year,Player,Team,Position,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
2018,Adrian Kempe,L.A,C,81,1174.5166666667,14.500205761317,56.81,50.63,52.88,42.5,37.65,53.03,29.63,26.21,53.06,2.04,2.35,46.51,2.69,2.22,54.81,26.82,23.55,53.25,10.22,8.89,53.48,1.12,1.33,45.83,22.14,19.55,53.10,0.75,0.89,45.83,36.23,32.76,52.51,0.52,0.37,58.33,6.90,91.03,0.979,11.6,12.36,7.97,54.61,59.27,19.67,17.73,14.81,57.04
2018,Alan Quine,CGY,C,13,123.46666666667,9.4974358974359,46.17,48.11,48.97,32.07,34.99,47.83,21.38,26.73,44.44,2.43,1.94,55.56,1.96,2.08,48.49,20.9,22.84,47.78,10.21,12.15,45.65,1.46,1.46,50.00,14.25,14.25,50.00,0.65,0.65,50.00,29.48,30.18,49.41,0.7,0,100.00,11.36,92.73,1.041,9.72,15.06,8.75,50.05,52.63,13.12,18.95,16.52,44.26
2018,Alec Martinez,L.A,D,60,1281.7833333333,21.363055555556,56.31,62.96,47.21,40.91,46.44,46.84,27.99,32.02,46.65,2.48,3.04,44.92,2.56,2.94,46.53,26.35,29.4,47.27,10.34,11.42,47.53,1.36,1.54,46.77,21.35,23.97,47.11,0.69,1.19,36.67,36.31,41.52,46.66,0.68,0.61,52.63,8.86,90.50,0.994,6.32,10.16,9.88,47.56,39.02,16.57,17.27,19.8,45.56
2018,Aleksander Barkov,FLA,C,82,1833.0166666667,22.353861788618,61.54,54.6,52.99,47.63,42.65,52.76,35.55,30.08,54.16,4.71,3.76,55.60,3.34,3.35,49.98,29.26,26.91,52.10,11.98,12.27,49.39,2.65,2.03,56.64,23.04,19.51,54.15,1.35,1.35,50.00,38.49,32.95,53.87,1.42,0.76,65.22,13.26,87.49,1.007,12.99,13.55,13.88,31.88,48.36,24.52,20.16,24.81,49.70
2018,Alex Biega,VAN,D,41,724.51666666667,17.671138211382,57.31,56.98,50.14,43.97,43.15,50.48,29.65,30.97,48.91,2.73,2.73,50.00,2.44,2.52,49.24,27.08,27.99,49.17,10.6,11.26,48.48,1.41,1.66,45.95,21.97,22.3,49.63,1.33,0.66,66.67,34.57,36.48,48.65,0.36,0.84,30.00,9.22,91.18,1.004,8.86,10.93,8.12,53.83,52.20,17.06,17.56,18.72,47.69
2018,Alex Chiasson,EDM,R,73,1238.8333333333,16.970319634703,57.54,53.95,51.61,42.72,40.68,51.22,30.71,28.96,51.46,3.54,2.37,59.84,3.19,2.6,55.10,29.5,24.75,54.38,11.77,10.56,52.71,1.94,1.31,59.70,23.64,18.92,55.54,1.36,0.52,72.41,33.93,32.95,50.73,0.84,0.7,54.55,11.51,91.81,1.033,13.85,13.95,10.99,37.24,55.75,24.12,19.03,18.26,56.91
2018,Alex DeBrincat,CHI,"L, R",82,1451.4,17.7,67.3,50.89,56.94,49.52,39.02,55.93,37.66,29.19,56.34,4.71,3.14,60.00,3.27,2.85,53.45,34.19,27.08,55.80,11.53,11.82,49.38,2.23,1.53,59.34,30.21,20.34,59.76,2.2,1.38,61.54,41.56,27.35,60.31,1.13,0.54,67.86,12.51,89.24,1.017,15.13,11.86,5.33,36.38,73.94,27.12,17.45,11.7,69.86
2018,Alex Formenton,OTT,L,9,105.01666666667,11.668518518519,42.85,70.85,37.69,31.42,50.28,38.46,21.14,37.14,36.27,1.71,3.43,33.33,1.78,2.64,40.22,24,30.28,44.21,8,13.14,37.84,1.14,1.14,50.00,21.33,22.85,48.28,0,1.52,0.00,22.28,49.52,31.03,0.83,1.65,33.33,8.11,90.77,0.989,10.28,14.85,5.71,47.99,64.29,16,20.57,17.71,47.46
2018,Alex Galchenyuk,ARI,C,72,1132.6333333333,15.731018518519,65.32,50.48,56.40,48.68,38.14,56.07,34.01,27.55,55.25,2.97,2.54,53.85,3.43,2.61,56.80,31.1,24.47,55.96,12.66,11.65,52.07,1.06,1.32,44.44,24.58,17.09,58.98,1.48,1.13,56.76,42.08,29,59.20,1.15,0.38,75.00,8.72,90.77,0.995,18.17,10.38,4.66,45.35,79.58,29.35,15.04,11.55,71.76
2018,Alex Goligoski,ARI,D,76,1581.8833333333,20.814254385965,57.65,61.41,48.42,43.2,43.66,49.74,31.33,30.5,50.67,2.66,2.77,48.95,2.97,2.73,52.09,26.55,27.2,49.40,12.02,11.99,50.08,1.29,1.52,45.95,19.37,20.28,48.85,1.11,1.06,51.16,36.49,39.23,48.19,0.6,0.49,55.00,8.47,90.92,0.994,6.33,10.09,7.78,46.96,44.89,17.45,16.95,18.36,48.73
2018,Alex Iafallo,L.A,L,82,1380.0333333333,16.829674796748,54.78,54.61,50.08,40.83,40.87,49.97,29.17,29.22,49.96,2.43,2.96,45.16,2.41,2.55,48.58,24.91,25.35,49.57,9.39,10.09,48.21,1.22,1.43,45.90,20.7,20.35,50.42,0.7,1.16,37.50,36.8,35.23,51.09,0.88,0.63,58.33,8.35,89.88,0.982,11.48,15.91,9.91,41.65,53.66,20.39,21.3,20.39,50.00
2018,Alex Killorn,T.B,L,82,1219.7,14.874390243902,57.21,52.69,52.06,42.26,39.94,51.41,30.75,29.86,50.73,3.39,2.41,58.47,2.87,2.45,53.95,29.42,26.71,52.41,10.58,10.82,49.43,1.57,1.23,56.14,25.12,21.19,54.25,1.64,1.12,59.52,34.32,31.19,52.39,0.78,0.5,61.11,11.04,91.93,1.030,9.84,15.3,11.66,43.29,45.77,15.25,20.81,18.2,45.59
2018,Alex Ovechkin,WSH,L,81,1694.6166666667,20.921193415638,68.12,52.44,56.51,52.3,40.43,56.40,35.97,28.96,55.40,4.89,2.97,62.16,3.79,2.92,56.48,32.11,26.52,54.77,12.46,13.21,48.55,2.05,1.77,53.70,26.2,17.75,59.61,1.75,0.76,69.81,45.01,29.1,60.73,1.89,0.51,78.72,13.58,89.73,1.033,13.1,11.61,5.59,29.1,70.08,28.93,18.13,13.88,67.58
2018,Alex Petrovic,"EDM, FLA",D,35,578.41666666667,16.52619047619,54.56,63.79,46.10,40.25,47.2,46.03,28.73,34.65,45.34,1.14,3.32,25.58,2.03,3.03,40.15,21.78,28.84,43.03,7.78,12.86,37.69,0.83,1.66,33.33,18.67,21.3,46.71,0.28,1.52,15.38,37.46,41.5,47.44,0,0.75,0.00,3.97,90.42,0.944,10.27,12.14,9.54,48.96,51.83,18.57,18.98,20.54,47.48
2018,Alex Pietrangelo,STL,D,71,1709.2833333333,24.07441314554,62.24,52.69,54.15,46.51,39.56,54.04,34.01,28.4,54.50,3.55,3.23,52.33,3.26,2.83,53.50,32.19,27.59,53.85,13.34,10.67,55.56,1.9,1.76,51.92,25.13,22.56,52.70,1.45,0.89,62.00,35.95,30.17,54.37,0.61,1.01,37.50,10.42,88.63,0.991,10.64,11.55,10,40.16,51.53,20.78,17.17,18.46,52.95
2018,Alex Tuch,VGK,R,74,1237.7833333333,16.726801801802,71.74,47.65,60.09,52.64,35.58,59.67,38.2,25.74,59.74,3.88,2.28,62.99,3.74,2.33,61.57,36.21,22.93,61.23,13.82,9.31,59.75,2.08,1.36,60.56,29.86,18.16,62.18,1.49,0.78,65.71,42.78,28.57,59.96,0.91,0.28,76.47,10.15,91.15,1.013,11.97,8.48,4.65,39.99,72.01,26.52,15.9,13.77,65.82
2018,Alexander Edler,VAN,D,56,1375.9166666667,24.56994047619,54.33,56.99,48.81,41.38,39.55,51.13,29.26,27.95,51.14,3.23,2.66,54.81,2.7,2.6,50.89,24.81,28.61,46.45,9.29,10.12,47.87,1.18,1.31,47.37,20.7,24.65,45.64,1.34,1.1,54.76,34.64,35.27,49.55,1.26,0.76,62.50,11.03,90.48,1.015,10.16,11.69,13.39,37.68,43.15,20.76,18.1,26.3,44.11
2018,Alexander Kerfoot,COL,C,78,1160.8333333333,14.882478632479,62.95,49,56.23,45.95,35.72,56.27,33.65,26.1,56.31,3.15,2.58,54.95,2.96,2.08,58.70,30.7,21.76,58.52,12.92,8.89,59.24,2.02,0.98,67.24,23.71,17.16,58.01,0.76,1.1,40.74,39.42,30.39,56.47,0.75,0.82,47.62,9.37,90.10,0.995,13.7,11.06,7.34,44.61,65.11,23.72,16.38,14.89,61.45
2018,Alexander Nylander,BUF,R,12,146.31666666667,12.193055555556,66.43,47.98,58.06,52.08,40.6,56.19,37.73,31.99,54.12,2.46,3.28,42.86,2.59,2.53,50.61,28.29,23.78,54.33,10.66,11.89,47.27,0.82,1.23,40.00,23.51,15.86,59.72,2.19,1.09,66.67,49.16,28.43,63.36,0,1.18,0.00,6.52,89.74,0.963,19.27,10.66,7.38,40.6,72.31,29.53,15.58,12.3,70.59
2018,Alexander Radulov,DAL,R,70,1384.8,19.782857142857,70.49,52.9,57.13,52.86,39.08,57.49,40.21,28.34,58.66,4.55,2.17,67.74,3.82,2.49,60.56,35.53,23.96,59.72,15.47,8.88,63.52,2.6,1,72.29,26.75,20.1,57.09,1.21,0.81,60.00,43.06,32.29,57.14,1.31,0.44,75.00,11.31,92.35,1.037,18.5,10.18,6.93,40.94,72.74,31.28,13.73,15.34,67.10
2018,Alexander Steen,STL,L,65,1029.6833333333,15.841282051282,54.66,54.07,50.27,40.09,39.04,50.66,28.84,27.04,51.62,2.68,2.62,50.55,2.47,2.63,48.46,24.88,24.65,50.24,9.96,9.61,50.89,1.22,1.46,45.65,19.89,20.04,49.81,1.01,0.93,52.00,34.93,35.35,49.70,0.84,0.51,62.50,9.29,90.30,0.996,9.5,13.98,15.73,43.94,37.64,17.48,20.45,26.4,39.84
2018,Alexander Wennberg,CBJ,C,75,1130.8,15.077333333333,56.35,49.88,53.05,43.03,37.73,53.29,30.83,27.06,53.25,2.71,2.49,52.04,2.73,2.55,51.72,25.15,25.2,49.95,10.08,10.61,48.72,1.06,1.33,44.44,20.09,19.46,50.81,1.41,1.06,57.14,35.72,28.13,55.94,0.69,0.54,56.25,8.78,90.78,0.996,13.85,12.31,10.03,43.24,58.00,21.75,16.93,18.31,54.30
2018,Alexandre Fortin,CHI,L,24,254.18333333333,10.590972222222,62.32,61.37,50.38,46.5,46.5,50.00,32.34,35.64,47.57,1.89,4.01,32.00,2.74,3.75,42.22,33.28,33.76,49.65,11.8,16.29,42.02,1.18,2.36,33.33,28.64,23.29,55.15,0.31,1.89,14.29,33.07,33.41,49.74,0.68,0.34,66.67,5.84,88.74,0.946,8.97,12.51,10.15,50.75,46.91,14.64,16.52,17.7,45.26
2018,Alexandre Texier,CBJ,C,2,25.533333333333,12.766666666667,42.3,63.45,40.00,39.95,56.4,41.46,30.55,32.9,48.15,7.05,0,100.00,2.2,2.36,48.22,18.8,23.5,44.44,11.75,9.4,55.56,2.35,0,100.00,9.4,18.8,33.33,6.27,0,100.00,30.55,44.13,40.91,0,0,-,23.08,100.00,1.231,4.7,16.45,9.4,44.65,33.33,4.7,21.15,14.1,25.00
2018,Anders Bjork,BOS,L,20,235.98333333333,11.799166666667,52.12,52.12,50.00,39.41,35.6,52.54,28.99,26.44,52.29,2.03,1.53,57.14,1.84,1.96,48.50,20.09,20.34,49.69,6.1,8.9,40.68,1.27,0.76,62.50,18.65,15.26,55.00,0.68,0.34,66.67,40.03,37.83,51.42,0.37,0.73,33.33,7.02,94.23,1.012,10.42,11.7,3.31,51.87,75.93,18.31,16.02,10.42,63.72
2018,Anders Lee,NYI,L,82,1401.2,17.087804878049,63.93,51.21,55.52,48.13,38.92,55.29,35.11,27.96,55.67,3.68,1.8,67.19,3.83,2.46,60.87,35.71,24.02,59.78,17.13,9.72,63.80,2.36,0.86,73.33,24.78,19.07,56.51,1.31,0.51,71.88,34.95,31.79,52.36,0.37,0.62,37.50,10.49,93.57,1.041,12.89,12.2,5.99,40.08,68.25,23.64,18.46,14.17,62.51
2018,Andre Burakovsky,WSH,L,76,845.53333333333,11.125438596491,56.84,58.83,49.14,40.87,42.93,48.77,29.02,30.09,49.10,2.55,2.34,52.17,2.3,2.54,47.57,27.32,27.67,49.68,8.87,11.14,44.33,0.99,1.28,43.75,24.6,22.05,52.74,1.32,1.04,56.00,35.16,36.9,48.79,0.82,0.31,72.73,8.80,92.22,1.010,9.3,13.06,8.44,44.35,52.40,16.32,18.31,17.1,48.83
2018,Andreas Athanasiou,DET,C,76,1290.0666666667,16.974561403509,58.23,56.65,50.69,43.67,44.14,49.74,31.77,32.7,49.28,3.44,2.93,54.01,2.86,2.91,49.50,28.28,27.02,51.14,12.14,11.16,52.10,1.86,1.49,55.56,21.52,21.15,50.44,1.36,0.87,61.11,35.54,33.99,51.11,0.81,0.74,52.17,10.83,91.04,1.019,15.3,14.42,7.53,40.7,67.01,26.37,20.42,15.39,63.14
2018,Andreas Englund,OTT,D,3,40,13.333333333333,54,40.5,57.14,39,31.5,55.32,30,18,62.50,1.5,4.5,25.00,2.31,1.4,62.23,24,12,66.67,10.5,7.5,58.33,1.5,1.5,50.00,18,6,75.00,0,2,0.00,32.5,34.67,48.39,0,2.17,0.00,5.00,75.00,0.800,7.5,12,3,67.5,71.43,10.5,16.5,7.5,58.33
2018,Andreas Johnsson,TOR,L,73,997.8,13.668493150685,72.28,52.8,57.79,53.16,40.77,56.59,36.68,29.46,55.45,3.85,2.41,61.54,3.28,2.4,57.74,37.52,25.86,59.20,13.47,9.44,58.79,2.16,1.5,59.02,32.07,21.89,59.44,1.76,0.56,75.86,41.69,31.88,56.67,0.52,0.52,50.00,10.49,91.84,1.023,15.21,14.19,9.56,45.58,61.41,23.93,19.24,18.16,56.86
2018,Andreas Martinsen,CHI,L,24,190.43333333333,7.9347222222222,49.15,62.7,43.94,36.23,46,44.06,27.1,36.23,42.79,1.89,4.41,30.00,2,2.96,40.36,18.9,31.51,37.50,8.19,15.44,34.67,1.26,1.89,40.00,14.28,21.42,40.00,0.42,1.26,25.00,37.32,38.68,49.10,0.46,2.28,16.67,6.98,87.83,0.948,9.14,10.71,15.75,56.71,36.71,11.97,15.12,25.21,32.20
2018,Andrei Svechnikov,CAR,R,82,1201.0333333333,14.64674796748,73.64,48.76,60.16,56.6,37.22,60.33,39.77,26.43,60.08,3.1,2.35,56.88,4.2,2.51,62.64,35.92,23.18,60.78,16.74,11.54,59.19,1.65,1.4,54.10,25.58,15.52,62.24,1.07,0.6,64.00,46.47,29.44,61.22,0.72,0.58,55.56,7.79,91.12,0.989,14.04,13.39,7.54,49.01,65.05,24.83,19.28,17.58,58.54
2018,Andrej Sekera,EDM,D,24,395.73333333333,16.488888888889,52.61,54.73,49.01,38.81,41.85,48.12,28.81,28.81,50.00,3.03,2.88,51.28,2.2,2.66,45.29,25.62,27.44,48.29,11.52,12.28,48.41,1.36,1.52,47.37,18.8,20.22,48.19,1.82,1.21,60.00,31.97,29.78,51.77,0.44,0.66,40.00,10.53,90.00,1.005,6.97,8.95,11.52,55.64,37.70,16.07,15.92,20.77,43.62
2018,Andrej Sustr,ANA,D,5,60.2,12.04,43.85,63.79,40.74,32.89,48.84,40.24,25.91,34.88,42.62,1,1.99,33.33,1.34,3.74,26.44,16.94,33.89,33.33,3.99,15.95,20.00,0,1.99,0.00,17.28,23.92,41.94,1.33,0,100.00,37.43,31.67,54.17,0,0,-,3.85,94.29,0.981,5.98,11.96,0,74.75,100.00,10.96,14.95,4.98,68.75
2018,Andrew Agozzino,COL,L,11,85.916666666667,7.8106060606061,45.39,59.36,43.33,38.41,42.6,47.41,30.73,32.12,48.89,2.1,1.4,60.00,2.26,2.48,47.68,23.05,21.65,51.56,7.68,11.87,39.29,1.4,1.4,50.00,20.48,13.04,61.11,0.93,0,100.00,25.22,51.45,32.89,0,0,-,6.82,95.65,1.025,10.48,10.48,7.68,50.28,57.69,13.27,14.67,13.97,48.72
2018,Andrew Cogliano,"ANA, DAL","C, L",78,982.08333333333,12.590811965812,50.71,60.97,45.40,39.16,46,45.98,27.49,33.91,44.78,1.53,2.02,43.10,2.31,2.84,44.82,22.24,30.61,42.08,9.29,12.59,42.46,0.61,1.16,34.48,17.27,24.03,41.81,0.49,0.73,40.00,33.71,36.27,48.17,0.79,0.44,64.29,5.56,94.05,0.996,8.98,18.21,14.3,52.91,38.58,13.44,23.64,23.22,36.67
2018,Andrew Copp,WPG,C,69,839.06666666667,12.16038647343,52.27,58.99,46.98,37.76,44.33,45.99,26.67,32.46,45.10,2.79,2.29,54.93,2.28,2.78,45.06,23.45,25.89,47.54,9.65,10.15,48.74,1.64,1.43,53.49,18.4,20.98,46.73,0.76,0.48,61.54,32.54,39.66,45.06,0.62,0.72,46.15,10.46,92.95,1.034,9.44,14.8,11.66,50.84,44.75,15.3,19.09,19.31,44.21
2018,Andrew Ladd,NYI,L,26,359.9,13.842307692308,50.35,57.85,46.53,35.84,42.35,45.84,25.67,29.84,46.25,2.5,2.17,53.57,2.31,2.67,46.43,25.51,29.84,46.08,10.5,11.34,48.09,1.5,1.5,50.00,20.01,24.67,44.78,1.11,0,100.00,29.86,32.27,48.06,0.24,0.96,20.00,9.74,92.74,1.025,7.84,14,8.5,48.51,47.96,15.34,19.34,19.17,44.44
2018,Andrew MacDonald,PHI,D,47,770.53333333333,16.394326241135,48.67,62.14,43.92,33.72,43.92,43.43,24.68,32.86,42.90,2.57,3.66,41.25,2.02,2.83,41.56,21.34,29.67,41.83,9.03,11.29,44.44,1.25,1.79,41.03,16.4,24.5,40.10,1.56,1.97,44.12,30.59,39.48,43.66,0.22,0.56,28.57,10.41,88.86,0.993,7.79,11.76,11.06,48.2,41.32,14.17,17.29,20.87,40.44
2018,Andrew Mangiapane,CGY,L,44,463.93333333333,10.543939393939,60.53,48.63,55.45,44.88,35.69,55.70,32.07,24.31,56.88,2.85,1.42,66.67,2.66,1.76,60.12,28.45,20.18,58.51,11.51,7.24,61.38,1.68,0.91,65.00,22.59,17.24,56.71,1.03,0.34,75.00,37.36,32.5,53.48,0.56,0.37,60.00,8.87,94.15,1.030,12.8,14.23,8.54,48.76,60.00,18.62,17.46,15.91,53.93
2018,Andrew Shaw,MTL,R,63,1002.65,15.915079365079,66.96,55.35,54.75,49.91,41.23,54.76,35.96,30.88,53.80,3.83,2.75,58.18,3.24,2.65,55.02,32.02,26.87,54.37,13.64,11.61,54.03,2.33,1.44,61.90,24.5,20.35,54.63,1.36,1.36,50.00,44.26,33.71,56.76,0.69,0.35,66.67,10.65,91.09,1.017,9.99,9.63,8.14,48.05,55.12,20.17,15.62,17.47,53.58
2018,Andy Greene,N.J,D,82,1708.3666666667,20.833739837398,45.27,68.14,39.92,36,50.22,41.75,26.87,35.93,42.79,2.35,3.72,38.73,2.32,3.31,41.19,21.85,32.84,39.95,8.99,12.29,42.24,1.19,1.86,39.08,17.14,27.39,38.49,0.84,1.4,37.50,26.74,42.56,38.58,0.51,1.12,31.25,8.76,89.64,0.984,5.23,13.73,14.75,37.26,26.19,13.31,21.07,30.98,30.06
2018,Andy Welinski,ANA,D,26,417.03333333333,16.039743589744,57.26,56.25,50.44,40.86,44.03,48.14,26.18,30.21,46.43,2.01,2.59,43.75,2.13,2.92,42.16,24.75,29.06,45.99,8.92,13.52,39.74,0.86,1.73,33.33,21.1,20.72,50.46,0.58,0.77,42.86,40.32,32.21,55.59,1.04,0.42,71.43,7.69,91.43,0.991,16.4,10.5,5.04,47.19,76.51,23.31,13.67,11.65,66.67
2018,Anthony Beauvillier,NYI,"C, L",81,1186.0166666667,14.642181069959,56.61,51.55,52.34,42.39,37.74,52.90,31.42,27.22,53.58,2.58,2.12,54.84,2.89,2.17,57.09,30.25,24.74,55.01,12.8,10.27,55.48,1.67,1.47,53.23,23.27,19.29,54.68,0.88,0.67,56.52,31.2,31.93,49.42,0.37,0.22,62.50,8.21,92.19,1.004,10.98,9.36,4.5,47.66,70.92,18.92,14.47,11.43,62.33
2018,Anthony Bitetto,"MIN, NSH",D,36,429.3,11.925,53.53,53.81,49.87,41.37,40.11,50.77,27.25,29.35,48.15,1.68,2.8,37.50,2.45,2.5,49.54,21.66,28.93,42.82,9.64,13.7,41.32,0.84,1.82,31.58,16.03,20.31,44.10,0.37,1.12,25.00,39.16,27.46,58.79,0.81,0.2,80.00,6.15,90.48,0.966,9.22,10.34,5.45,53.67,62.86,17.05,17.75,11.6,59.51
2018,Anthony Cirelli,T.B,C,82,1217.45,14.846951219512,51.35,58.8,46.62,38.39,44.6,46.26,28.44,33.12,46.20,3.25,2.76,54.10,2.52,2.75,47.83,26.71,29.23,47.75,10.4,11.48,47.52,1.48,1.28,53.57,21.75,23.66,47.90,1.38,1.18,53.85,30.33,36.66,45.27,0.78,0.85,47.83,11.44,91.67,1.031,8.28,16.26,20.26,35.88,29.02,13.41,21.44,30.56,30.49
2018,Anthony Duclair,"CBJ, OTT",L,74,939.86666666667,12.700900900901,57.07,54.01,51.38,42.58,40.15,51.47,30.64,30.9,49.79,3.13,2.55,55.06,2.69,2.68,50.08,24.71,26.37,48.38,11.3,11.49,49.58,1.6,1.4,53.19,17.87,19.83,47.40,1.19,1.11,51.85,38.08,31.44,54.77,0.74,0.37,66.67,10.21,91.74,1.019,16.09,13.41,5.68,46.92,73.90,23.68,17.94,11.87,66.61
