Year,Player,Team,Position,GP,TOI,TOI/GP,Goals/60,Total Assists/60,First Assists/60,Second Assists/60,Total Points/60,IPP,Shots/60,SH%,ixG/60,iCF/60,iFF/60,iSCF/60,iHDCF/60,Rush Attempts/60,Rebounds Created/60,PIM/60,Total Penalties/60,Minor/60,Major/60,Misconduct/60,Penalties Drawn/60,Giveaways/60,Takeaways/60,Hits/60,Hits Taken/60,Shots Blocked/60,Faceoffs Won/60,Faceoffs Lost/60,Faceoffs %
2013,Alex Chiasson,DAL,R,79,1194.0166666667,15.114135021097,0.65,1.11,0.55,0.55,1.76,56.45,7.24,9.03,1.17,14.02,10.95,10.25,5.53,0.5,0.9,1.91,0.8,0.7,0.1,0,0.7,1.31,1.36,3.82,5.43,1.06,3.22,3.42,2.44
2013,Alex Galchenyuk,MTL,C,65,935.68333333333,14.395128205128,0.83,1.15,0.83,0.32,1.99,72.09,7.05,11.82,0.85,12.38,9.36,6.8,3.91,0.26,0.71,1.67,0.77,0.77,0,0,1.09,1.47,1.92,3.14,4.55,1.6,0.32,0.64,2.14
2013,Alex Goligoski,DAL,D,81,1969.3833333333,24.313374485597,0.18,1.1,0.58,0.52,1.28,42.86,4.3,4.26,0.26,9.08,5.91,2.62,0.52,0.12,0.49,0.85,0.43,0.43,0,0,0.4,2.68,0.55,2.86,3.81,4.69,0,0.03,0.00
2013,Alex Grant,ANA,D,2,24.35,12.175,4.93,0,0,0,4.93,66.67,4.93,100.00,0.22,17.25,7.39,2.46,0,0,0,4.93,2.46,2.46,0,0,0,0,0,2.46,2.46,0,0,0,-
2013,Alex Khokhlachev,BOS,C,1,15.233333333333,15.233333333333,0,0,0,0,0,-,7.88,0.00,1,7.88,7.88,7.88,3.94,0,0,7.88,3.94,3.94,0,0,3.94,0,3.94,3.94,7.88,0,31.51,35.45,185.35
2013,Alex Killorn,T.B,L,82,1375.8666666667,16.778861788618,0.74,1.05,0.39,0.65,1.79,57.75,7.59,9.77,0.74,13.21,10.34,8.5,2.97,0.26,0.87,2.66,1.05,0.96,0.04,0.04,0.96,1.88,1.4,3.36,4.14,1.35,3.23,4.27,1.88
2013,Alex Ovechkin,WSH,L,78,1602.5333333333,20.545299145299,1.91,1.05,0.64,0.41,2.96,73.83,14.45,13.21,1.27,28.72,21.23,11.79,2.7,0.79,0.97,1.8,0.9,0.9,0,0,0.94,1.8,1.2,7.64,3.89,0.82,0.07,0.04,2.50
2013,Alex Petrovic,FLA,D,7,85.65,12.235714285714,0,0.7,0.7,0,0.7,14.29,2.8,0.00,0.15,7.71,4.9,0.7,0.7,0,0,5.6,2.8,2.8,0,0,1.4,0,0,16.81,7.71,3.5,0,0,-
2013,Alex Pietrangelo,STL,D,81,2054.0833333333,25.359053497942,0.23,1.26,0.7,0.55,1.49,46.79,4.79,4.88,0.29,12.3,7.71,2.86,0.41,0.26,0.58,0.93,0.35,0.32,0,0.03,0.29,0.99,1.08,0.7,4,4.79,0,0,-
2013,Alex Tanguay,COL,L,16,275.95,17.246875,0.87,1.52,0.22,1.3,2.39,57.89,5.22,16.67,0.44,8.26,6.09,5.22,2.39,0,0.22,0.87,0.43,0.43,0,0,0.43,2.17,1.96,1.74,4.57,1.74,0.22,0.43,7.25
2013,Alexander Edler,VAN,D,63,1467.05,23.286507936508,0.29,0.61,0.2,0.41,0.9,56.41,7.28,3.93,0.33,16.52,10.06,3.52,0.86,0.41,0.74,2.04,0.98,0.98,0,0,0.57,1.39,1.15,4.58,6.42,5.56,0.08,0.04,2.73
2013,Alexander Semin,CAR,R,65,1294.1333333333,19.909743589744,1.02,0.93,0.6,0.32,1.95,62.69,9.74,10.48,1.02,22.53,15.39,9.97,2.69,0.79,0.93,1.95,0.97,0.97,0,0,1.11,2.6,2.27,1.02,3.2,1.39,0.05,0.42,0.46
2013,Alexander Steen,STL,L,68,1379.1333333333,20.28137254902,1.44,1.26,0.7,0.57,2.7,66.67,9.18,15.64,0.89,19.27,13.62,8.79,2.87,0.48,1.13,2,1,1,0,0,1.7,0.52,1.83,1.87,4.44,1.22,11.53,12.01,2.13
2013,Alexander Sulzer,BUF,D,25,453.13333333333,18.125333333333,0,0.26,0.13,0.13,0.26,16.67,2.78,0.00,0.12,6.49,4.63,1.72,0.26,0.26,0.26,1.06,0.53,0.53,0,0,0.13,1.32,0.13,1.46,4.77,5.83,0,0,-
2013,Alexander Urbom,WSH,D,20,292.11666666667,14.605833333333,0.21,0.21,0.21,0,0.41,22.22,3.29,6.25,0.12,6.98,5.13,1.23,0,0,0.21,3.9,0.82,0.41,0.21,0.21,0.62,2.05,1.03,5.13,6.78,2.67,0,0,-
2013,Alexandre Burrows,VAN,L,49,873.08333333333,17.818027210884,0.34,0.69,0.41,0.27,1.03,51.72,7.15,4.81,0.8,13.81,10.65,8.32,4.6,0.69,0.69,4.88,1.86,1.58,0.21,0.07,1.65,0.89,1.65,5.77,5.29,2.27,1.58,2.2,2.87
2013,Alexei Emelin,MTL,D,59,1136.1166666667,19.256214689266,0.16,0.74,0.16,0.58,0.9,41.46,3.06,5.17,0.14,7.13,4.86,1.16,0.11,0.11,0.37,3.12,1.27,1.16,0.05,0.05,0.95,2.32,0.37,9.98,5.28,6.71,0,0,-
2013,Alexey Marchenko,DET,D,1,13.35,13.35,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,8.99,4.49,4.49,0,0,0,0,0,0,8.99,0,0,0,-
2013,Anders Lee,NYI,L,22,345.9,15.722727272727,1.56,0.87,0.35,0.52,2.43,70.00,11.8,13.24,1.42,17.17,15.44,13.88,7.63,0.52,1.56,2.43,1.21,1.21,0,0,0.52,1.39,1.56,8.33,5.9,0.35,0.17,0.87,2.89
2013,Andre Benoit,COL,D,79,1596.2666666667,20.205907172996,0.26,0.79,0.41,0.38,1.05,36.84,4.25,6.19,0.23,8.83,5.68,2.14,0.6,0.08,0.53,0.98,0.49,0.49,0,0,0.38,1.2,0.75,2.18,2.59,4.47,0,0,-
2013,Andrei Loktionov,"CAR, N.J",C,68,883.06666666667,12.986274509804,0.48,1.02,0.82,0.2,1.49,61.11,5.3,8.97,0.61,10.6,8.15,5.78,1.97,0.54,1.02,0.95,0.48,0.48,0,0,0.54,0.75,2.11,2.24,4.89,1.02,10.46,14.61,2.84
2013,Andrei Markov,MTL,D,81,2044.3333333333,25.238683127572,0.21,1.06,0.62,0.44,1.26,39.09,3.84,5.34,0.24,8.57,5.61,2.05,0.56,0.09,0.56,1,0.38,0.35,0,0.03,0.5,2.41,1.03,1.44,2.41,5.28,0,0,-
2013,Andrej Meszaros,"BOS, PHI",D,52,924.86666666667,17.785897435897,0.45,0.97,0.45,0.52,1.43,48.89,5.45,8.33,0.25,11.87,7.4,2.53,0.52,0.39,0.91,2.59,1.04,0.97,0,0.06,0.58,1.82,0.71,4.35,3.37,4.15,0,0,-
2013,Andrej Sekera,CAR,D,74,1752.2,23.678378378378,0.38,1.13,0.55,0.58,1.51,47.83,4.86,7.75,0.28,10.62,6.88,2.67,0.55,0.14,0.65,0.68,0.34,0.34,0,0,0.31,1.3,2.33,1.85,5.1,4.35,0,0,-
2013,Andrej Sustr,T.B,D,43,679.11666666667,15.793410852713,0.09,0.62,0,0.62,0.71,36.36,3.45,2.56,0.1,6.54,4.51,1.41,0.09,0.09,0.18,1.41,0.71,0.71,0,0,0.18,1.94,0.35,2.3,5.39,3.18,0,0,-
2013,Andrew Alberts,VAN,D,10,73.85,7.385,0,0,0,0,0,0.00,4.06,0.00,0.17,10.56,5.69,4.87,1.62,1.62,0,0,0,0,0,0,1.62,3.25,0,4.87,7.31,5.69,0,0,-
2013,Andrew Campbell,L.A,D,3,38.083333333333,12.694444444444,0,0,0,0,0,0.00,6.3,0.00,0.29,11.03,7.88,1.58,1.58,0,0,0,0,0,0,0,1.58,0,0,4.73,17.33,1.58,0,0,-
2013,Andrew Cogliano,ANA,L,82,1262.2333333333,15.393089430894,1.05,0.95,0.57,0.38,2,77.78,7.51,13.92,0.85,12.83,10.41,6.89,3.47,0.62,0.48,1.24,0.62,0.62,0,0,0.9,1.47,1.05,4.47,2.76,1.71,0.52,0.76,1.94
2013,Andrew Desjardins,S.J,L,81,902.61666666667,11.14341563786,0.2,0.93,0.33,0.6,1.13,94.44,6.31,3.16,0.52,10.77,8.18,5.12,2.19,0.53,0.8,5.72,1.6,0.86,0.66,0.07,1.66,1.73,2.46,6.85,7.05,2.86,24.66,20.21,3.65
2013,Andrew Ebbett,PIT,C,9,99.45,11.05,0,0.6,0.6,0,0.6,100.00,5.43,0.00,0.34,10.26,7.84,4.83,1.21,0.6,0.6,0,0,0,0,0,0.6,1.21,1.21,6.03,8.45,4.22,9.05,12.07,25.86
2013,Andrew Ference,EDM,D,71,1495.3,21.060563380282,0.12,0.6,0.16,0.44,0.72,36.73,3.09,3.90,0.1,5.94,3.97,1.4,0.2,0.12,0.36,2.53,1.08,0.96,0.12,0,0.68,2.21,0.52,5.42,5.42,4.33,0.08,0.04,2.68
2013,Andrew Ladd,WPG,L,78,1538.6166666667,19.725854700855,0.9,1.21,0.7,0.51,2.11,64.29,7.37,12.17,0.84,13.57,10.49,7.37,3.59,0.51,1.21,2.14,0.86,0.78,0.04,0.04,0.82,1.72,1.44,6.01,3.63,1.64,0.94,1.48,1.51
2013,Andrew MacDonald,"NYI, PHI",D,82,2019.5,24.628048780488,0.12,0.71,0.3,0.42,0.83,31.46,2.73,4.35,0.19,7.81,4.75,1.37,0.3,0.12,0.3,1.49,0.74,0.74,0,0,0.51,1.78,0.68,2.05,3.86,7.19,0,0,-
2013,Andrew Shaw,CHI,C,80,1255.2333333333,15.690416666667,0.96,0.91,0.38,0.53,1.86,44.83,7.12,13.42,0.87,11.38,9.03,7.55,4.35,0.29,0.62,3.63,1.43,1.29,0.1,0.05,1.43,0.86,1.19,8.03,9.7,0.76,14.15,18.55,2.07
2013,Andy Greene,N.J,D,82,2015.4166666667,24.57825203252,0.24,0.71,0.24,0.48,0.95,38.10,3.99,5.97,0.24,9.35,6.28,2.38,0.63,0.18,0.57,0.95,0.48,0.48,0,0,0.33,1.55,1.37,2.59,4.02,3.84,0,0,-
2013,Andy Miele,PHX,C,7,65.45,9.35,0,1.83,0,1.83,1.83,40.00,5.5,0.00,0.28,9.17,6.42,3.67,0,0.92,0.92,4.58,0.92,0,0.92,0,1.83,0.92,1.83,3.67,4.58,1.83,13.75,24.75,32.74
2013,Anthony Peluso,WPG,R,53,306.06666666667,5.7748427672956,0.39,0.59,0.39,0.2,0.98,50.00,4.7,8.33,0.61,6.27,6.08,3.92,3.14,0.2,0.59,12.74,2.94,0.98,1.76,0.2,2.74,0.39,1.37,16.66,7.84,0.59,0.2,0.39,6.53
2013,Antoine Roussel,DAL,L,81,1079.9833333333,13.333127572016,0.78,0.83,0.44,0.39,1.61,78.38,6.33,12.28,0.76,11.94,9.39,7.33,4,0.56,0.67,11.5,3.06,2,0.61,0.44,2.5,1.33,1.33,8.11,8.61,2.72,1.06,1.39,2.40
2013,Antoine Vermette,PHX,C,82,1575.35,19.211585365854,0.91,0.8,0.46,0.34,1.71,57.69,6.09,15.00,0.74,9.41,7.85,6.13,3.43,0.27,0.57,1.68,0.84,0.84,0,0,0.76,0.84,1.6,3.43,4.27,2.7,38.28,29.63,2.15
2013,Anton Belov,EDM,D,57,951,16.684210526316,0.06,0.38,0.13,0.25,0.44,18.92,3.41,1.85,0.16,8.33,4.98,1.64,0.19,0,0.32,2.15,0.82,0.76,0,0.06,0.32,2.9,0.44,6.5,3.22,4.73,0,0,-
2013,Anton Lander,EDM,C,27,366.88333333333,13.588271604938,0,0.16,0.16,0,0.16,12.50,2.94,0.00,0.34,6.38,4.91,3.27,1.96,0.33,0,0.65,0.33,0.33,0,0,1.31,1.47,0.98,4.74,4.91,1.31,11.61,14.56,7.26
2013,Anton Stralman,NYR,D,81,1572.2833333333,19.410905349794,0.04,0.46,0.15,0.31,0.5,22.03,3.97,0.96,0.16,7.52,5,2.18,0.38,0.11,0.31,0.99,0.5,0.5,0,0,0.42,1.87,1.11,2.86,5.88,2.44,0,0,-
2013,Anton Volchenkov,N.J,D,56,939.86666666667,16.783333333333,0,0.51,0.38,0.13,0.51,29.63,2.68,0.00,0.11,7.28,4.79,1.34,0.06,0,0.26,1.28,0.64,0.64,0,0,0.64,0.57,0.57,8.24,5.81,5.81,0,0,-
2013,Anze Kopitar,L.A,C,82,1713.0666666667,20.891056910569,1.02,1.44,0.84,0.6,2.45,70.71,7,14.50,0.77,11.91,9.63,7.04,3.54,0.28,0.88,0.84,0.42,0.42,0,0,0.77,1.44,1.82,3.15,4.1,1.54,27.07,23.75,1.87
2013,Arron Asham,NYR,R,6,44.883333333333,7.4805555555556,0,0,0,0,0,-,1.34,0.00,0.04,2.67,1.34,1.34,0,0,0,18.72,5.35,2.67,2.67,0,2.67,2.67,0,10.69,2.67,1.34,0,0,-
2013,Artem Anisimov,CBJ,C,81,1344.3,16.596296296296,0.98,0.76,0.4,0.36,1.74,63.93,7.23,13.58,0.82,13.79,10.49,7.86,4.02,0.54,0.89,0.89,0.45,0.45,0,0,0.76,0.85,2.28,1.38,4.91,2.45,21.25,21.83,2.20
2013,B.J. Crombeen,T.B,R,55,559.18333333333,10.16696969697,0.32,0.75,0.21,0.54,1.07,83.33,6.44,5.00,0.42,11.27,8.91,4.4,1.72,0.32,0.32,8.48,2.47,1.29,1.18,0,2.04,0.54,1.61,6.12,5.79,1.61,0.32,0.54,4.02
2013,Barret Jackman,STL,D,79,1416.25,17.927215189873,0.13,0.51,0.21,0.3,0.64,25.42,3.52,3.61,0.11,6.91,5,1.23,0.13,0.17,0.34,4.11,1.4,1.1,0.21,0.08,0.85,1.36,1.06,4.07,4.41,5.51,0,0.04,0.00
2013,Beau Bennett,PIT,R,21,290.73333333333,13.844444444444,0.62,0.83,0.41,0.41,1.44,58.33,5.57,11.11,0.56,10.73,8.05,6.19,2.68,0.41,0.21,0,0,0,0,0,0.83,0.83,0.41,6.6,4.95,1.44,0.41,0,20.64
2013,Ben Chiarot,WPG,D,1,10.783333333333,10.783333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,16.69,0,0,0,0,-
2013,Ben Eager,EDM,L,7,50.55,7.2214285714286,0,1.19,1.19,0,1.19,100.00,4.75,0.00,0.34,13.06,8.31,5.93,0,3.56,1.19,2.37,1.19,1.19,0,0,1.19,2.37,2.37,10.68,3.56,2.37,1.19,1.19,59.35
2013,Ben Hanowski,CGY,R,11,79.716666666667,7.2469696969697,0,1.51,0,1.51,1.51,66.67,7.53,0.00,0.46,9.78,7.53,5.27,1.51,0.75,3.01,1.51,0.75,0.75,0,0,0.75,2.26,1.51,9.78,2.26,0.75,0.75,0,75.27
2013,Ben Lovejoy,ANA,D,78,1512.9666666667,19.397008547009,0.2,0.52,0.32,0.2,0.71,31.58,4.24,4.67,0.14,8.68,5.99,1.43,0.12,0.08,0.24,1.47,0.67,0.63,0.04,0,0.36,1.27,0.67,8.53,6.15,5.95,0,0,-
2013,Ben Smith,CHI,R,75,955.28333333333,12.737111111111,0.88,0.75,0.44,0.31,1.63,70.27,5.65,15.56,0.73,9.86,7.79,7.29,4.08,0.44,0.44,0.13,0.06,0.06,0,0,0.82,0.75,1.38,2.51,7.6,3.64,12.56,12.18,3.19
2013,Ben Street,CGY,C,13,137.7,10.592307692308,0,0.44,0,0.44,0.44,33.33,7.41,0.00,0.51,13.07,10.46,6.1,3.49,1.31,0,1.74,0.87,0.87,0,0,0.87,1.31,2.18,6.1,5.66,2.61,27.45,32.24,20.04
2013,Benn Ferriero,VAN,R,2,8.7166666666667,4.3583333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,6.88,0,0,0,-
2013,Benoit Pouliot,NYR,L,80,1075.2166666667,13.440208333333,0.84,1.17,0.45,0.73,2.01,66.67,7.87,10.64,0.92,12.44,10.66,8.54,5.19,0.56,0.78,3.12,1.17,1,0.11,0.06,0.89,2.18,1.73,7.87,4.8,1,1.12,1.06,2.86
2013,Bill Arnold,CGY,C,1,13.583333333333,13.583333333333,0,0,0,0,0,-,0,-,0.48,4.42,4.42,4.42,0,0,0,0,0,0,0,0,0,0,0,4.42,8.83,0,22.09,17.67,245.40
2013,Blair Jones,CGY,C,14,159.26666666667,11.37619047619,0.75,0,0,0,0.75,66.67,5.27,14.29,0.8,12.43,8.66,6.4,2.26,0.38,0,7.91,1.88,1.13,0.38,0.38,1.51,3.39,1.88,11.3,5.65,1.88,13.56,15.07,17.84
2013,Blake Comeau,CBJ,L,61,735.68333333333,12.060382513661,0.41,0.9,0.49,0.41,1.3,64.00,8.73,4.67,0.6,15.82,11.42,6.69,1.88,0.82,0.57,2.94,1.22,1.06,0.16,0,1.14,1.3,1.79,16.07,6.04,1.3,0.82,0.57,4.80
2013,Blake Wheeler,WPG,R,82,1532.4666666667,18.688617886179,1.1,1.61,1.06,0.55,2.7,81.18,8.81,12.44,0.97,15.97,12.69,8.1,3.45,0.7,1.17,2.47,1.02,0.94,0.04,0.04,1.17,1.25,1.41,5.87,5.68,2.66,0.59,0.98,1.47
2013,Bobby Butler,FLA,R,2,27.666666666667,13.833333333333,0,2.17,0,2.17,2.17,50.00,10.84,0.00,0.4,19.52,10.84,4.34,2.17,0,4.34,4.34,2.17,2.17,0,0,0,0,4.34,4.34,2.17,0,0,0,-
2013,Bobby Ryan,OTT,R,70,1180.8333333333,16.869047619048,1.17,1.27,0.76,0.51,2.44,64.86,9.65,12.11,1.01,17.73,13.87,9.15,4.37,0.46,0.71,2.29,0.86,0.76,0.05,0.05,0.61,1.98,2.54,5.28,4.78,1.52,0.41,0.25,3.13
2013,Boone Jenner,CBJ,C,72,1013.7166666667,14.079398148148,0.95,0.77,0.47,0.3,1.72,65.91,7.52,12.60,0.82,12.84,10.24,7.28,3.79,0.41,0.77,2.66,1.18,1.12,0.06,0,1.83,1.54,1.66,12.55,5.5,2.19,0.83,0.95,2.76
2013,Boyd Gordon,EDM,C,74,1091.85,14.75472972973,0.44,0.71,0.38,0.33,1.15,77.78,4.45,9.88,0.48,7.8,6.1,4.18,2.2,0.16,0.44,1.1,0.49,0.49,0,0,0.27,1.04,1.15,1.48,5.55,4.89,46.33,35.66,3.10
2013,Bracken Kearns,S.J,C,25,329.81666666667,13.192666666667,0.55,0.36,0.36,0,0.91,50.00,6.73,8.11,0.68,10.01,8.73,6.73,4,0.36,0.18,1.09,0.55,0.55,0,0,0.73,0.73,0.73,8.19,7.28,2.91,5.46,7.46,7.69
2013,Brad Boyes,FLA,R,78,1329.4333333333,17.044017094017,0.95,0.68,0.23,0.45,1.62,56.25,7.94,11.93,0.84,13.81,11.33,8.39,3.02,0.41,0.68,1.26,0.54,0.54,0,0,0.27,1.31,1.72,2.08,3.7,1.58,1.67,1.44,2.42
2013,Brad Hunt,EDM,D,3,37.8,12.6,0,0,0,0,0,-,1.59,0.00,0.03,3.17,1.59,0,0,0,0,0,0,0,0,0,0,1.59,1.59,0,9.52,3.17,0,0,-
2013,Brad Malone,COL,C,32,216.56666666667,6.7677083333333,0.83,0.55,0,0.55,1.39,100.00,4.43,18.75,0.28,8.87,6.93,3.32,0.83,0.28,0,6.37,1.66,1.11,0.28,0.28,0.83,1.94,1.11,21.89,8.59,1.39,12.47,14.13,12.99
2013,Brad Marchand,BOS,L,82,1307.7333333333,15.947967479675,1.15,1.28,0.83,0.46,2.43,76.81,6.84,16.78,0.68,11.33,9.27,7.02,2.57,0.69,0.6,2.94,1.42,1.42,0,0,1.15,2.34,2.11,3.35,5.46,1.06,0.28,0.78,1.20
2013,Brad Mills,CHI,C,3,30.983333333333,10.327777777778,0,0,0,0,0,0.00,3.87,0.00,0.32,11.62,7.75,3.87,1.94,1.94,0,0,0,0,0,0,0,1.94,1.94,17.43,7.75,1.94,15.49,11.62,110.66
2013,Brad Richards,NYR,C,82,1532.05,18.683536585366,0.78,1.21,0.86,0.35,2,61.45,10.14,7.72,0.87,20.09,14.26,9.13,2.7,0.47,0.86,0.7,0.31,0.31,0,0,0.31,1.8,1.29,0.94,1.72,1.68,20.05,20.25,1.95
2013,Brad Richardson,VAN,R,73,1087.8,14.901369863014,0.61,0.66,0.55,0.11,1.27,56.10,4.69,12.94,0.55,9.65,7.06,6.07,2.48,0.44,0.66,1.93,0.88,0.83,0.06,0,0.88,1.1,1.49,3.47,4.36,2.87,29.4,23.88,3.04
2013,Brad Stuart,S.J,D,61,1168.9,19.162295081967,0.15,0.41,0.21,0.21,0.56,27.50,3.29,4.69,0.14,8.47,4.88,1.54,0.26,0.21,0.26,1.8,0.82,0.77,0.05,0,0.72,1.49,0.67,6.26,5.03,5.85,0,0,-
2013,Brandon Bollig,CHI,L,82,842.55,10.275,0.5,0.5,0.43,0.07,1,48.28,7.76,6.42,0.57,13.39,10.11,6.2,2.14,0.93,0.64,6.55,2.07,1.5,0.43,0.14,1.21,0.43,0.36,14.46,6.05,1.57,0.07,0,7.12
2013,Brandon Dubinsky,CBJ,C,76,1426.95,18.775657894737,0.67,1.43,0.93,0.5,2.1,67.57,7.95,8.47,0.86,14.38,11.18,8.41,4.08,0.29,0.71,4.12,1.43,1.22,0.08,0.13,1.14,0.84,1.39,9.84,3.53,1.64,24.64,21.91,2.23
2013,Brandon Gormley,PHX,D,5,72.716666666667,14.543333333333,0,0,0,0,0,0.00,3.3,0.00,0.1,9.08,5.78,0,0,0,0.83,1.65,0.83,0.83,0,0,0,0.83,0.83,4.13,1.65,6.6,0,0,-
2013,Brandon Mashinter,NYR,L,6,27.433333333333,4.5722222222222,0,0,0,0,0,-,6.56,0.00,0.82,10.94,8.75,8.75,4.37,2.19,0,21.87,4.37,0,4.37,0,4.37,2.19,0,10.94,2.19,2.19,0,0,-
2013,Brandon McMillan,PHX,L,22,276.86666666667,12.584848484848,0.43,0.87,0.22,0.65,1.3,66.67,7.58,5.71,0.66,11.27,9.97,7.58,3.03,0.43,0.43,0.87,0.43,0.43,0,0,1.73,0.43,1.3,10.84,9.97,1.52,1.52,1.52,10.84
2013,Brandon Pirri,"CHI, FLA",R,49,635.83333333333,12.97619047619,1.23,1.13,0.38,0.75,2.36,75.76,7.55,16.25,0.78,15,11.23,7.93,3.11,0.75,0.57,0.75,0.38,0.38,0,0,0.85,0.66,1.51,2.26,3.59,1.42,19.25,23.59,4.24
2013,Brandon Prust,MTL,L,52,666.78333333333,12.822756410256,0.54,0.63,0.45,0.18,1.17,61.90,4.41,12.24,0.33,6.03,4.95,3.87,1.35,0.36,0.45,10.89,2.88,1.62,0.99,0.27,1.98,1.35,1.08,8.28,3.87,3.15,5.85,5.4,4.68
2013,Brandon Saad,CHI,L,78,1270.65,16.290384615385,0.9,1.32,0.94,0.38,2.22,61.84,7.51,11.95,0.81,12.8,9.92,8.12,3.97,0.42,0.9,0.94,0.47,0.47,0,0,1.13,1.13,2.36,2.27,5.15,0.94,2.36,3.4,1.94
