Year,Player,Team,Position,GP,TOI,TOI/GP,Goals/60,Total Assists/60,First Assists/60,Second Assists/60,Total Points/60,IPP,Shots/60,SH%,ixG/60,iCF/60,iFF/60,iSCF/60,iHDCF/60,Rush Attempts/60,Rebounds Created/60,PIM/60,Total Penalties/60,Minor/60,Major/60,Misconduct/60,Penalties Drawn/60,Giveaways/60,Takeaways/60,Hits/60,Hits Taken/60,Shots Blocked/60,Faceoffs Won/60,Faceoffs Lost/60,Faceoffs %
2019,Alex Pietrangelo,STL,D,70,1691.4833333333,24.164047619048,0.57,1.28,0.64,0.64,1.84,44.83,7.98,7.11,0.5,14.83,10.71,4.22,0.85,0.32,0.64,0.71,0.35,0.35,0,0,0.35,1.6,1.53,1.67,3.97,3.16,0,0,-
2019,Alex Tuch,VGK,R,42,614.06666666667,14.620634920635,0.78,0.88,0.59,0.29,1.66,65.38,9.67,8.08,0.93,16.61,13.68,10.75,4.2,0.49,0.88,0.78,0.39,0.39,0,0,1.37,2.64,2.64,5.67,4.3,1.95,0.78,1.95,2.79
2019,Alexander Edler,VAN,D,59,1334.4166666667,22.617231638418,0.22,1.26,0.49,0.76,1.48,41.77,5.31,4.24,0.12,11.65,7.33,2.2,0.22,0.09,0.36,2.79,1.21,1.17,0,0.04,0.63,1.93,0.4,4.86,5.71,7.28,0,0,-
2019,Alexander Kerfoot,TOR,C,65,960,14.769230769231,0.56,1.19,0.69,0.5,1.75,51.85,5.5,10.23,0.69,9.5,8,7.25,4.06,0.19,0.75,2,1,1,0,0,0.69,2.06,1.75,3,7.56,2.56,11.94,13.5,2.93
2019,Alexander Radulov,DAL,R,60,1004.5166666667,16.741944444444,0.9,1.13,0.66,0.48,2.03,61.82,7.88,11.36,0.93,13.02,9.97,8,4.18,0.36,1.02,2.75,1.37,1.37,0,0,0.78,2.63,1.55,2.87,3.17,2.51,0.24,0.6,1.71
2019,Alexander Steen,STL,L,55,771.86666666667,14.033939393939,0.54,0.78,0.47,0.31,1.32,48.57,5.52,9.86,0.58,8.94,6.76,5.44,2.49,0,0.93,0.93,0.47,0.47,0,0,0.78,0.93,1.24,2.02,3.96,3.65,0.62,0.54,4.15
2019,Alexander True,S.J,C,12,120.05,10.004166666667,0,2,1,1,2,66.67,6,0.00,0.45,9,7.5,5.5,2.5,0.5,0,1,0.5,0.5,0,0,1,2.5,1,11.5,6.5,1,15.99,18.49,23.18
2019,Alexander Volkov,T.B,R,9,92.35,10.261111111111,0,0.65,0.65,0,0.65,100.00,4.55,0.00,0.35,8.45,7.15,5.85,1.3,0.65,0.65,3.9,1.95,1.95,0,0,1.3,1.3,2.6,6.5,9.75,1.3,0.65,1.95,16.24
2019,Alexander Wennberg,CBJ,C,57,950.91666666667,16.682748538012,0.32,1.07,0.44,0.63,1.39,57.89,4.54,6.94,0.38,7,5.93,4.1,1.77,0.06,0.38,1.01,0.5,0.5,0,0,0.88,1.58,1.26,1.33,4.04,1.96,19.5,22.9,2.90
2019,Alexander Yelesin,CGY,D,4,49.966666666667,12.491666666667,0,0,0,0,0,0.00,2.4,0.00,0.06,8.41,6,0,0,0,0,0,0,0,0,0,0,2.4,0,15.61,12.01,0,0,0,-
2019,Alexandre Carrier,NSH,D,3,32.333333333333,10.777777777778,0,0,0,0,0,0.00,7.42,0.00,0.14,7.42,7.42,1.86,1.86,0,0,3.71,1.86,1.86,0,0,0,0,0,5.57,12.99,0,0,0,-
2019,Alexandre Texier,CBJ,C,36,458.93333333333,12.748148148148,0.78,0.92,0.52,0.39,1.7,65.00,6.41,12.24,0.5,11.11,8.5,6.14,1.83,0.26,0.52,1.31,0.65,0.65,0,0,0.92,1.57,2.09,2.61,4.18,0.92,3.01,5.23,4.77
2019,Anders Bjork,BOS,L,58,749.98333333333,12.930747126437,0.72,0.8,0.4,0.4,1.52,67.86,5.28,13.64,0.51,10.72,8.16,6.64,2.32,0.24,0.72,0.8,0.4,0.4,0,0,0.56,1.12,1.68,3.44,7.12,1.68,0.16,0.32,2.67
2019,Anders Lee,NYI,"C, L",68,1244.15,18.296323529412,0.96,1.11,0.63,0.48,2.07,58.90,9.4,10.26,1.21,14.61,12.54,11.57,6.61,0.34,0.87,2.27,0.72,0.53,0.14,0.05,0.58,2.12,1.16,4.92,3.95,2.41,4.34,5.26,2.18
2019,Andre Burakovsky,COL,L,58,881.63333333333,15.200574712644,1.36,1.7,0.95,0.75,3.06,76.27,7.01,19.42,0.63,12.52,9.19,7.01,2.11,0.48,0.48,1.5,0.75,0.75,0,0,0.82,2.25,1.84,1.77,5.65,2.31,0.34,0.61,2.43
2019,Andreas Athanasiou,"DET, EDM","C, L",55,871.45,15.844545454545,0.76,1.03,0.62,0.41,1.79,76.47,8.88,8.53,0.86,14.32,12.05,7.78,3.58,0.55,0.83,2.07,0.83,0.69,0.14,0,1.03,2.13,1.03,2.48,3.24,1.65,2.96,4.13,2.87
2019,Andreas Englund,OTT,D,24,261.75,10.90625,0,0.69,0.69,0,0.69,60.00,2.29,0.00,0.07,5.27,2.98,0.92,0.46,0,0.23,2.75,0.69,0.23,0.46,0,1.38,1.15,0.92,13.3,8.48,3.67,0,0,-
2019,Andreas Johnsson,TOR,L,43,677.45,15.754651162791,0.71,1.15,0.62,0.53,1.86,48.84,6.91,10.26,0.79,11.25,8.77,7.44,3.63,0.53,0.53,1.24,0.62,0.62,0,0,0.97,1.77,1.15,3.81,4.61,1.86,0,0.18,0.00
2019,Andrei Chibisov,WPG,R,2,14.9,7.45,0,0,0,0,0,-,4.03,0.00,0.44,4.03,4.03,4.03,4.03,0,0,0,0,0,0,0,0,0,0,4.03,0,4.03,0,0,-
2019,Andrei Svechnikov,CAR,R,68,1138.1833333333,16.737990196078,1.27,1.95,0.9,1.05,3.22,66.30,9.65,13.11,1.16,16.87,13.34,10.28,4.38,0.84,1.58,2.85,1.42,1.42,0,0,1.05,3.48,1.53,6.12,5.69,1.42,0,0.05,0.00
2019,Andrej Sekera,DAL,D,57,1026.0666666667,18.001169590643,0.12,0.35,0.29,0.06,0.47,30.77,3.68,3.17,0.17,7.48,5.03,1.52,0.29,0.12,0.41,0.82,0.41,0.41,0,0,0.35,2.92,0.47,1.99,5.26,4.39,0,0,-
2019,Andrew Agozzino,"ANA, PIT",L,22,161.81666666667,7.355303030303,0.37,0.74,0.74,0,1.11,37.50,3.71,10.00,0.45,6.67,5.19,4.08,2.97,0.37,0.74,1.48,0.74,0.74,0,0,1.11,1.48,1.85,9.27,9.27,2.6,14.09,13.72,18.79
2019,Andrew Cogliano,DAL,C,68,848.1,12.472058823529,0.21,0.78,0.64,0.14,0.99,66.67,4.81,4.41,0.49,7.43,6.23,4.39,2.33,0.21,0.28,2.12,1.06,1.06,0,0,0.78,1.41,1.7,6.08,3.11,2.19,1.2,1.41,3.25
2019,Andrew Copp,WPG,C,63,1114.8666666667,17.696296296296,0.54,0.86,0.48,0.38,1.4,66.67,6.51,8.26,0.59,10.93,8.5,6.19,2.96,0.81,0.48,0.54,0.27,0.27,0,0,0.86,1.45,2.05,3.18,3.98,1.45,16.68,14.8,2.85
2019,Andrew Ladd,NYI,L,4,47.85,11.9625,1.25,0,0,0,1.25,50.00,6.27,20.00,0.5,8.78,6.27,7.52,3.76,0,1.25,5.02,2.51,2.51,0,0,0,1.25,0,28.84,8.78,0,0,0,-
2019,Andrew Mangiapane,CGY,L,68,931.66666666667,13.700980392157,1.09,0.97,0.77,0.19,2.06,60.38,7.02,15.60,1.02,13.2,10.3,9.4,4.25,0.19,0.45,1.16,0.58,0.58,0,0,1.42,1.87,2.45,4.7,3.54,1.61,0.77,2,1.80
2019,Andrew Peeke,CBJ,D,22,304.83333333333,13.856060606061,0.2,0.39,0.2,0.2,0.59,27.27,4.53,4.35,0.24,10.43,7.28,1.38,0.59,0,0.2,0.79,0.39,0.39,0,0,0.39,1.57,0.59,4.92,6.69,4.13,0,0,-
2019,Andrew Shaw,CHI,"C, R",26,375.9,14.457692307692,0.48,1.12,0.48,0.64,1.6,52.63,7.34,6.52,0.82,11.01,9.74,7.18,3.67,0.32,1.12,5.27,2.39,2.23,0.16,0,1.76,2.39,1.92,11.81,7.98,1.44,6.7,8.14,7.21
2019,Andy Andreoff,PHI,C,14,119.46666666667,8.5333333333333,0,0.5,0.5,0,0.5,33.33,7.03,0.00,0.59,9.54,8.54,5.52,3.52,0.5,0.5,1,0.5,0.5,0,0,0,0,0.5,10.04,6.03,2.01,2.01,2.01,25.11
2019,Andy Greene,"N.J, NYI",D,63,1231.4166666667,19.546296296296,0.1,0.58,0.24,0.34,0.68,31.82,2.92,3.33,0.13,6.04,4.39,1.46,0.39,0.05,0.29,0.78,0.39,0.39,0,0,0.24,2,0.78,1.46,3.61,7.55,0,0,-
2019,Anthony Angello,PIT,C,8,45.75,5.71875,1.31,0,0,0,1.31,50.00,6.56,20.00,0.35,9.18,7.87,3.93,1.31,0,0,5.25,2.62,2.62,0,0,1.31,0,1.31,17.05,14.43,6.56,0,1.31,0.00
2019,Anthony Beauvillier,NYI,L,68,1173.6833333333,17.260049019608,0.92,1.07,0.77,0.31,1.99,61.90,6.75,13.64,0.78,12.01,9.66,8.59,3.83,0.46,0.66,0.77,0.31,0.26,0.05,0,0.87,2.61,1.48,4.4,6.85,1.84,0.46,0.2,3.54
2019,Anthony Bitetto,WPG,D,51,773.21666666667,15.161111111111,0,0.62,0.16,0.47,0.62,25.00,4.19,0.00,0.12,8.15,6.05,1.24,0.31,0.16,0.47,2.48,1.01,0.85,0.16,0,0.39,1.71,1.24,11.25,5.28,3.88,0,0,-
2019,Anthony Cirelli,T.B,C,68,1255.35,18.461029411765,0.76,1.34,0.91,0.43,2.1,60.27,5.4,14.16,0.69,9.89,7.74,6.74,3.49,0.38,0.96,1.43,0.72,0.72,0,0,1.63,1.15,2.53,4.25,4.21,2.25,20.74,22.94,2.27
2019,Anthony Duclair,OTT,L,66,1073.2166666667,16.260858585859,1.29,0.95,0.67,0.28,2.24,71.43,10.29,12.50,1.09,17.55,13.59,10.12,3.63,0.84,1.34,1.01,0.5,0.5,0,0,0.61,2.57,1.01,2.96,4.14,2.18,0.17,0.17,2.80
2019,Anthony Mantha,DET,R,43,812.41666666667,18.893410852713,1.18,1.62,1.11,0.52,2.81,74.51,10.12,11.68,0.97,17.43,14.11,9.38,3.32,0.59,1.26,2.51,1.26,1.26,0,0,1.03,2.22,1.62,3.62,1.7,1.85,1.18,1.62,3.11
2019,Anthony Richard,NSH,C,1,4.1666666666667,4.1666666666667,0,0,0,0,0,-,28.8,0.00,1.29,28.8,28.8,28.8,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2019,Antoine Roussel,VAN,L,41,485.21666666667,11.834552845528,0.87,0.74,0.37,0.37,1.61,40.63,6.8,12.73,0.87,11.38,9.52,7.17,4.08,0.74,0.87,5.32,1.98,1.73,0.12,0.12,0.49,1.61,0.87,5.44,6.8,1.73,0.74,0.74,6.18
2019,Anton Blidh,BOS,L,7,80.616666666667,11.516666666667,0,0,0,0,0,0.00,6.7,0.00,0.31,9.68,9.68,2.23,2.23,0.74,0,0,0,0,0,0,0,0.74,1.49,14.89,5.95,3.72,0,0.74,0.00
2019,Anton Lindholm,COL,D,4,47.116666666667,11.779166666667,0,1.27,0,1.27,1.27,33.33,1.27,0.00,0.03,5.09,2.55,0,0,0,0,0,0,0,0,0,0,0,0,6.37,2.55,6.37,0,0,-
2019,Anton Stralman,FLA,D,69,1453.5166666667,21.065458937198,0.21,0.58,0.25,0.33,0.78,29.23,3.67,5.62,0.16,6.93,4.87,1.98,0.41,0.04,0.17,0.58,0.29,0.29,0,0,0.25,1.98,1.65,2.81,3.67,3.96,0,0,-
2019,Anton Wedin,CHI,L,4,36.283333333333,9.0708333333333,0,0,0,0,0,0.00,3.31,0.00,0.27,4.96,4.96,3.31,0,0,0,6.61,3.31,3.31,0,0,0,0,1.65,8.27,3.31,1.65,0,0,-
2019,Antti Suomela,S.J,C,20,193.76666666667,9.6883333333333,0.31,1.86,0.62,1.24,2.17,70.00,5.57,5.56,0.62,8.98,7.43,5.88,2.48,0.31,0.93,1.24,0.62,0.62,0,0,0.62,1.24,1.86,8.36,7.74,1.55,15.79,13.01,16.98
2019,Anze Kopitar,L.A,C,70,1472.8,21.04,0.86,1.67,0.94,0.73,2.53,75.61,5.5,15.56,0.64,9.9,7.86,5.7,2.16,0.37,0.57,0.65,0.33,0.33,0,0,0.9,2,1.59,2,2.77,2.28,31.61,25.71,2.25
2019,Artem Anisimov,OTT,C,49,678.58333333333,13.848639455782,1.33,0.44,0.35,0.09,1.77,76.92,7.69,17.24,1.01,15.65,11.94,9.37,5.04,0.71,2.03,0.71,0.35,0.35,0,0,0.44,1.41,1.68,0.53,3.8,2.21,16.36,16.36,4.42
2019,Artemi Panarin,NYR,"C, L",69,1421.6666666667,20.6038647343,1.35,2.66,1.48,1.18,4.01,74.22,8.82,15.31,0.77,17.01,12.53,8.61,1.9,0.38,1.06,0.84,0.42,0.42,0,0,0.68,3.46,2.36,1.06,2.11,0.76,0.04,0.04,2.11
2019,Artturi Lehkonen,MTL,L,70,1079.95,15.427857142857,0.72,0.78,0.61,0.17,1.5,67.50,7.78,9.29,0.77,13.89,10.83,8.44,3.78,0.33,0.83,1.33,0.61,0.61,0,0,1.06,1.22,1.67,6.67,6.06,2.11,0.67,0.78,2.56
2019,Ashton Sautner,VAN,D,1,2.8166666666667,2.8166666666667,0,0,0,0,0,-,21.3,0.00,0.08,21.3,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,-
2019,Austin Czarnik,CGY,C,8,81.5,10.1875,1.47,0.74,0,0.74,2.21,100.00,6.63,22.22,0.34,9.57,8.1,3.68,0.74,0,0,0,0,0,0,0,0.74,1.47,4.42,0.74,3.68,1.47,1.47,2.94,24.54
2019,Austin Poganski,STL,R,1,5.9,5.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
2019,Austin Wagner,L.A,L,65,763.28333333333,11.742820512821,0.47,0.39,0.16,0.24,0.86,57.89,9.75,4.84,1.07,15.88,14.07,9.83,5.19,0.63,1.26,3.07,1.18,0.94,0.24,0,1.18,1.65,1.57,11.4,5.9,1.49,0.24,0.47,2.62
2019,Austin Watson,NSH,L,53,615.86666666667,11.620125786164,0.58,0.78,0.39,0.39,1.36,58.33,4.87,12.00,0.53,8.67,7.31,4.29,2.24,0.39,0.1,6.33,1.75,0.97,0.68,0.1,1.27,1.95,1.75,12.76,3.99,4.68,0.58,0.58,4.87
2019,Auston Matthews,TOR,C,70,1467.8666666667,20.969523809524,1.92,1.35,0.78,0.57,3.27,70.80,11.85,16.21,1.13,20.6,16.27,12.67,4.25,0.29,1.19,0.33,0.16,0.16,0,0,0.57,1.96,3.19,1.64,3.35,2.45,20.68,16.92,2.25
2019,Barclay Goodrow,"S.J, T.B","C, R",70,1114.8166666667,15.925952380952,0.43,0.97,0.48,0.48,1.4,60.47,5.49,7.84,0.66,8.67,7.1,6.08,3.5,0.32,0.54,5.22,1.56,1.13,0.27,0.16,1.35,1.24,2.37,8.72,4.25,3.55,21.15,21.85,2.65
2019,Barrett Hayton,ARI,C,20,222.85,11.1425,0.27,0.81,0.54,0.27,1.08,50.00,7.27,3.70,0.71,11.85,8.88,7.81,4.04,0,1.08,3.77,1.88,1.88,0,0,1.35,1.08,2.15,3.77,9.42,0.81,6.19,10.23,10.15
2019,Beck Malenstyn,WSH,L,3,27.816666666667,9.2722222222222,0,0,0,0,0,-,8.63,0.00,0.65,12.94,12.94,6.47,6.47,0,2.16,0,0,0,0,0,0,0,2.16,10.78,8.63,2.16,0,0,-
2019,Ben Chiarot,MTL,D,69,1596.2166666667,23.133574879227,0.34,0.45,0.26,0.19,0.79,31.34,4.89,6.92,0.22,11.05,6.99,3.04,0.45,0.08,0.3,2.29,0.94,0.86,0.04,0.04,0.23,3.23,0.68,5.71,5.3,4.81,0,0,-
2019,Ben Hutton,L.A,D,65,1186.9833333333,18.261282051282,0.2,0.61,0.25,0.35,0.81,34.04,5.76,3.51,0.21,11.32,7.73,2.93,0.61,0.3,0.86,0.71,0.35,0.35,0,0,0.15,2.07,0.61,2.58,4.25,3.84,0,0,-
2019,Ben Street,N.J,C,3,24.383333333333,8.1277777777778,0,2.46,0,2.46,2.46,100.00,9.84,0.00,0.41,14.76,9.84,4.92,2.46,2.46,0,0,0,0,0,0,0,0,0,7.38,4.92,0,12.3,14.76,111.85
2019,Blake Coleman,"N.J, T.B",C,66,1103.3833333333,16.717929292929,1.14,0.6,0.27,0.33,1.74,61.54,10.88,10.50,1.05,16.64,13.7,10.01,5.27,0.92,0.6,3.05,1.31,1.25,0,0.05,0.92,1.14,2.61,10.39,3.53,2.5,2.56,5.55,1.72
2019,Blake Comeau,DAL,L,55,821.7,14.94,0.58,0.58,0.22,0.37,1.17,80.00,5.4,10.81,0.52,8.84,6.64,5.11,2.56,0.51,0.88,2.63,1.31,1.31,0,0,0.95,1.97,1.53,7.81,2.99,1.75,3.07,3.94,3.19
2019,Blake Lizotte,L.A,C,65,907.4,13.96,0.4,1.12,0.66,0.46,1.52,76.67,5.75,6.90,0.63,10.45,8.07,6.02,3.37,0.46,0.86,1.32,0.66,0.66,0,0,1.26,1.39,1.45,2.78,7.01,1.45,20.63,20.5,3.32
2019,Blake Wheeler,WPG,R,71,1371.6666666667,19.319248826291,0.96,1.88,1.18,0.7,2.84,70.65,7.87,12.22,0.76,13.47,11.07,7.96,2.49,0.35,1.09,1.62,0.74,0.7,0.04,0,0.87,2.01,1.62,4.46,2.58,2.23,14.22,14.3,2.18
2019,Bo Horvat,VAN,C,69,1361.5,19.731884057971,0.97,1.37,0.88,0.48,2.34,60.23,7.84,12.36,0.95,12.07,9.87,7.89,4.32,0.22,0.93,0.93,0.4,0.35,0.04,0,0.66,1.19,1.23,2.42,2.47,2.91,37.46,27.9,2.53
2019,Bobby Ryan,OTT,R,24,324.41666666667,13.517361111111,0.92,0.55,0.37,0.18,1.48,57.14,7.95,11.63,0.95,17.57,12.39,7.58,3.33,0.18,2.22,4.07,1.48,1.11,0.37,0,0.92,3.33,2.22,7.58,1.85,2.4,0.55,0.37,11.10
2019,Boo Nieves,NYR,C,4,30.116666666667,7.5291666666667,0,0,0,0,0,0.00,3.98,0.00,0.61,13.95,7.97,3.98,0,1.99,0,7.97,3.98,3.98,0,0,0,0,1.99,5.98,5.98,3.98,27.89,9.96,146.80
2019,Boone Jenner,CBJ,C,70,1268.15,18.116428571429,0.52,0.62,0.33,0.28,1.14,48.98,8.47,6.15,0.78,12.82,10.83,6.81,3.45,0.43,0.85,1.7,0.66,0.62,0,0.05,0.66,1.32,1.14,5.16,3.08,3.79,30.42,24.74,2.61
2019,Brad Hunt,MIN,D,59,893.1,15.137288135593,0.54,0.74,0.47,0.27,1.28,42.22,7.12,7.55,0.32,12.29,9.27,2.62,0.4,0.34,0.67,0.4,0.2,0.2,0,0,0.07,0.94,1.01,0.81,2.15,2.62,0,0,-
2019,Brad Marchand,BOS,"C, L",70,1361.65,19.452142857143,1.23,2.6,1.59,1.01,3.83,70.16,8.15,15.14,0.94,13.26,10.58,8.37,3.35,0.4,0.71,3.53,1.41,1.28,0.09,0.04,1.94,3.13,1.89,2.42,4.19,0.84,0.97,1.28,1.90
2019,Brad Richardson,ARI,"C, R",59,805.11666666667,13.64604519774,0.45,0.37,0.37,0,0.82,42.31,5.66,7.89,0.65,9.91,7.82,6.19,3.06,0.22,1.04,1.49,0.75,0.75,0,0,0.52,1.34,0.89,5.74,3.8,3.28,26.46,22.58,4.02
2019,Brady Skjei,"CAR, NYR",D,67,1386.2833333333,20.6907960199,0.35,0.69,0.13,0.56,1.04,40.00,6.02,5.76,0.27,10.34,7.7,2.42,0.61,0.17,0.3,1.95,0.91,0.87,0.04,0,0.43,2.38,1.56,4.46,4.24,4.15,0,0,-
