Year,Player,Team,Position,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
2024,Adam Henrique,"ANA, EDM",C,67,1159.6833333333,17.308706467662,55.26,63.95,46.35,39.89,47.13,45.84,27.94,31.82,46.75,3.36,3,52.85,2.82,3.69,43.35,25.09,30.94,44.78,10.76,13.56,44.26,1.71,1.45,54.10,19.11,23.18,45.19,1.17,0.97,54.84,50.07,59.79,45.58,1.05,1.05,50.00,12.04,90.57,1.026,10.55,11.64,14.75,39.17,41.72,20.13,15.83,26.59,43.08
2024,Adam Klapka,CGY,R,4,24.55,6.1375,31.77,68.43,31.71,19.55,48.88,28.57,14.66,36.66,28.57,0,2.44,0.00,0.64,3.66,14.78,14.66,34.22,30.00,2.44,17.11,12.50,0,0,-,16.29,22.81,41.67,0,0,-,14.12,52.95,21.05,0,3.53,0.00,0.00,93.33,0.933,2.44,9.78,0,78.21,100.00,2.44,14.66,7.33,25.00
2024,Adam Larsson,SEA,D,68,1577.4333333333,23.197549019608,53.82,69.3,43.71,35.83,51.69,40.94,24.23,34.65,41.15,2.24,3,42.75,2.32,3.59,39.22,24.42,31,44.06,9.01,12.78,41.36,0.91,1.64,35.82,20.54,24.29,45.81,0.76,1.17,39.47,47.36,64.94,42.17,0.93,0.71,56.67,9.26,91.33,1.006,8.1,12.25,10.46,38.19,43.65,18.83,16.85,22.33,45.75
2024,Adam Lowry,WPG,C,69,1116.1833333333,16.176570048309,56.5,64.4,46.73,41.93,45.48,47.97,29.3,31.45,48.23,2.58,2.63,49.48,3.03,3.41,47.09,26.77,28.33,48.59,11.93,12.42,49.01,1.51,1.34,52.83,19.78,21.22,48.25,0.93,1.15,44.83,45.35,66.08,40.70,0.54,0.47,53.85,8.81,91.62,1.004,8.92,16.99,17.74,38.97,33.47,14.35,21.72,31.07,31.60
2024,Adam Pelech,NYI,D,45,895.48333333333,19.89962962963,51.06,69.48,42.36,36.85,49.05,42.90,25.53,35.24,42.01,2.35,4.09,36.46,2.15,3.35,39.13,21.51,32.63,39.73,8.38,12.66,39.81,0.87,1.61,35.14,17.51,26.62,39.68,1.16,2.05,36.11,46.26,66.88,40.89,0.87,1.26,40.91,9.19,88.40,0.976,5.43,10.79,15.28,47.3,26.21,14.81,17.22,30.49,32.69
2024,Adam Raska,MIN,R,5,34.05,6.81,40.53,54.63,42.59,21.15,38.77,35.29,19.38,29.96,39.29,1.76,1.76,50.00,1.88,1.28,59.41,14.1,21.15,40.00,7.05,5.29,57.14,1.76,0,100.00,9.4,21.15,30.77,0,0,-,38.18,63.63,37.50,0,2.55,0.00,9.09,94.12,1.032,1.76,12.33,14.1,52.86,11.11,7.05,22.91,21.15,25.00
2024,Adam Ruzicka,"ARI, CGY",C,42,421.13333333333,10.026984126984,60.12,57.13,51.28,40.89,38.9,51.25,28.07,27.35,50.64,1.99,2.71,42.42,2.57,2.38,51.94,27.07,26.5,50.53,10.54,9.12,53.62,1.14,1.14,50.00,22.04,23.18,48.74,0.38,1.52,20.00,53.51,43.63,55.08,0.82,0.41,66.67,7.11,90.10,0.972,10.12,12.68,4.84,58.7,67.62,18.24,17.38,12.25,59.81
2024,Adrian Kempe,L.A,R,64,1199.1333333333,18.736458333333,67.3,52.79,56.04,48.23,38.68,55.50,32.97,27.02,54.96,4.2,2.4,63.64,3.67,2.9,55.88,31.37,25.07,55.59,12.91,10.16,55.97,2.1,1.2,63.64,24.62,19.88,55.32,1.4,0.73,65.63,63.89,47.12,57.55,1.37,0.8,63.33,12.75,91.11,1.039,13.86,11.21,10.81,35.83,56.19,26.17,15.86,21.07,55.40
2024,Akito Hirose,VAN,D,3,36.316666666667,12.105555555556,39.65,42.96,48.00,29.74,26.43,52.94,21.48,18.17,54.17,1.65,0,100.00,2.09,1.86,52.87,23.13,28.09,45.16,8.26,11.56,41.67,1.65,0,100.00,19.83,22.03,47.37,0,0,-,38.18,23.86,61.54,0,0,-,7.69,100.00,1.077,6.61,13.22,1.65,74.35,80.00,16.52,19.83,8.26,66.67
2024,Alec Martinez,VGK,D,48,937.2,19.525,57.49,77.91,42.46,39.88,50.58,44.09,28.68,34.12,45.67,3.2,3.14,50.51,2.66,3.3,44.66,26.95,35.98,42.83,10.37,13.12,44.14,1.79,1.28,58.33,22.11,30.47,42.05,1.28,1.45,46.88,48.73,64.64,42.99,0.55,1.02,35.29,11.16,90.81,1.020,8.83,12.55,10.37,41.55,46.00,18.63,16.65,20.87,47.16
2024,Aleksander Barkov,FLA,C,62,1211.7666666667,19.544623655914,79.42,49.17,61.76,56.89,35.45,61.61,39.51,24.56,61.67,4.8,2.23,68.31,4.68,2.72,63.31,40.55,23.72,63.10,17.38,8.81,66.35,2.77,0.94,74.67,30.9,19.87,60.86,1.52,0.92,62.16,69.73,44.13,61.24,0.93,0.64,59.09,12.16,90.93,1.031,15.1,12.23,13.37,34.76,53.04,27.33,16.49,20.85,56.73
2024,Alex Barré-Boulet,T.B,C,36,402.8,11.188888888889,62.12,55.86,52.65,43.64,41.41,51.31,29.64,29.34,50.25,2.38,3.13,43.24,3.17,2.8,53.10,32.03,27.26,54.02,14.45,12.07,54.49,1.79,1.79,50.00,23.44,20.26,53.64,0.6,0.79,42.86,47.34,39.16,54.73,0.22,1.08,16.67,8.04,89.34,0.974,12.36,12.81,4.77,53.18,72.17,18.32,16.98,10.13,64.40
2024,Alex DeBrincat,DET,R,70,1250.15,17.859285714286,69.11,55.53,55.45,50.35,40.22,55.59,35.42,27.64,56.16,4.42,2.88,60.53,3.63,2.82,56.25,32.88,24.77,57.04,11.9,9.98,54.39,1.73,1.34,56.25,27.96,19.71,58.66,2.37,1.09,68.52,64.33,45.89,58.36,1.25,0.69,64.29,12.47,89.58,1.020,12.91,12.86,6.77,38.35,65.61,24.14,17.04,13.53,64.08
2024,Alex Goligoski,MIN,D,30,466.56666666667,15.552222222222,57.1,56.58,50.23,39.99,41.92,48.82,29.06,29.58,49.56,2.31,3.09,42.86,2.5,2.41,50.91,25.46,26.75,48.77,9.77,10.16,49.03,0.9,1.67,35.00,20.92,22.12,48.61,1.54,1.2,56.25,49.04,47.92,50.57,0.37,0.74,33.33,7.96,89.57,0.975,5.92,8.74,5.27,52.6,52.87,17.1,16.33,14.27,54.51
2024,Alex Iafallo,WPG,L,69,1097.6666666667,15.908212560386,58.98,57.45,50.66,43.95,40.78,51.87,29.95,27.66,51.99,2.84,2.19,56.52,2.93,2.71,52.01,26.84,25.2,51.58,10.99,10.77,50.50,1.69,1.37,55.36,21.14,19.24,52.35,0.95,0.58,61.90,55.51,50.22,52.50,0.55,0.39,58.33,9.49,92.09,1.016,14.21,11.26,9.73,38.32,59.36,24.32,14.54,18.04,57.42
2024,Alex Kerfoot,ARI,C,69,1195.8166666667,17.330676328502,52.08,67.89,43.41,36.58,49.57,42.46,24.23,34.02,41.60,2.71,4.11,39.71,2.65,3.92,40.30,25.59,34.27,42.75,10.89,13.3,45.02,1.76,2.06,46.05,19.6,27.96,41.21,0.74,1.4,34.38,43.92,62.69,41.20,0.51,1.23,29.17,11.18,87.91,0.991,11.54,11.14,17.66,38.33,39.52,18.87,15.25,27.4,40.78
2024,Alex Killorn,ANA,"C, L",51,949.68333333333,18.621241830065,60.71,55.28,52.34,43.59,41.95,50.96,29.25,29.44,49.84,2.78,3.47,44.44,3.18,3.18,50.00,27.36,27.61,49.77,11.31,13.33,45.90,1.52,1.77,46.15,21.4,19.04,52.92,1.01,1.35,42.86,56.03,47.09,54.34,0.73,0.73,50.00,9.50,88.20,0.977,12,12.19,7.58,39.8,61.29,21.48,15.35,15.92,57.43
2024,Alex Laferriere,L.A,R,68,917.65,13.494852941176,63.49,56.43,52.94,46.62,40.6,53.45,31.58,27.72,53.25,2.29,2.68,46.05,3.02,2.61,53.58,30.4,25.3,54.58,11.57,10.53,52.37,0.85,1.31,39.39,25.11,19.7,56.03,1.39,0.96,59.26,54.97,45.52,54.70,0.57,0.76,42.86,7.25,90.33,0.976,11.83,10.79,7.45,45.9,61.36,20.27,16.22,16.02,55.86
2024,Alex Newhook,MTL,C,42,711.93333333333,16.950793650794,61.1,56.13,52.12,44.67,40.71,52.32,29.58,29.08,50.43,3.12,2.95,51.39,3.41,2.85,54.48,31.44,25.7,55.01,13.48,9.69,58.18,1.52,1.35,52.94,23.93,21.35,52.85,1.01,1.35,42.86,51.86,42.97,54.69,1.22,0.73,62.50,10.54,89.86,1.004,11.88,8.43,6.83,40.62,63.51,20.9,12.56,13.74,60.34
2024,Alex Ovechkin,WSH,L,65,1243.1,19.124615384615,72.98,53.33,57.78,51.89,39.53,56.76,36.39,27.32,57.12,4.1,3.19,56.29,4.55,2.9,61.12,35.48,25.58,58.10,16.36,10.28,61.41,2.17,1.64,56.96,25.48,20.4,55.54,1.29,1.42,47.62,70.42,36.81,65.67,1.32,0.49,73.08,11.27,88.34,0.996,17.18,10.72,2.65,34.51,86.62,34.75,15.88,8.35,80.63
2024,Alex Petrovic,DAL,D,1,12.866666666667,12.866666666667,60.62,83.94,41.94,51.3,74.61,40.74,37.31,55.96,40.00,4.66,9.33,33.33,0.99,6.88,12.60,23.32,65.28,26.32,4.66,27.98,14.29,0,9.33,0.00,24.87,49.74,33.33,0,0,-,67.36,26.94,71.43,6.74,0,100.00,12.50,83.33,0.958,18.65,0,4.66,65.28,80.00,41.97,13.99,4.66,90.00
2024,Alex Pietrangelo,VGK,D,62,1465.3166666667,23.634139784946,62.48,71.45,46.65,45.41,49.14,48.03,32.35,33.33,49.25,3.64,3.89,48.37,3.26,3.64,47.21,30.22,33.86,47.16,12.69,12.9,49.60,1.97,1.92,50.53,23.37,27.95,45.53,1.42,1.64,46.43,54.59,61.57,47.00,0.65,0.77,45.83,11.27,88.33,0.996,10.4,11.38,11.42,33.49,47.65,22.15,16.46,22.36,49.77
2024,Alex Steeves,TOR,C,1,10.233333333333,10.233333333333,58.63,35.18,62.50,58.63,17.59,76.92,35.18,11.73,75.00,0,5.86,0.00,4.18,1.31,76.13,23.45,23.45,50.00,11.73,5.86,66.67,0,0,-,15.64,23.45,40.00,0,7.82,0.00,59.28,8.47,87.50,0,0,-,0.00,50.00,0.500,5.86,23.45,0,52.77,100.00,11.73,35.18,11.73,50.00
2024,Alex Tuch,BUF,R,64,1229.0333333333,19.203645833333,69.13,55.95,55.27,51.55,41.06,55.67,36.47,27.19,57.29,3.66,3.12,53.96,3.6,3.42,51.28,32.07,27.58,53.76,11.81,12.5,48.59,1.27,1.71,42.62,27.01,20.11,57.32,1.76,1.17,60.00,64.95,44.99,59.08,1.41,0.71,66.67,10.04,88.51,0.986,16.74,12.55,8.35,33.78,66.73,28.07,16.89,16.79,62.57
2024,Alex Turcotte,L.A,C,20,185.6,9.28,62.07,52.05,54.39,44.61,33.94,56.79,28.45,23.28,55.00,2.91,1.29,69.23,2.51,2.15,53.84,27.8,24.57,53.09,11.31,9.7,53.85,1.62,0.97,62.50,21.98,19.83,52.58,1.29,0,100.00,49.96,44.83,52.71,0.47,0.47,50.00,10.23,94.44,1.047,11.64,11.64,7.44,54.63,61.02,18.1,17.13,17.13,51.38
2024,Alex Vlasic,CHI,D,64,1372.9333333333,21.452083333333,49.08,62.49,43.99,34.74,44.18,44.02,24.87,30.81,44.66,2.19,3.06,41.67,2.39,3.15,43.13,22.46,31.12,41.92,8.7,12.8,40.45,1.22,1.49,45.16,18.35,24.41,42.92,0.82,1.17,41.18,41.35,58.9,41.25,0.44,0.95,31.82,8.79,90.07,0.989,7.74,11.76,12.63,37.54,37.98,18.31,17.52,26.79,40.60
2024,Alex Wennberg,"NYR, SEA",C,68,1246.8666666667,18.336274509804,55.43,66.65,45.41,39.41,47.16,45.53,27.48,31.66,46.46,3.27,3.18,50.75,2.95,3.49,45.76,27.86,30.36,47.85,11.45,12.8,47.22,1.35,1.92,41.18,21.88,23.42,48.30,1.41,0.71,66.67,47.54,64.36,42.48,1.18,0.97,54.84,11.91,89.97,1.019,11.55,10.3,15.54,38.93,42.63,19.97,14.92,25.94,43.50
2024,Alexander Alexeyev,WSH,D,25,321.61666666667,12.864666666667,43.28,61.38,41.35,30.22,40.67,42.63,20.52,27.42,42.80,2.24,3.36,40.00,1.95,2.46,44.30,20.33,23.88,45.99,8.58,9.51,47.42,1.49,1.49,50.00,15.67,19.15,45.00,0.5,1.99,20.00,36.92,55.24,40.06,0.54,0.54,50.00,10.91,87.76,0.987,4.1,8.21,8.02,58.21,33.85,14.18,13.06,14.92,48.72
2024,Alexander Barabanov,S.J,L,44,704.38333333333,16.008712121212,62.18,62.44,49.90,42.59,46.34,47.89,26.49,31.01,46.07,2.13,3.58,37.31,2.97,3.24,47.78,28.88,30.07,48.99,12.61,11.33,52.67,1.19,1.53,43.75,21.69,24.99,46.47,0.57,1.7,25.00,57.21,50.08,53.33,0.74,0.74,50.00,8.04,88.46,0.965,9.88,10.65,7.07,42.42,58.29,21.04,15.5,15.84,57.04
2024,Alexander Holtz,N.J,R,70,813.03333333333,11.614761904762,60.37,55.05,52.30,42.43,41.33,50.66,29.3,28.26,50.90,2.73,2.95,48.05,2.8,2.81,49.93,25.98,25.83,50.14,10.48,10.92,48.97,1.62,1.55,51.16,20.66,19.88,50.97,0.89,0.89,50.00,54.58,42.64,56.14,0.64,0.85,42.86,9.32,89.56,0.989,12.77,10.04,4.94,55.05,72.08,20.37,13.21,12.91,61.20
2024,Alexander Nylander,"CBJ, PIT",L,18,280.83333333333,15.601851851852,80.55,53.2,60.22,55.34,39.1,58.60,37.6,30.55,55.17,3.85,2.99,56.25,4.28,2.63,61.93,39.53,25.42,60.86,13.25,9.4,58.49,1.5,1.28,53.85,35.04,21.36,62.12,1.71,1.42,54.55,71.29,42.9,62.43,1.54,0.62,71.43,10.23,90.21,1.004,16.02,11.11,7.26,35.47,68.81,27.13,15.6,15.81,63.18
2024,Alexander Romanov,NYI,D,68,1438.1833333333,21.149754901961,53.65,74.43,41.89,39.09,52.23,42.80,27.41,36.92,42.61,2.63,3.38,43.75,2.53,3.54,41.66,25.03,36.13,40.93,10.89,14.52,42.86,1.38,1.67,45.21,18.86,28.81,39.56,1,1.39,41.86,42.66,63.27,40.27,0.72,0.96,42.86,9.59,90.85,1.004,4.88,11.31,10.55,46.81,31.62,13.85,17.23,22.15,38.47
2024,Alexandre Carrier,NSH,D,65,1212.8333333333,18.658974358974,52.74,60.6,46.53,39.08,43.24,47.48,27.06,30.67,46.87,2.82,3.27,46.34,2.59,3.12,45.36,24.09,29.09,45.30,9.89,11.63,45.98,1.39,1.68,45.16,18.93,23.28,44.84,1.12,1.32,45.95,43.73,58.45,42.80,0.57,0.86,40.00,10.42,89.35,0.998,4.45,11.87,11.28,49.87,28.30,12.37,19.24,23.99,34.01
2024,Alexandre Texier,CBJ,C,65,933.3,14.358461538462,59.53,71.42,45.46,41.92,51.94,44.66,27.84,36.39,43.34,2.44,3.66,40.00,2.67,4.04,39.77,26.94,36.13,42.71,10.41,15.69,39.90,1.29,2.19,37.04,22.03,27.26,44.70,0.94,1.46,39.29,49.4,59.34,45.43,0.65,0.56,53.85,8.78,89.93,0.987,8.61,11.57,11.83,45.64,42.14,15.56,15.69,21.34,42.16
2024,Alexey Toropchenko,STL,R,70,855.21666666667,12.217380952381,41.95,69.81,37.54,30.8,49.95,38.14,22.8,34.87,39.54,1.75,2.1,45.45,1.92,3.29,36.81,18.52,32.06,36.62,8.35,13.82,37.66,0.91,1.19,43.33,13.56,24.32,35.80,0.56,0.84,40.00,35.77,58.98,37.75,0.51,0.41,55.56,7.69,93.96,1.017,6.59,12.21,9.33,49.81,41.41,11.65,16.91,18.8,38.25
2024,Alexis Lafrenière,NYR,L,70,1209.9,17.284285714286,74.14,52.07,58.74,53.76,38.98,57.97,35.71,27.97,56.07,3.52,3.07,53.38,3.57,2.99,54.37,37.69,25.44,59.70,15.13,10.22,59.69,1.59,1.79,47.06,30.09,20.3,59.71,1.45,1.19,55.00,60.81,35.24,63.31,1.15,0.29,80.00,9.86,89.01,0.989,12.6,9.92,3.37,46.91,78.88,22.46,13.49,7.88,74.02
2024,Aliaksei Protas,WSH,C,65,870.96666666667,13.399487179487,52.42,63.58,45.19,38.78,45.12,46.22,27.42,31.41,46.60,2.89,3.17,47.73,2.65,3,46.98,25.49,29.55,46.31,11.02,12.06,47.76,1.72,1.79,49.02,19.29,23.33,45.26,0.64,1.47,30.43,38.91,53.63,42.04,1,0.2,83.33,10.55,89.91,1.005,7.44,14.54,11.09,48.5,40.15,12.33,18.39,18.6,39.87
2024,Anders Lee,NYI,L,69,1086.45,15.745652173913,72.4,60.58,54.44,52.69,42.25,55.50,37.11,28.88,56.23,3.26,2.76,54.13,3.71,2.83,56.74,33.85,27.28,55.37,15.63,10.71,59.33,1.21,1.21,50.00,24.3,22.09,52.38,1.47,1.03,58.82,65.89,50.57,56.58,1.36,1.04,56.67,8.78,90.44,0.992,12.98,10.49,7.9,46.94,62.17,24.35,15.46,16.02,60.33
2024,Andre Burakovsky,SEA,L,35,492.9,14.082857142857,68.78,55.14,55.50,44.07,38.83,53.16,30.55,27.75,52.40,2.56,2.56,50.00,2.87,2.45,53.97,32.5,23.62,57.92,11.44,9.01,55.95,0.73,1.22,37.50,28.08,19.48,59.04,1.3,0.97,57.14,58.55,48.18,54.86,1.23,0.35,77.78,8.37,90.79,0.992,12.42,10.83,6.45,47.84,65.81,22.88,14.12,14.61,61.04
2024,Andreas Athanasiou,CHI,C,16,215.01666666667,13.438541666667,57.2,64.18,47.13,37.95,48.28,44.01,29.02,34.88,45.41,2.23,4.46,33.33,2.31,3.5,39.71,23.16,32.65,41.50,8.09,15.91,33.72,1.67,2.79,37.50,20.09,22.32,47.37,0.37,1.12,25.00,49.17,47.97,50.62,0.4,1.21,25.00,7.69,87.20,0.949,8.93,12.56,5.02,47.16,64.00,20.93,18.14,15.63,57.25
2024,Andreas Englund,L.A,D,69,921.55,13.355797101449,58.08,60.62,48.93,42.25,44.14,48.91,29.36,30.93,48.70,2.28,2.93,43.75,2.66,2.84,48.34,27.35,28.06,49.35,10.94,11.65,48.41,1.3,1.63,44.44,21.88,21.88,50.00,0.69,1.13,38.10,48.9,51.25,48.83,0.66,0.66,50.00,7.76,90.53,0.983,7.81,9.96,8.27,47.98,48.58,19.21,16.28,17.06,52.96
2024,Andrei Kuzmenko,"CGY, VAN",L,58,832.31666666667,14.350287356322,75.26,45.49,62.33,53.42,34.31,60.89,35.97,25.23,58.78,4.61,2.74,62.75,4.31,2.18,66.45,38.78,20.4,65.53,16.94,8.87,65.64,2.16,1.23,63.83,29.12,15.38,65.44,1.44,1.63,46.88,66.54,36.44,64.61,1.98,0.42,82.61,12.83,89.14,1.020,17.37,8.94,3.75,44.12,82.25,29.05,12.9,9.16,76.04
2024,Andrei Svechnikov,CAR,R,49,839.95,17.141836734694,84.08,47.57,63.86,60.15,36.86,62.00,39.07,26,60.04,4.57,2.07,68.82,4.58,2.68,63.08,38.57,22.14,63.53,15.22,9.43,61.74,2.21,0.93,70.45,31.14,16.95,64.75,1.9,1.14,62.50,79.86,37.04,68.31,1.03,0.31,76.92,11.70,92.03,1.037,16.14,9.14,6.29,40.07,71.97,30.93,13.57,14.22,68.51
2024,Andrew Cogliano,COL,C,62,671.88333333333,10.836827956989,46.17,64.65,41.66,32.33,44.74,41.95,23.49,31.26,42.90,2.41,3.39,41.54,1.96,3.62,35.09,18.93,30.99,37.92,8.22,13.84,37.25,0.98,1.88,34.38,14.29,22.86,38.46,1.19,1.19,50.00,37.15,65.01,36.36,0.39,0.9,30.00,10.27,89.14,0.994,4.47,13.22,19.11,62.78,18.94,8.31,18.4,29.92,21.73
2024,Andrew Copp,DET,C,69,1131.6666666667,16.400966183575,47.77,70.2,40.49,34.46,50.69,40.47,24.6,33.61,42.26,3.02,3.82,44.19,2.3,3.9,37.05,21.95,35.68,38.09,8.7,14.26,37.88,1.64,1.64,50.00,17.67,28.56,38.23,1.06,1.91,35.71,41.58,64.1,39.35,0.77,1.07,41.67,12.28,88.64,1.009,8.48,13.31,16.91,40.61,33.40,15.43,18.24,29.05,34.68
2024,Andrew Mangiapane,CGY,L,66,1062.9,16.104545454545,65.48,61.64,51.51,49.34,42.96,53.46,33.42,29.69,52.95,3.78,3.05,55.37,3.76,2.85,56.87,30.82,29.41,51.17,12.87,10.84,54.29,1.86,1.47,55.93,23.93,24.76,49.15,1.73,1.35,56.10,55.85,53.57,51.04,0.65,0.73,47.06,11.32,89.73,1.011,9.65,13.38,12.53,45.33,43.51,19.02,18.97,22.24,46.10
2024,Andrew Peeke,"BOS, CBJ",D,27,427.86666666667,15.846913580247,50.62,72.36,41.16,35.76,49.64,41.87,24.82,33.09,42.86,3.23,3.93,45.10,1.95,3.72,34.39,21.17,34.78,37.84,7.15,14.86,32.48,1.12,1.96,36.36,18.7,26.55,41.32,1.68,1.31,56.25,39.7,62.18,38.97,1.22,1.42,46.15,12.99,88.14,1.011,5.33,10.8,9.82,46.7,35.19,12.62,17.39,20.75,37.82
2024,Andrew Poturalski,SEA,C,2,13.75,6.875,43.64,52.36,45.45,21.82,43.64,33.33,21.82,39.27,35.71,0,4.36,0.00,1.04,2.92,26.35,17.45,34.91,33.33,0,8.73,0.00,0,4.36,0.00,23.27,34.91,40.00,0,0,-,44.12,18.91,70.00,0,0,-,0.00,88.89,0.889,13.09,4.36,0,61.09,100.00,13.09,8.73,8.73,60.00
2024,Angus Crookshank,OTT,L,7,61.783333333333,8.8261904761905,57.3,62.15,47.97,37.87,43.7,46.43,20.39,32.05,38.89,2.91,3.88,42.86,2.06,2.15,48.87,20.39,24.28,45.65,6.8,6.8,50.00,1.94,1.94,50.00,18.13,23.31,43.75,0,2.59,0.00,50.5,64.53,43.90,1.4,0,100.00,14.29,87.88,1.022,8.74,9.71,6.8,61.18,56.25,10.68,12.62,18.45,36.67
