Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2010,Andy Sutton,ANA,D,49,1975-03-10,Kingston,ON,CAN,CAN,78,245,-,-,-,-,-
2010,Anssi Salmela,N.J,D,39,1984-08-13,Nokia,FIN,FIN,73,200,-,-,-,-,-,
2010,Anthony Stewart,ATL,R,39,1985-01-05,LaSalle,QC,CAN,CAN,75,230,2003,FLA,1,25,25
2010,Antoine Vermette,CBJ,C,41,1982-07-20,St. Agapit,QC,CAN,CAN,73,197,2000,OTT,2,25,55
2010,Anton Babchuk,"CAR, CGY",D,39,1984-05-06,Kiev,UKR,UKR,77,200,2002,CHI,1,21,21,
2010,Anton Stralman,CBJ,D,37,1986-08-01,Tibro,SWE,SWE,71,193,2005,TOR,7,22,216,
2010,Anton Volchenkov,N.J,D,42,1982-02-25,Moscow,RUS,RUS,73,220,2000,OTT,1,21,21,
2010,Antti Miettinen,MIN,R,43,1980-07-03,Hämeenlinna,FIN,FIN,72,190,2000,DAL,7,27,224,
2010,Anze Kopitar,L.A,C,36,1987-08-24,Jesenice,SVN,SVN,75,225,2005,L.A,1,11,11,
2010,Arron Asham,PIT,R,45,1978-04-13,Portage La Prairie,MB,CAN,CAN,71,210,1996,MTL,3,19,71
2010,Artem Anisimov,NYR,C,35,1988-05-24,Yaroslavl,RUS,RUS,76,199,2006,NYR,2,24,54,
2010,Arturs Kulda,ATL,D,35,1988-07-25,Riga,LVA,LVA,74,215,2006,ATL,7,17,200,
2010,B.J. Crombeen,STL,R,38,1985-07-10,Denver,CO,USA,USA,74,209,2003,DAL,2,24,54
2010,Barret Jackman,STL,D,43,1981-03-05,Trail,BC,CAN,CAN,72,203,1999,STL,1,17,17
2010,Ben Eager,"ATL, S.J",L,40,1984-01-22,Ottawa,ON,CAN,CAN,74,226,2002,PHX,1,23,23
2010,Ben Holmstrom,PHI,C,36,1987-04-09,Colorado Springs,CO,USA,USA,73,203,-,-,-,-,-
2010,Ben Lovejoy,PIT,D,40,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
2010,Ben Maxwell,ATL,C,36,1988-03-30,North Vancouver,BC,CAN,CAN,73,195,2006,MTL,2,19,49
2010,Ben Smith,CHI,R,35,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
2010,Benn Ferriero,S.J,R,36,1987-04-29,Boston,MA,USA,USA,71,195,2006,PHX,7,13,196
2010,Benoit Pouliot,MTL,L,37,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
2010,Bill Thomas,FLA,R,40,1983-06-20,Pittsburgh,PA,USA,USA,73,185,-,-,-,-,-
2010,Blair Betts,PHI,C,44,1980-02-16,Edmonton,AB,CAN,CAN,75,210,1998,CGY,2,6,33
2010,Blair Jones,T.B,C,37,1986-09-27,Central Butte,SK,CAN,CAN,74,216,2005,T.B,4,11,102
2010,Blake Comeau,NYI,L,38,1986-02-18,Meadow Lake,SK,CAN,CAN,73,200,2004,NYI,2,17,47
2010,Blake Geoffrion,NSH,C,36,1988-02-03,Plantation,FL,USA,USA,73,190,2006,NSH,2,26,56
2010,Blake Wheeler,"ATL, BOS",R,37,1986-08-31,Plymouth,MN,USA,USA,77,220,2004,PHX,1,5,5
2010,Bobby Butler,OTT,R,36,1987-04-26,Marlborough,MA,USA,USA,72,189,-,-,-,-,-
2010,Bobby Ryan,ANA,R,37,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,ANA,1,2,2
2010,Boyd Gordon,WSH,C,40,1983-10-19,Unity,SK,CAN,CAN,72,200,2002,WSH,1,17,17
2010,Brad Boyes,"BUF, STL",R,41,1982-04-17,Mississauga,ON,CAN,CAN,72,199,2000,TOR,1,24,24
2010,Brad Lukowich,DAL,D,47,1976-08-12,Cranbrook,BC,CAN,CAN,73,191,1994,NYI,4,12,90
2010,Brad Marchand,BOS,L,35,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,BOS,3,8,71
2010,Brad Mills,N.J,C,40,1983-05-03,Terrace,BC,CAN,CAN,72,195,-,-,-,-,-
2010,Brad Richards,DAL,C,43,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64
2010,Brad Richardson,L.A,R,39,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,COL,5,27,163
2010,Brad Staubitz,MIN,R,39,1984-07-28,Edmonton,AB,CAN,CAN,73,207,-,-,-,-,-
2010,Brad Stuart,DET,D,44,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
2010,Brad Winchester,"ANA, STL",L,43,1981-03-01,Madison,WI,USA,USA,77,230,2000,EDM,2,5,35
2010,Brandon Dubinsky,NYR,C,37,1986-04-29,Anchorage,AK,USA,USA,74,208,2004,NYR,2,30,60
2010,Brandon Mashinter,S.J,L,35,1988-09-20,Bradford,ON,CAN,CAN,76,212,-,-,-,-,-
2010,Brandon McMillan,ANA,L,34,1990-03-22,Richmond,BC,CAN,CAN,71,190,2008,ANA,3,24,85
2010,Brandon Pirri,CHI,R,32,1991-04-10,Toronto,ON,CAN,CAN,72,180,2009,CHI,2,29,59
2010,Brandon Prust,NYR,L,40,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
2010,Brandon Segal,DAL,R,40,1983-07-12,Richmond,BC,CAN,CAN,74,215,2002,NSH,4,6,102
2010,Brandon Sutter,CAR,C,35,1989-02-14,Huntington,NY,USA,CAN,75,190,2007,CAR,1,11,11
2010,Brandon Yip,COL,R,38,1985-04-25,Vancouver,BC,CAN,CAN,73,198,2004,COL,8,12,239
2010,Brayden Schenn,L.A,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
2010,Braydon Coburn,PHI,D,39,1985-02-27,Shaunavon,SK,CAN,CAN,77,224,2003,ATL,1,8,8
2010,Brendan Mikkelson,"ANA, CGY",D,36,1987-06-22,Regina,SK,CAN,CAN,75,210,2005,ANA,2,1,31
2010,Brendan Morrison,CGY,C,48,1975-08-15,Pitt Meadows,BC,CAN,CAN,71,176,1993,N.J,2,13,39
2010,Brenden Morrow,DAL,L,45,1979-01-16,Carlyle,SK,CAN,CAN,71,212,1997,DAL,1,25,25
2010,Brendon Nash,MTL,D,37,1987-03-31,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2010,Brent Burns,MIN,D,39,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
2010,Brent Seabrook,CHI,D,38,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,CHI,1,14,14
2010,Brent Sopel,"ATL, MTL",D,47,1977-01-07,Calgary,AB,CAN,CAN,74,205,1995,VAN,6,14,144
2010,Brett Carson,"CAR, CGY",D,38,1985-11-29,Regina,SK,CAN,CAN,76,210,2004,CAR,4,11,109
2010,Brett Clark,T.B,D,47,1976-12-23,Wapella,SK,CAN,CAN,72,194,1996,MTL,6,19,154
2010,Brett Festerling,ANA,D,38,1986-03-03,Prince George,BC,CAN,CAN,73,210,-,-,-,-,-
2010,Brett Lebda,TOR,D,42,1982-01-15,Buffalo Grove,IL,USA,USA,69,195,-,-,-,-,-
2010,Brett MacLean,PHX,L,35,1988-12-24,London,ON,CAN,CAN,74,201,2007,PHX,2,2,32
2010,Brett Sterling,PIT,L,39,1984-04-24,Los Angeles,CA,USA,USA,67,175,2003,ATL,5,9,145
2010,Brett Sutter,"CAR, CGY",L,36,1987-06-02,Viking,AB,CAN,CAN,72,200,2005,CGY,6,17,179
2010,Brian Boyle,NYR,C,39,1984-12-18,Hingham,MA,USA,USA,78,245,2003,L.A,1,26,26
2010,Brian Campbell,CHI,D,44,1979-05-23,Strathroy,ON,CAN,CAN,70,192,1997,BUF,6,22,156
2010,Brian Fahey,WSH,D,43,1981-03-02,Glenview,IL,USA,USA,73,216,2000,COL,4,23,119
2010,Brian Gionta,MTL,R,45,1979-01-18,Rochester,NY,USA,USA,67,178,1998,N.J,3,24,82
2010,Brian Lee,OTT,D,37,1987-03-26,Moorhead,MN,USA,USA,75,200,2005,OTT,1,9,9
2010,Brian Rafalski,DET,D,50,1973-09-28,Dearborn,MI,USA,USA,70,194,-,-,-,-,-
2010,Brian Rolston,N.J,R,51,1973-02-21,Flint,MI,USA,USA,74,215,1991,N.J,1,11,11
2010,Brian Strait,PIT,D,36,1988-01-04,Waltham,MA,USA,USA,73,188,2006,PIT,3,2,65
2010,Brian Sutherby,DAL,C,42,1982-03-01,Edmonton,AB,CAN,CAN,74,208,2000,WSH,1,26,26
2010,Brian Willsie,WSH,R,46,1978-03-16,Belmont,ON,CAN,CAN,73,202,1996,COL,6,11,146
2010,Brodie Dupont,NYR,L,37,1987-02-17,Russell,MB,CAN,CAN,74,210,2005,NYR,3,5,66
2010,Brooks Laich,WSH,C,40,1983-06-23,Wawota,SK,CAN,CAN,74,200,2001,OTT,6,28,193
2010,Brooks Orpik,PIT,D,43,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,PIT,1,18,18
2010,Bruno Gervais,NYI,D,39,1984-10-03,Longueuil,QC,CAN,CAN,73,200,2003,NYI,6,15,182
2010,Bryan Allen,"CAR, FLA",D,43,1980-08-21,Kingston,ON,CAN,CAN,77,223,1998,VAN,1,4,4
2010,Bryan Bickell,CHI,L,38,1986-03-09,Bowmanville,ON,CAN,CAN,76,223,2004,CHI,2,11,41
2010,Bryan Little,ATL,C,36,1987-11-12,Edmonton,AB,CAN,CAN,72,191,2006,ATL,1,12,12
2010,Bryan McCabe,"FLA, NYR",D,48,1975-06-08,St. Catharines,ON,CAN,CAN,74,223,1993,NYI,2,14,40
2010,Bryan Rodney,CAR,D,39,1984-04-22,London,ON,CAN,CAN,72,195,-,-,-,-,-
2010,Cal Clutterbuck,MIN,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
2010,Cal O'Reilly,NSH,C,37,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
2010,Cam Barker,MIN,D,38,1986-04-04,Winnipeg,MB,CAN,CAN,75,223,2004,CHI,1,3,3
2010,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
2010,Cam Janssen,STL,R,39,1984-04-15,St. Louis,MO,USA,USA,72,215,2002,N.J,4,21,117
2010,Cameron Gaunce,COL,D,34,1990-03-19,Sudbury,ON,CAN,CAN,74,194,2008,COL,2,20,50
2010,Carl Gunnarsson,TOR,D,37,1986-11-09,Orebro,SWE,SWE,74,198,2007,TOR,7,13,194,
2010,Carl Klingberg,ATL,L,33,1991-01-28,Gothenburg,SWE,SWE,75,188,2009,ATL,2,4,34,
2010,Carlo Colaiacovo,STL,D,41,1983-01-27,Toronto,ON,CAN,CAN,73,202,2001,TOR,1,17,17
2010,Carson McMillan,MIN,R,35,1988-09-10,Brandon,MB,CAN,CAN,73,196,2007,MIN,7,19,200
2010,Casey Wellman,MIN,C,36,1987-10-18,Brentwood,CA,USA,USA,72,173,-,-,-,-,-
2010,Chad Kolarik,NYR,C,38,1986-01-26,Abington,PA,USA,USA,71,178,2004,PHX,7,6,199
2010,Chad LaRose,CAR,R,42,1982-03-27,Fraser,MI,USA,USA,70,181,-,-,-,-,-
2010,Chris Butler,BUF,D,37,1986-10-27,St. Louis,MO,USA,USA,73,196,2005,BUF,4,5,96
2010,Chris Campoli,"CHI, OTT",D,39,1984-07-09,Mississauga,ON,CAN,CAN,72,200,2004,NYI,7,34,227
2010,Chris Clark,CBJ,R,48,1976-03-08,South Windsor,CT,USA,USA,72,191,1994,CGY,3,25,77
2010,Chris Conner,PIT,R,40,1983-12-23,Westland,MI,USA,USA,67,181,-,-,-,-,-
2010,Chris Drury,NYR,C,47,1976-08-20,Trumbull,CT,USA,USA,70,191,1994,QUE,3,20,72
2010,Chris Higgins,"FLA, VAN",L,40,1983-06-02,Smithtown,NY,USA,USA,72,205,2002,MTL,1,14,14
2010,Chris Kelly,"BOS, OTT",C,43,1980-11-11,Toronto,ON,CAN,CAN,72,190,1999,OTT,3,28,94
2010,Chris Kunitz,PIT,L,44,1979-09-26,Regina,SK,CAN,CAN,72,188,-,-,-,-,-
2010,Chris Mueller,NSH,C,38,1986-03-06,West Seneca,NY,USA,USA,71,196,-,-,-,-,-
2010,Chris Neil,OTT,R,44,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,OTT,6,16,161
2010,Chris Phillips,OTT,D,46,1978-03-09,Calgary,AB,CAN,CAN,75,219,1996,OTT,1,1,1
2010,Chris Porter,STL,L,39,1984-05-29,Toronto,ON,CAN,CAN,73,206,2003,CHI,9,21,282
2010,Chris Pronger,PHI,D,49,1974-10-10,Dryden,ON,CAN,CAN,78,188,1993,HFD,1,2,2
2010,Chris Stewart,"COL, STL",R,36,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,COL,1,18,18
2010,Chris Summers,PHX,D,36,1988-02-05,Ann Arbor,MI,USA,USA,74,207,2006,PHX,1,29,29
2010,Chris Thorburn,ATL,R,40,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,BUF,2,20,50
2010,Chris VandeVelde,EDM,C,37,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,EDM,4,6,97
2010,Christian Ehrhoff,VAN,D,41,1982-07-06,Moers,DEU,DEU,74,201,2001,S.J,4,10,106,
2010,Christian Hanson,TOR,C,38,1986-03-10,"Glens Falls,",NY,USA,USA,76,228,-,-,-,-,-
2010,Christopher Tanev,VAN,D,34,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
2010,Chuck Kobasew,MIN,R,41,1982-04-17,Vancouver,BC,CAN,CAN,72,192,2001,CGY,1,14,14
2010,Clarke MacArthur,TOR,L,39,1985-04-06,Lloydminster,AB,CAN,CAN,72,192,2003,BUF,3,6,74
2010,Claude Giroux,PHI,C,36,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
2010,Clay Wilson,FLA,D,41,1983-04-05,Sturgeon Lake,MN,USA,USA,72,195,-,-,-,-,-
2010,Clayton Stoner,MIN,D,39,1985-02-19,Port McNeill,BC,CAN,CAN,76,216,2004,MIN,3,14,79
2010,Cody Almond,MIN,C,34,1989-07-24,Calgary,AB,CAN,CAN,74,199,2007,MIN,5,19,140
2010,Cody Bass,OTT,C,37,1987-01-07,Owen sound,ON,CAN,CAN,72,205,2005,OTT,4,4,95
2010,Cody Franson,NSH,D,36,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
2010,Cody Hodgson,VAN,C,34,1990-02-18,Toronto,ON,CAN,CAN,72,191,2008,VAN,1,10,10
2010,Cody McCormick,BUF,C,40,1983-04-18,London,ON,CAN,CAN,74,222,2001,COL,5,13,144
2010,Cody McLeod,COL,L,39,1984-06-26,Binscarth,MB,CAN,CAN,74,204,-,-,-,-,-
2010,Colby Armstrong,TOR,R,41,1982-11-23,Lloydminster,SK,CAN,CAN,74,185,2001,PIT,1,21,21
2010,Colby Cohen,COL,D,34,1989-04-25,Villanova,PA,USA,USA,74,200,2007,COL,2,15,45
2010,Colin Fraser,EDM,C,39,1985-01-28,Sicamous,BC,CAN,CAN,73,190,2003,PHI,3,1,69
2010,Colin Greening,OTT,C,38,1986-03-09,St. John's,NL,CAN,CAN,74,210,2005,OTT,7,10,204
2010,Colin Stuart,BUF,L,41,1982-07-08,Rochester,MN,USA,USA,74,205,2001,ATL,5,4,135
2010,Colin White,N.J,D,46,1977-12-12,New glasgow,NS,CAN,CAN,76,215,1996,N.J,2,23,49
2010,Colin Wilson,NSH,"C, L",34,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,NSH,1,7,7
2010,Colton Gillies,MIN,C,35,1989-02-12,White Rock,BC,CAN,CAN,76,208,2007,MIN,1,16,16
2010,Colton Orr,TOR,R,42,1982-03-03,Winnipeg,MB,CAN,CAN,75,222,-,-,-,-,-
2010,Colton Sceviour,DAL,C,34,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,DAL,4,21,112
2010,Corey Locke,OTT,C,39,1984-05-08,Toronto,ON,CAN,CAN,69,175,2003,MTL,4,12,113
2010,Corey Perry,ANA,R,38,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,ANA,1,28,28
2010,Corey Potter,PIT,D,40,1984-01-05,Lansing,MI,USA,USA,75,204,2003,NYR,4,21,122
2010,Cory Emmerton,DET,C,35,1988-06-01,St. Thomas,ON,CAN,CAN,72,191,2006,DET,2,11,41
2010,Cory Sarich,CGY,D,45,1978-08-16,Saskatoon,SK,CAN,CAN,76,207,1996,BUF,2,1,27
2010,Cory Stillman,"CAR, FLA",L,50,1973-12-20,Peterborough,ON,CAN,CAN,72,193,1992,CGY,1,6,6
2010,Craig Adams,PIT,R,46,1977-04-26,Seria,BRN,CAN,72,200,1996,HFD,9,8,223,
2010,Craig Conroy,CGY,C,52,1971-09-04,Potsdam,NY,USA,USA,74,193,1990,MTL,6,18,123
2010,Craig Rivet,"BUF, CBJ",D,49,1974-09-13,North Bay,ON,CAN,CAN,74,207,1992,MTL,3,20,68
2010,Curtis Glencross,CGY,L,41,1982-12-28,Kindersley,SK,CAN,CAN,73,197,-,-,-,-,-
2010,DJ King,WSH,L,39,1984-06-27,Meadow Lake,SK,CAN,CAN,75,231,2002,STL,6,24,190
2010,Dainius Zubrus,N.J,C,45,1978-06-16,Elektrenai,LTU,LTU,77,225,1996,PHI,1,15,15,
2010,Dale Weise,NYR,R,35,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,NYR,4,20,111
2010,Dan Boyle,S.J,D,47,1976-07-12,Ottawa,ON,CAN,CAN,71,194,-,-,-,-,-
2010,Dan Girardi,NYR,D,39,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
2010,Dan Hamhuis,VAN,D,41,1982-12-13,Smithers,BC,CAN,CAN,73,204,2001,NSH,1,12,12
2010,Dan Sexton,ANA,R,36,1987-04-29,Apple Valley,MN,USA,USA,69,180,-,-,-,-,-
2010,Dana Tyrell,T.B,C,34,1989-04-23,Airdrie,AB,CAN,CAN,70,192,2007,T.B,2,17,47
2010,Daniel Alfredsson,OTT,R,51,1972-12-11,Gothenburg,SWE,SWE,71,203,1994,OTT,6,3,133,
2010,Daniel Briere,PHI,C,46,1977-10-06,Gatineau,QC,CAN,CAN,69,174,1996,PHX,1,24,24
2010,Daniel Carcillo,PHI,L,39,1985-01-28,King City,ON,CAN,CAN,72,200,2003,PIT,3,5,73
2010,Daniel Cleary,DET,R,45,1978-12-18,Carbonear,NL,CAN,CAN,73,205,1997,CHI,1,13,13
2010,Daniel Paille,BOS,L,39,1984-04-15,Welland,ON,CAN,CAN,73,188,2002,BUF,1,20,20
2010,Daniel Sedin,VAN,L,43,1980-09-26,Ornskoldsvik,SWE,SWE,73,190,1999,VAN,1,2,2,
2010,Daniel Winnik,COL,L,39,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
2010,Danny Syvret,"ANA, PHI",D,38,1985-06-13,Millgrove,ON,CAN,CAN,72,205,2005,EDM,3,20,81
2010,Dany Heatley,S.J,L,43,1981-01-21,Freiburg,DEU,CAN,75,212,2000,ATL,1,2,2,
2010,Darcy Hordichuk,FLA,L,43,1980-08-10,Kamsack,SK,CAN,CAN,73,215,2000,ATL,6,13,180
2010,Darren Helm,DET,C,37,1987-01-21,St. Andrews,MB,CAN,CAN,72,192,2005,DET,5,7,132
2010,Darroll Powe,PHI,C,38,1985-06-22,Saskatoon,SK,CAN,CAN,71,212,-,-,-,-,-
2010,Darryl Boyce,TOR,C,39,1984-07-07,Summerside,PE,CAN,CAN,72,200,-,-,-,-,-
2010,Dave Bolland,CHI,C,37,1986-06-05,Mimico,ON,CAN,CAN,72,188,2004,CHI,2,2,32
2010,Dave Scatchard,STL,C,48,1976-02-20,Hinton,AB,CAN,CAN,75,220,1994,VAN,2,16,42
2010,David Backes,STL,R,39,1984-05-01,Minneapolis,MN,USA,USA,75,215,2003,STL,2,32,62
2010,David Booth,FLA,L,39,1984-11-24,Detroit,MI,USA,USA,72,212,2004,FLA,2,23,53
2010,David Clarkson,N.J,R,40,1984-03-31,Toronto,ON,CAN,CAN,72,207,-,-,-,-,-
