Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2023,Drake Batherson,OTT,R,25,1998-04-27,Fort Wayne,IN,USA,USA,75,200,2017,OTT,4,28,121
2023,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
2023,Drew O'Connor,PIT,L,25,1998-06-09,Chatham,NJ,USA,USA,75,200,-,-,-,-,-
2023,Dryden Hunt,CGY,L,28,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,-,-,-,-,-
2023,Dylan Cozens,BUF,C,23,2001-02-09,Whitehorse,YT,CAN,CAN,75,195,2019,BUF,1,7,7
2023,Dylan DeMelo,WPG,D,30,1993-05-01,London,ON,CAN,CAN,72,195,2011,S.J,6,28,179
2023,Dylan Guenther,ARI,R,20,2003-04-10,Edmonton,AB,CAN,CAN,74,175,2021,ARI,1,9,9
2023,Dylan Holloway,EDM,L,22,2001-09-23,Calgary,AB,CAN,CAN,73,203,2020,EDM,1,14,14
2023,Dylan Larkin,DET,C,27,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
2023,Dylan McIlrath,WSH,D,31,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,NYR,1,10,10
2023,Dylan Samberg,WPG,D,25,1999-01-24,Saginaw,MN,USA,USA,76,219,2017,WPG,2,12,43
2023,Dylan Strome,WSH,C,27,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,ARI,1,3,3
2023,Eeli Tolvanen,SEA,R,24,1999-04-22,Vihti,FIN,FIN,70,191,2017,NSH,1,30,30,
2023,Eetu Luostarinen,FLA,C,25,1998-09-02,Siilinjarvi,FIN,FIN,75,190,2017,CAR,2,11,42,
2023,Egor Afanasyev,NSH,L,23,2001-01-23,Tver,RUS,RUS,76,211,2019,NSH,2,14,45,
2023,Egor Zamula,PHI,D,24,2000-03-30,Chelyabinsk,RUS,RUS,75,177,-,-,-,-,-,
2023,Elias Lindholm,"CGY, VAN",C,29,1994-12-02,Boden,SWE,SWE,73,202,2013,CAR,1,5,5,
2023,Elias Pettersson,VAN,C,25,1998-11-12,Sundsvall,SWE,SWE,74,176,2017,VAN,1,5,5,
2023,Emil Andrae,PHI,D,-,-,-,-,-,-,-,-,-,-,-,-,-
2023,Emil Bemstrom,"CBJ, PIT","C, R",24,1999-06-01,Nykoping,SWE,SWE,72,195,2017,CBJ,4,24,117,
2023,Emil Heineman,MTL,L,22,2001-11-16,Leksand,SWE,SWE,72,194,2020,FLA,2,12,43,
2023,Emil Lilleberg,T.B,D,23,2001-02-02,NOR,74,192,2021,ARI,4,11,107,,,
2023,Eric Robinson,"BUF, CBJ",L,28,1995-06-14,BELLMAWR,NJ,USA,USA,74,205,-,-,-,-,-
2023,Erik Brannstrom,OTT,D,24,1999-09-02,Eksjo,SWE,SWE,70,185,2017,VGK,1,15,15,
2023,Erik Cernak,T.B,D,26,1997-05-28,Kosice,SVK,SVK,76,224,2015,L.A,2,13,43,
2023,Erik Gudbranson,CBJ,D,32,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,FLA,1,3,3
2023,Erik Gustafsson,NYR,D,32,1992-03-14,Nynashamn,SWE,SWE,72,197,2012,EDM,4,2,93,
2023,Erik Haula,N.J,L,33,1991-03-23,Pori,FIN,FIN,71,191,2009,MIN,7,1,182,
2023,Erik Johnson,"BUF, PHI",D,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2023,Erik Karlsson,PIT,D,33,1990-05-31,Landsbro,SWE,SWE,72,190,2008,OTT,1,15,15,
2023,Esa Lindell,DAL,D,29,1994-05-23,Vantaa,FIN,FIN,75,220,2012,DAL,3,13,74,
2023,Ethan Bear,WSH,D,26,1997-06-26,Regina,SK,CAN,CAN,71,197,2015,EDM,5,3,124
2023,Evan Bouchard,EDM,D,24,1999-10-20,Oakville,ON,CAN,CAN,75,194,2018,EDM,1,10,10
2023,Evan Rodrigues,FLA,C,30,1993-07-28,Toronto,ON,CAN,CAN,71,184,-,-,-,-,-
2023,Evander Kane,EDM,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
2023,Evgeni Malkin,PIT,C,37,1986-07-31,Magnitogorsk,RUS,RUS,75,195,2004,PIT,1,2,2,
2023,Evgenii Dadonov,DAL,R,35,1989-03-12,Chelyabinsk,RUS,RUS,71,189,2007,FLA,3,10,71,
2023,Evgeny Kuznetsov,"CAR, WSH",C,31,1992-05-19,Chelyabinsk,RUS,RUS,74,207,2010,WSH,1,26,26,
2023,Fabian Zetterlund,S.J,L,24,1999-08-25,Karlstad,SWE,SWE,71,220,2017,N.J,3,1,63,
2023,Filip Chytil,NYR,C,24,1999-09-05,Kromeriz,CZE,CZE,74,204,2017,NYR,1,21,21,
2023,Filip Forsberg,NSH,L,29,1994-08-13,Ostervala,SWE,SWE,73,205,2012,WSH,1,11,11,
2023,Filip Hronek,VAN,D,26,1997-11-02,Hradec Králové,CZE,CZE,72,190,2016,DET,2,23,53,
2023,Filip Roos,CHI,D,25,1999-01-05,Gothenburg,SWE,SWE,76,190,-,-,-,-,-,
2023,Filip Zadina,S.J,R,24,1999-11-27,Pardubice,CZE,CZE,72,190,2018,DET,1,6,6,
2023,Frank Vatrano,ANA,R,30,1994-03-14,East Longmeadow,MA,USA,USA,71,197,-,-,-,-,-
2023,Fraser Minten,TOR,C,-,-,-,-,-,-,-,-,-,-,-,-,-
2023,Frederick Gaudreau,MIN,C,30,1993-05-01,Bromont,QC,CAN,CAN,72,184,-,-,-,-,-
2023,Fredrik Olofsson,COL,L,27,1996-05-27,Helsingborg,SWE,SWE,74,190,2014,CHI,4,8,98,
2023,Gabriel Vilardi,WPG,C,24,1999-08-16,Kingston,ON,CAN,CAN,75,215,2017,L.A,1,11,11
2023,Gage Goncalves,T.B,C,23,2001-01-16,CAN,72,181,2020,T.B,2,31,62,,,
2023,Garnet Hathaway,PHI,R,32,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
2023,Georgii Merkulov,BOS,C,23,2000-10-10,Ryazan,RUS,RUS,71,179,-,-,-,-,-,
2023,Givani Smith,S.J,R,26,1998-02-28,Thornhill,ON,CAN,CAN,74,214,2016,DET,2,16,46
2023,Glenn Gawdin,ANA,C,27,1997-03-25,Richmond,BC,CAN,CAN,73,191,2015,STL,4,25,116
2023,Graeme Clarke,N.J,R,22,2001-04-24,Waconia,MN,USA,USA,72,175,2019,N.J,3,18,80
2023,Grant Hutton,NYI,D,28,1995-07-25,Carmel,IN,USA,USA,76,214,-,-,-,-,-
2023,Grigori Denisenko,VGK,L,23,2000-06-24,Novosibirsk,RUS,RUS,71,186,2018,FLA,1,15,15,
2023,Gustav Forsling,FLA,D,27,1996-06-12,Linkoping,SWE,SWE,72,186,2014,VAN,5,6,126,
2023,Gustav Lindstrom,"ANA, MTL",D,25,1998-10-20,Ostervala,SWE,SWE,74,186,2017,DET,2,7,38,
2023,Gustav Nyquist,NSH,C,34,1989-09-01,Halmstad,SWE,SWE,71,180,2008,DET,4,30,121,
2023,Gustav Olofsson,SEA,D,29,1994-12-01,Boras,SWE,SWE,74,199,2013,MIN,2,16,46,
2023,Hampus Lindholm,BOS,D,30,1994-01-20,Helsingborg,SWE,SWE,76,215,2012,ANA,1,6,6,
2023,Hardy Haman Aktell,WSH,D,25,1998-07-04,Kage,Swe,75,198,2016,NSH,4,17,108,,
2023,Haydn Fleury,T.B,D,27,1996-07-08,Carlyle,SK,CAN,CAN,76,208,2014,CAR,1,7,7
2023,Hendrix Lapierre,WSH,C,22,2002-02-09,Gatineau,QC,CAN,CAN,72,180,2020,WSH,1,22,22
2023,Henri Jokiharju,BUF,D,24,1999-06-17,Oulu,FIN,FIN,72,200,2017,CHI,1,29,29,
2023,Henry Thrun,S.J,D,23,2001-03-12,Southborough,MA,USA,USA,74,190,2019,ANA,4,8,101
2023,Hudson Fasching,NYI,R,28,1995-07-28,Milwaukee,WI,USA,USA,75,204,2013,L.A,4,27,118
2023,Hugh McGing,STL,L,25,1998-07-11,Chicago,IL,USA,USA,68,176,2018,STL,5,14,138
2023,Ian Cole,VAN,D,35,1989-02-21,Ann Arbor,MI,USA,USA,73,225,2007,STL,1,18,18
2023,Ian Mitchell,BOS,D,25,1999-01-18,St. Albert,AB,CAN,CAN,71,193,2017,CHI,2,26,57
2023,Ilya Lyubushkin,"ANA, TOR",D,30,1994-04-06,Moscow,RUS,RUS,74,200,-,-,-,-,-,
2023,Ilya Mikheyev,VAN,R,29,1994-10-10,Omsk,RUS,RUS,74,192,-,-,-,-,-,
2023,Ilya Solovyov,CGY,D,23,2000-07-20,Mogilev,BLR,BLR,75,208,2020,CGY,7,19,205,
2023,Isaak Phillips,CHI,D,22,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,CHI,5,17,141
2023,Isac Lundestrom,ANA,C,24,1999-11-06,Gallivare,SWE,SWE,72,193,2018,ANA,1,23,23,
2023,Isak Rosen,BUF,R,21,2003-03-15,Solna,SWE,SWE,71,156,2021,BUF,1,14,14,
2023,Ivan Barbashev,VGK,C,28,1995-12-14,Moscow,RUS,RUS,73,195,2014,STL,2,3,33,
2023,Ivan Miroshnichenko,WSH,L,20,2004-02-04,RUS,73,185,2022,WSH,1,20,20,,,
2023,Ivan Provorov,CBJ,D,27,1997-01-13,Yaroslavl,RUS,RUS,73,201,2015,PHI,1,7,7,
2023,J.J. Moser,ARI,D,23,2000-06-06,Biel,CHE,CHE,73,173,2021,ARI,2,28,60,
2023,J.T. Compher,DET,L,28,1995-04-08,Northbrook,IL,USA,USA,72,190,2013,BUF,2,5,35
2023,J.T. Miller,VAN,C,31,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
2023,JJ Peterka,BUF,R,22,2002-01-14,Munich,DEU,DEU,72,189,2020,BUF,2,3,34,
2023,Jaccob Slavin,CAR,D,29,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
2023,Jack Drury,CAR,C,24,2000-02-03,New York,NY,USA,USA,71,174,2018,CAR,2,11,42
2023,Jack Eichel,VGK,C,27,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
2023,Jack Hughes,N.J,C,22,2001-05-14,Orlando,FL,USA,USA,71,175,2019,N.J,1,1,1
2023,Jack Johnson,COL,D,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2023,Jack McBain,ARI,C,24,2000-01-06,Toronto,ON,CAN,CAN,75,201,2018,MIN,3,1,63
2023,Jack Quinn,BUF,R,22,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,BUF,1,8,8
2023,Jack Roslovic,"CBJ, NYR",C,27,1997-01-29,Columbus,OH,USA,USA,73,200,2015,WPG,1,25,25
2023,Jack St. Ivany,PIT,D,24,1999-07-22,Manhattan Beach,CA,USA,USA,75,198,2018,PHI,4,19,112
2023,Jack Studnicka,"S.J, VAN",C,25,1999-02-18,Windsor,ON,CAN,CAN,73,187,2017,BOS,2,22,53
2023,Jack Thompson,T.B,D,22,2002-03-19,CAN,73,178,2020,T.B,3,31,93,,,
2023,Jackson LaCombe,ANA,D,23,2001-01-09,Eden Prairie,MN,USA,USA,73,171,2019,ANA,2,8,39
2023,Jacob Bernard-Docker,OTT,D,23,2000-06-30,Canmore,AB,CAN,CAN,72,190,2018,OTT,1,26,26
2023,Jacob Bryson,BUF,D,26,1997-11-18,London,ON,CAN,CAN,69,176,2017,BUF,4,6,99
2023,Jacob Lucchini,MIN,C,28,1995-05-09,Trail,BC,CAN,CAN,72,180,-,-,-,-,-
2023,Jacob MacDonald,S.J,D,31,1993-02-26,Portland,OR,USA,72,204,-,-,-,-,-,
2023,Jacob Moverare,L.A,D,25,1998-08-31,Ostersund,SWE,SWE,75,210,2016,L.A,4,21,112,
2023,Jacob Peterson,S.J,C,24,1999-07-19,Lidkoping,SWE,SWE,73,180,2017,DAL,5,8,132,
2023,Jacob Trouba,NYR,D,30,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
2023,Jaden Schwartz,SEA,C,31,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,STL,1,14,14
2023,Jake Bean,CBJ,D,25,1998-06-09,Calgary,AB,CAN,CAN,73,196,2016,CAR,1,13,13
2023,Jake Christiansen,CBJ,D,24,1999-09-12,West Vancouver,BC,CAN,CAN,72,193,-,-,-,-,-
2023,Jake DeBrusk,BOS,L,27,1996-10-17,Edmonton,AB,CAN,CAN,72,197,2015,BOS,1,14,14
2023,Jake Evans,MTL,C,27,1996-06-02,Toronto,ON,CAN,CAN,72,186,2014,MTL,7,27,207
2023,Jake Guentzel,"CAR, PIT","C, L",29,1994-10-06,Omaha,NE,USA,USA,71,180,2013,PIT,3,16,77
2023,Jake Leschyshyn,NYR,C,25,1999-03-10,Raleigh,NC,USA,USA,71,195,2017,VGK,2,31,62
2023,Jake McCabe,TOR,D,30,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
2023,Jake Middleton,MIN,D,28,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,L.A,7,30,210
2023,Jake Neighbours,STL,L,22,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,STL,1,26,26
2023,Jake Sanderson,OTT,D,21,2002-07-08,Whitefish,MT,USA,USA,75,195,2020,OTT,1,5,5
2023,Jake Walman,DET,D,28,1996-02-20,Toronto,ON,CAN,CAN,74,215,2014,STL,3,22,82
2023,Jakob Chychrun,OTT,D,26,1998-03-31,Boca Raton,FL,USA,USA,74,220,2016,ARI,1,16,16
2023,Jakob Pelletier,CGY,L,23,2001-03-07,Québec,QC,CAN,CAN,69,170,2019,CGY,1,26,26
2023,Jakob Silfverberg,ANA,R,33,1990-10-13,Gävle,SWE,SWE,73,207,2009,OTT,2,9,39,
2023,Jakub Lauko,BOS,C,24,2000-03-28,Prague,CZE,CZE,72,196,2018,BOS,3,15,77,
2023,Jakub Vrana,STL,L,28,1996-02-28,Prague,CZE,CZE,72,190,2014,WSH,1,13,13,
2023,Jalen Chatfield,CAR,D,27,1996-05-15,Ypsilanti,MI,USA,USA,73,188,-,-,-,-,-
2023,James Hamblin,EDM,L,24,1999-04-27,Edmonton,AB,CAN,CAN,69,176,-,-,-,-,-
2023,James Malatesta,CBJ,L,20,2003-05-31,Montréal,QC,CAN,CAN,69,185,2021,CBJ,5,5,133
2023,James van Riemsdyk,BOS,L,34,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
2023,Jamie Benn,DAL,L,34,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
2023,Jamie Drysdale,"ANA, PHI",D,21,2002-04-08,Toronto,ON,CAN,CAN,71,183,2020,ANA,1,6,6
2023,Jamie Oleksiak,SEA,D,31,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,DAL,1,14,14
2023,Jan Jenik,ARI,R,23,2000-09-15,Nymburk,CZE,CZE,73,185,2018,ARI,3,3,65,
2023,Jan Rutta,S.J,D,33,1990-07-29,Písek,CZE,CZE,75,204,-,-,-,-,-,
2023,Jani Hakanpää,DAL,D,32,1992-03-31,Kirkkonummi,FIN,FIN,78,225,2010,STL,4,14,104,
2023,Jansen Harkins,PIT,C,26,1997-05-23,Cleveland,OH,USA,USA,73,182,2015,WPG,2,17,47
2023,Jared McCann,SEA,L,27,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
2023,Jared Spurgeon,MIN,D,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
2023,Jaret Anderson-Dolan,L.A,C,24,1999-09-12,Calgary,AB,CAN,CAN,71,200,2017,L.A,2,10,41
2023,Jarred Tinordi,CHI,D,32,1992-02-20,Burnsville,MN,USA,USA,78,229,2010,MTL,1,22,22
2023,Jason Dickinson,CHI,C,28,1995-07-04,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
2023,Jason Polin,COL,R,24,1999-06-17,USA,72,198,-,-,-,-,-,,,
2023,Jason Robertson,DAL,L,24,1999-07-22,Arcadia,CA,USA,USA,75,200,2017,DAL,2,8,39
2023,Jason Zucker,"ARI, NSH",L,32,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,MIN,2,29,59
2023,Jaycob Megna,CHI,D,31,1992-12-10,Plantation,FL,USA,USA,78,220,2012,ANA,7,29,210
2023,Jayden Struble,MTL,D,22,2001-09-08,USA,72,202,2019,MTL,2,15,46,,,
2023,Jean-Gabriel Pageau,NYI,C,31,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,OTT,4,5,96
2023,Jean-Luc Foudy,COL,C,21,2002-05-13,Scarborough,ON,CAN,CAN,71,177,2020,COL,3,13,75
2023,Jeff Carter,PIT,C,39,1985-01-01,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2023,Jeff Petry,DET,D,36,1987-12-09,Ann Arbor,MI,USA,USA,75,209,2006,EDM,2,15,45
2023,Jeff Skinner,BUF,L,31,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
2023,Jeremy Lauzon,NSH,D,26,1997-04-28,Val D'or,QC,CAN,CAN,73,204,2015,BOS,2,22,52
2023,Jesper Boqvist,BOS,C,25,1998-10-30,Falun,SWE,SWE,72,180,2017,N.J,2,5,36,
2023,Jesper Bratt,N.J,L,25,1998-07-30,Stockholm,SWE,SWE,70,175,2016,N.J,6,11,162,
2023,Jesper Fast,CAR,R,32,1991-12-02,Nassjo,SWE,SWE,73,191,2010,NYR,6,7,157,
2023,Jesperi Kotkaniemi,CAR,C,23,2000-07-06,Pori,FIN,FIN,74,201,2018,MTL,1,3,3,
2023,Jesse Puljujarvi,PIT,R,25,1998-05-07,Alvkarleby,SWE,FIN,76,201,2016,EDM,1,4,4,
2023,Jesse Ylönen,MTL,R,24,1999-10-03,Scottsdale,AZ,USA,USA,73,188,2018,MTL,2,4,35
2023,Jimmy Vesey,NYR,L,30,1993-05-26,Boston,MA,USA,USA,75,202,2012,NSH,3,5,66
2023,Jiri Kulich,BUF,C,19,2004-04-14,Kadan,CZE,CZE,71,172,2022,BUF,1,28,28,
2023,Jiri Smejkal,OTT,L,27,1996-11-05,CZE,76,209,-,-,-,-,-,,,
2023,Joe Pavelski,DAL,C,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
2023,Joe Snively,WSH,C,28,1996-01-01,Herndon,VA,USA,USA,69,176,-,-,-,-,-
2023,Joe Veleno,DET,C,24,2000-01-13,Montreal,QC,CAN,CAN,73,203,2018,DET,1,30,30
2023,Joel Armia,MTL,R,30,1993-05-31,Pori,FIN,FIN,75,216,2011,BUF,1,16,16,
2023,Joel Edmundson,"TOR, WSH",D,30,1993-06-28,Brandon,MB,CAN,CAN,77,221,2011,STL,2,16,46
2023,Joel Eriksson Ek,MIN,C,27,1997-01-29,Karlstad,SWE,SWE,75,207,2015,MIN,1,20,20,
2023,Joel Farabee,PHI,L,24,2000-02-25,Syracuse,NY,USA,USA,72,183,2018,PHI,1,14,14
2023,Joel Hanley,"CGY, DAL",D,32,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
2023,Joel Kiviranta,COL,L,28,1996-03-23,Vantaa,FIN,FIN,71,185,-,-,-,-,-,
2023,Joey Anderson,CHI,R,25,1998-06-19,Roseville,MN,USA,USA,72,207,2016,N.J,3,12,73
2023,John Beecher,BOS,C,23,2001-04-05,Elmira,NY,USA,USA,75,215,2019,BOS,1,30,30
2023,John Carlson,WSH,D,34,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
2023,John Hayden,SEA,C,29,1995-02-14,Chicago,IL,USA,USA,75,223,2013,CHI,3,13,74
2023,John Klingberg,TOR,D,31,1992-08-14,Gothenburg,SWE,SWE,75,190,2010,DAL,5,11,131,
2023,John Leonard,ARI,L,25,1998-08-07,Westwood,NJ,USA,USA,71,196,2018,S.J,6,27,182
2023,John Ludvig,PIT,D,23,2000-08-02,Liberec,CZE,CZE,73,213,2019,FLA,3,7,69,
2023,John Marino,N.J,D,26,1997-05-21,Brockton,MA,USA,USA,73,181,2015,EDM,6,3,154
2023,John Tavares,TOR,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
2023,Johnathan Kovacevic,MTL,D,26,1997-07-12,Niagara Falls,ON,CAN,CAN,76,208,2017,WPG,3,12,74
2023,Johnny Gaudreau,CBJ,L,30,1993-08-13,Salem,NJ,USA,USA,69,165,2011,CGY,4,13,104
2023,Jon Merrill,MIN,D,32,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,N.J,2,8,38
2023,Jonah Gadjovich,FLA,L,25,1998-10-12,Whitby,ON,CAN,CAN,74,209,2017,VAN,2,24,55
2023,Jonas Brodin,MIN,D,30,1993-07-12,Karlstad,SWE,SWE,74,196,2011,MIN,1,10,10,
2023,Jonas Rondbjerg,VGK,R,25,1999-03-31,Horsholm,DNK,DNK,74,203,2017,VGK,3,3,65,
2023,Jonas Siegenthaler,N.J,D,26,1997-05-06,Zurich,CHE,CHE,74,218,2015,WSH,2,27,57,
2023,Jonatan Berggren,DET,R,23,2000-07-16,Uppsala,SWE,SWE,71,197,2018,DET,2,2,33,
2023,Jonathan Drouin,COL,L,29,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
2023,Jonathan Gruden,PIT,C,23,2000-05-04,Rochester Hills,MI,USA,USA,72,172,2018,OTT,4,2,95
2023,Jonathan Huberdeau,CGY,C,30,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
2023,Jonathan Marchessault,VGK,R,33,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,183,-,-,-,-,-
2023,Jonny Brodzinski,NYR,C,30,1993-06-19,Ham Lake,MN,USA,USA,72,212,2013,L.A,5,27,148
2023,Joona Koppanen,PIT,L,26,1998-02-25,Tampere,FIN,FIN,77,216,2016,BOS,5,14,135,
2023,Jordan Eberle,SEA,R,33,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
2023,Jordan Greenway,BUF,L,27,1997-02-16,Canton,NY,USA,USA,78,231,2015,MIN,2,20,50
2023,Jordan Harris,MTL,D,23,2000-07-07,Haverhill,MA,USA,USA,71,189,2018,MTL,3,9,71
2023,Jordan Kyrou,STL,C,25,1998-05-05,Toronto,ON,CAN,CAN,73,196,2016,STL,2,5,35
2023,Jordan Martinook,CAR,L,31,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
2023,Jordan Oesterle,CGY,D,31,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
2023,Jordan Spence,L.A,D,23,2001-02-24,Manly,AUS,AUS,70,180,2019,L.A,4,2,95,
2023,Jordan Staal,CAR,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2023,Josh Anderson,MTL,R,29,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
2023,Josh Brown,ARI,D,30,1994-01-21,London,ON,CAN,CAN,77,220,2013,FLA,6,1,152
2023,Josh Doan,ARI,R,22,2002-02-01,USA,73,183,2021,ARI,2,5,37,,,
2023,Josh Mahura,FLA,D,25,1998-05-05,St. Albert,AB,CAN,CAN,72,185,2016,ANA,3,24,85
2023,Josh Manson,COL,D,32,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,ANA,6,9,160
2023,Josh Morrissey,WPG,D,29,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
2023,Josh Norris,OTT,C,24,1999-05-05,Oxford,MI,USA,USA,74,195,2017,S.J,1,19,19
2023,Joshua Roy,MTL,R,20,2003-08-06,Saint-Georges-De-Beauce,QC,CAN,CAN,72,193,2021,MTL,5,22,150
2023,Jujhar Khaira,MIN,L,29,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,EDM,3,2,63
2023,Julien Gauthier,NYI,R,26,1997-10-15,Pointe-aux-Trembles,QC,CAN,CAN,76,224,2016,CAR,1,21,21
2023,Juraj Slafkovsky,MTL,L,20,2004-03-30,Kosice,SVK,SVK,75,238,2022,MTL,1,1,1,
2023,Justin Bailey,S.J,R,28,1995-07-01,Buffalo,NY,USA,USA,76,214,2013,BUF,2,22,52
2023,Justin Barron,MTL,D,22,2001-11-15,Halifax,NS,CAN,CAN,74,201,2020,COL,1,25,25
2023,Justin Brazeau,BOS,R,26,1998-02-02,New Liskeard,ON,CAN,77,220,-,-,-,-,-,
2023,Justin Danforth,CBJ,R,31,1993-03-15,Oshawa,ON,CAN,CAN,69,190,-,-,-,-,-
2023,Justin Dowling,N.J,C,33,1990-10-01,Calgary,AB,CAN,CAN,70,180,-,-,-,-,-
2023,Justin Faulk,STL,D,32,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
2023,Justin Holl,DET,D,32,1992-01-30,Tonka Bay,MN,USA,USA,75,197,2010,CHI,2,24,54
2023,Justin Kirkland,ARI,C,27,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,NSH,3,2,62
2023,Justin Schultz,SEA,D,33,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,ANA,2,13,43
2023,Justin Sourdif,FLA,R,-,-,-,-,-,-,-,-,-,-,-,-,-
2023,Juuso Parssinen,NSH,C,23,2001-02-01,Hameenlinna,FIN,FIN,75,212,2019,NSH,7,24,210,
2023,Juuso Valimaki,ARI,D,25,1998-10-06,Tampere,FIN,FIN,74,205,2017,CGY,1,16,16,
2023,K'Andre Miller,NYR,D,24,2000-01-21,St. Paul,MN,USA,USA,77,215,2018,NYR,1,22,22
2023,Kaapo Kakko,NYR,R,23,2001-02-13,Turku,FIN,FIN,74,206,2019,NYR,1,2,2,
2023,Kaedan Korczak,VGK,D,23,2001-01-29,Yorkton,SK,CAN,CAN,75,202,2019,VGK,2,10,41
2023,Kaiden Guhle,MTL,D,22,2002-01-18,Edmonton,AB,CAN,CAN,74,205,2020,MTL,1,16,16
2023,Kailer Yamamoto,SEA,R,25,1998-09-29,Spokane,WA,USA,USA,68,153,2017,EDM,1,22,22
2023,Kale Clague,BUF,D,25,1998-06-05,Regina,SK,CAN,CAN,72,190,2016,L.A,2,21,51
2023,Kasperi Kapanen,STL,R,27,1996-07-23,Kuopio,FIN,FIN,73,194,2014,PIT,1,22,22,
2023,Keegan Kolesar,VGK,R,26,1997-04-08,Brandon,MB,CAN,CAN,74,217,2015,CBJ,3,8,69
2023,Kent Johnson,CBJ,C,21,2002-10-18,Port Moody,BC,CAN,CAN,72,175,2021,CBJ,1,5,5
2023,Kevin Bahl,N.J,D,23,2000-06-27,New Westminster,BC,CAN,CAN,78,230,-,-,-,-,-
2023,Kevin Fiala,L.A,L,27,1996-07-22,St. Gallen,CHE,CHE,70,204,2014,NSH,1,11,11,
2023,Kevin Hayes,STL,R,31,1992-05-08,Dorchester,MA,USA,USA,77,216,2010,CHI,1,24,24
2023,Kevin Korchinski,CHI,D,19,2004-06-21,Saskatoon,SK,CAN,CAN,73,185,2022,CHI,1,7,7
2023,Kevin Labanc,S.J,R,28,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,S.J,6,21,171
2023,Kevin Rooney,CGY,C,30,1993-05-21,Canton,MA,USA,USA,74,190,-,-,-,-,-
2023,Kevin Shattenkirk,BOS,D,35,1989-01-29,New Rochelle,NY,USA,USA,72,212,2007,COL,1,14,14
