Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2015,Alex Tanguay,"ARI, COL",L,44,1979-11-21,Ste-Justine,QC,CAN,CAN,73,194,1998,COL,1,12,12
2015,Alexander Burmistrov,WPG,C,32,1991-10-21,Kazan,RUS,RUS,73,180,2010,ATL,1,8,8,
2015,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,SWE,SWE,76,210,2004,VAN,3,26,91,
2015,Alexander Semin,MTL,R,40,1984-03-03,Krasnojarsk,RUS,RUS,74,211,2002,WSH,1,13,13,
2015,Alexander Steen,STL,L,40,1984-03-01,Winnipeg,MB,CAN,SWE,72,211,2002,TOR,1,24,24
2015,Alexander Wennberg,CBJ,C,29,1994-09-22,Stockholm,SWE,SWE,74,190,2013,CBJ,1,14,14,
2015,Alexandre Burrows,VAN,L,42,1981-04-11,Pincourt,QC,CAN,CAN,73,197,-,-,-,-,-
2015,Alexandre Grenier,VAN,R,32,1991-09-05,Laval,QC,CAN,CAN,77,200,2011,VAN,3,29,90
2015,Alexei Emelin,MTL,D,37,1986-04-25,Togliatti,RUS,RUS,74,218,2004,MTL,3,19,84,
2015,Alexey Marchenko,DET,D,32,1992-01-02,Moscow,RUS,RUS,75,210,2011,DET,7,24,205,
2015,Anders Lee,NYI,L,33,1990-07-03,Edina,MN,USA,USA,75,235,2009,NYI,6,1,152
2015,Andre Benoit,STL,D,40,1984-01-06,St. Albert,ON,CAN,CAN,71,190,-,-,-,-,-
2015,Andre Burakovsky,WSH,L,29,1995-02-09,Klagenfurt,AUT,SWE,75,209,2013,WSH,1,23,23,
2015,Andreas Athanasiou,DET,C,29,1994-08-06,London,ON,CAN,CAN,74,190,2012,DET,4,19,110
2015,Andreas Martinsen,COL,L,33,1990-06-13,Bærum,NOR,NOR,75,225,-,-,-,-,-,
2015,Andrei Markov,MTL,D,45,1978-12-20,Voskresensk,RUS,RUS,72,200,1998,MTL,6,17,162,
2015,Andrej Nestrasil,CAR,C,33,1991-02-22,Prague,CZE,CZE,75,200,2009,DET,3,14,75,
2015,Andrej Sekera,EDM,D,37,1986-06-08,Bojnice,SVK,SVK,72,200,2004,BUF,3,6,71,
2015,Andrej Sustr,T.B,D,33,1990-11-29,Plzen,CZE,CZE,79,217,-,-,-,-,-,
2015,Andrew Agozzino,COL,L,33,1991-01-03,Kleinburg,ON,CAN,CAN,70,187,-,-,-,-,-
2015,Andrew Bodnarchuk,"CBJ, COL",D,35,1988-07-11,Drumheller,AB,CAN,CAN,71,195,2006,BOS,5,5,128
2015,Andrew Campbell,TOR,D,36,1988-02-04,Caledonia,ON,CAN,CAN,76,205,2008,L.A,3,13,74
2015,Andrew Cogliano,ANA,L,36,1987-06-14,Toronto,ON,CAN,CAN,70,179,2005,EDM,1,25,25
2015,Andrew Copp,WPG,C,29,1994-07-08,Ann Arbor,MI,USA,USA,73,199,2013,WPG,4,13,104
2015,Andrew Desjardins,CHI,L,37,1986-07-27,Lively,ON,CAN,CAN,73,195,-,-,-,-,-
2015,Andrew Ference,EDM,D,45,1979-03-17,Edmonton,AB,CAN,CAN,71,182,1997,PIT,8,18,208
2015,Andrew Ladd,"CHI, WPG",L,38,1985-12-12,Maple Ridge,BC,CAN,CAN,75,205,2004,CAR,1,4,4
2015,Andrew MacDonald,PHI,D,37,1986-09-07,Judique,NS,CAN,CAN,73,204,2006,NYI,6,7,160
2015,Andrew Miller,EDM,C,35,1988-09-18,Bloomfield Hills,MI,USA,USA,70,181,-,-,-,-,-
2015,Andrew Shaw,CHI,C,32,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,CHI,5,18,139
2015,Andrey Pedan,VAN,D,30,1993-07-03,Kaunas,LTU,LTU,77,213,2011,NYI,3,2,63,
2015,Andy Andreoff,L.A,L,32,1991-05-17,Pickering,ON,CAN,CAN,73,208,2011,L.A,3,19,80
2015,Andy Greene,N.J,D,41,1982-10-30,Trenton,MI,USA,USA,71,190,-,-,-,-,-
2015,Anthony Bitetto,NSH,D,33,1990-07-15,Island Park,NY,USA,USA,73,222,2010,NSH,6,18,168
2015,Anthony Duclair,ARI,L,28,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,197,2013,NYR,3,19,80
2015,Anthony Mantha,DET,R,29,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,DET,1,20,20
2015,Anthony Peluso,WPG,R,34,1989-04-18,North York,ON,CAN,CAN,75,225,2007,STL,6,9,160
2015,Antoine Roussel,DAL,L,34,1989-11-21,Roubaix,FRA,FRA,71,200,-,-,-,-,-,
2015,Antoine Vermette,ARI,C,41,1982-07-20,St. Agapit,QC,CAN,CAN,73,197,2000,OTT,2,25,55
2015,Anton Lander,EDM,C,32,1991-04-24,Sundsvall,SWE,SWE,72,184,2009,EDM,2,10,40,
2015,Anton Slepyshev,EDM,L,29,1994-05-13,Penza,RUS,RUS,74,221,2013,EDM,3,27,88,
2015,Anton Stralman,T.B,D,37,1986-08-01,Tibro,SWE,SWE,71,193,2005,TOR,7,22,216,
2015,Anze Kopitar,L.A,C,36,1987-08-24,Jesenice,SVN,SVN,75,225,2005,L.A,1,11,11,
2015,Artem Anisimov,CHI,C,35,1988-05-24,Yaroslavl,RUS,RUS,76,199,2006,NYR,2,24,54,
2015,Artemi Panarin,CHI,L,32,1991-10-30,Korkino,RUS,RUS,72,173,-,-,-,-,-,
2015,Austin Watson,NSH,L,32,1992-01-13,Ann Arbor,MI,USA,USA,76,204,2010,NSH,1,18,18
2015,Barclay Goodrow,S.J,R,31,1993-02-26,Toronto,ON,CAN,CAN,74,204,-,-,-,-,-
2015,Barret Jackman,NSH,D,43,1981-03-05,Trail,BC,CAN,CAN,72,203,1999,STL,1,17,17
2015,Beau Bennett,PIT,R,32,1991-11-27,Gardena,CA,USA,USA,74,195,2010,PIT,1,20,20
2015,Ben Chiarot,WPG,D,32,1991-05-09,Hamilton,ON,CAN,CAN,75,232,2009,ATL,4,29,120
2015,Ben Harpur,OTT,D,29,1995-01-12,Hamilton,ON,CAN,CAN,78,231,2013,OTT,4,17,108
2015,Ben Hutton,VAN,D,30,1993-04-20,Brockville,ON,CAN,CAN,75,201,2012,VAN,5,26,147
2015,Ben Lovejoy,PIT,D,40,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
2015,Ben Smith,"S.J, TOR",R,35,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
2015,Ben Street,COL,C,37,1987-02-13,Coquitlam,BC,CAN,CAN,71,190,-,-,-,-,-
2015,Benoit Pouliot,EDM,L,37,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
2015,Blake Comeau,COL,L,38,1986-02-18,Meadow Lake,SK,CAN,CAN,73,200,2004,NYI,2,17,47
2015,Blake Pietila,N.J,L,31,1993-02-20,Milford,MI,USA,USA,71,200,2011,N.J,5,8,129
2015,Blake Wheeler,WPG,R,37,1986-08-31,Plymouth,MN,USA,USA,77,220,2004,PHX,1,5,5
2015,Bo Horvat,VAN,C,29,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
2015,Bobby Farnham,"N.J, PIT",R,35,1989-01-21,North Andover,MA,USA,USA,70,190,-,-,-,-,-
2015,Bobby Ryan,OTT,R,37,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,ANA,1,2,2
2015,Boone Jenner,CBJ,C,30,1993-06-15,Dorchester,ON,CAN,CAN,74,203,2011,CBJ,2,7,37
2015,Borna Rendulic,COL,R,32,1992-03-25,Zagreb,HRV,HRV,74,200,-,-,-,-,-,
2015,Boyd Gordon,ARI,C,40,1983-10-19,Unity,SK,CAN,CAN,72,200,2002,WSH,1,17,17
2015,Bracken Kearns,NYI,C,42,1981-05-12,North Vancouver,BC,CAN,CAN,72,188,-,-,-,-,-
2015,Brad Boyes,TOR,R,41,1982-04-17,Mississauga,ON,CAN,CAN,72,199,2000,TOR,1,24,24
2015,Brad Hunt,EDM,D,35,1988-08-24,Maple Ridge,BC,CAN,CAN,69,177,-,-,-,-,-
2015,Brad Malone,CAR,C,34,1989-05-20,Miramichi,NB,CAN,CAN,74,217,2007,COL,4,14,105
2015,Brad Marchand,BOS,L,35,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,BOS,3,8,71
2015,Brad Richards,DET,C,43,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64
2015,Brad Richardson,ARI,"C, R",39,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,COL,5,27,163
2015,Brad Stuart,COL,D,44,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
2015,Brady Skjei,NYR,D,30,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
2015,Brandon Bollig,CGY,L,37,1987-01-31,St. Charles,MO,USA,USA,74,220,-,-,-,-,-
2015,Brandon Davidson,EDM,D,32,1991-08-21,Taber,AB,CAN,CAN,74,204,2010,EDM,6,12,162
2015,Brandon Dubinsky,CBJ,C,37,1986-04-29,Anchorage,AK,USA,USA,74,208,2004,NYR,2,30,60
2015,Brandon Gormley,COL,D,32,1992-02-18,Murray River,PE,CAN,CAN,74,188,2010,PHX,1,13,13
2015,Brandon Manning,PHI,D,33,1990-06-04,Prince George,BC,CAN,CAN,73,205,-,-,-,-,-
2015,Brandon Mashinter,CHI,L,35,1988-09-20,Bradford,ON,CAN,CAN,76,212,-,-,-,-,-
2015,Brandon Pirri,"ANA, FLA",R,32,1991-04-10,Toronto,ON,CAN,CAN,72,180,2009,CHI,2,29,59
2015,Brandon Prust,VAN,L,40,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
2015,Brandon Saad,CBJ,L,31,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
2015,Brandon Sutter,VAN,C,35,1989-02-14,Huntington,NY,USA,CAN,75,190,2007,CAR,1,11,11
2015,Brandon Tanev,WPG,L,32,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
2015,Brayden McNabb,L.A,D,33,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,BUF,3,5,66
2015,Brayden Schenn,PHI,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
2015,Braydon Coburn,T.B,D,39,1985-02-27,Shaunavon,SK,CAN,CAN,77,224,2003,ATL,1,8,8
2015,Brendan Gallagher,MTL,R,31,1992-05-06,Edmonton,AB,CAN,CAN,69,186,2010,MTL,5,27,147
2015,Brendan Gaunce,VAN,C,30,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,VAN,1,26,26
2015,Brendan Leipsic,TOR,L,29,1994-05-19,Winnipeg,MB,CAN,CAN,70,180,2012,NSH,3,28,89
2015,Brendan Smith,DET,D,35,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,DET,1,27,27
2015,Brendan Woods,CAR,L,31,1992-06-11,Humboldt,SK,CAN,CAN,76,210,2012,CAR,5,8,129
2015,Brenden Dillon,S.J,D,33,1990-11-13,New Westminster,BC,CAN,CAN,76,224,-,-,-,-,-
2015,Brent Burns,S.J,D,39,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
2015,Brent Regner,FLA,D,34,1989-05-17,Westlock,AB,CAN,CAN,71,189,2008,CBJ,5,16,137
2015,Brent Seabrook,CHI,D,38,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,CHI,1,14,14
2015,Brett Bulmer,MIN,R,31,1992-04-26,Prince George,BC,CAN,CAN,76,212,2010,MIN,2,9,39
2015,Brett Connolly,BOS,R,31,1992-05-02,Campbell River,BC,CAN,CAN,75,198,2010,T.B,1,6,6
2015,Brett Kulak,CGY,D,30,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
2015,Brett Lernout,MTL,D,28,1995-09-24,Winnipeg,MB,CAN,CAN,76,214,2014,MTL,3,13,73
2015,Brett Pesce,CAR,D,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
2015,Brett Ritchie,DAL,R,30,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,DAL,2,14,44
2015,Brian Boyle,T.B,C,39,1984-12-18,Hingham,MA,USA,USA,78,245,2003,L.A,1,26,26
2015,Brian Campbell,FLA,D,44,1979-05-23,Strathroy,ON,CAN,CAN,70,192,1997,BUF,6,22,156
2015,Brian Dumoulin,PIT,D,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
2015,Brian Flynn,MTL,C,35,1988-07-26,Lynnfield,MA,USA,USA,73,185,-,-,-,-,-
2015,Brian Gionta,BUF,R,45,1979-01-18,Rochester,NY,USA,USA,67,178,1998,N.J,3,24,82
2015,Brian O'Neill,N.J,R,35,1988-06-01,Yardley,PA,USA,USA,69,175,-,-,-,-,-
2015,Brian Strait,NYI,D,36,1988-01-04,Waltham,MA,USA,USA,73,188,2006,PIT,3,2,65
2015,Brock McGinn,CAR,L,30,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,CAR,2,17,47
2015,Brock Nelson,NYI,C,32,1991-10-15,Warroad,MN,USA,USA,76,210,2010,NYI,1,30,30
2015,Brody Sutter,CAR,C,32,1991-09-26,Viking,AB,CAN,CAN,77,203,2011,CAR,7,12,193
2015,Brooks Laich,"TOR, WSH",C,40,1983-06-23,Wawota,SK,CAN,CAN,74,200,2001,OTT,6,28,193
2015,Brooks Orpik,WSH,D,43,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,PIT,1,18,18
2015,Bryan Bickell,CHI,L,38,1986-03-09,Bowmanville,ON,CAN,CAN,76,223,2004,CHI,2,11,41
2015,Bryan Lerg,S.J,C,38,1986-01-20,Livonia,MI,USA,USA,70,175,-,-,-,-,-
2015,Bryan Little,WPG,C,36,1987-11-12,Edmonton,AB,CAN,CAN,72,191,2006,ATL,1,12,12
2015,Bryan Rust,PIT,R,31,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,PIT,3,20,80
2015,Bud Holloway,MTL,C,36,1988-03-01,Wapella,SK,CAN,CAN,72,194,2006,L.A,3,23,86
2015,Buddy Robinson,OTT,R,32,1991-09-30,Bellmawr,NJ,USA,USA,78,232,-,-,-,-,-
2015,Byron Froese,TOR,C,33,1991-03-12,Winkler,MB,CAN,CAN,73,202,2009,CHI,4,28,119
2015,Cal Clutterbuck,NYI,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
2015,Cal O'Reilly,BUF,C,37,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
2015,Calle Jarnkrok,NSH,C,32,1991-09-25,Gävle,SWE,SWE,72,192,2010,DET,2,21,51,
2015,Calvin de Haan,NYI,D,32,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
2015,Cam Atkinson,CBJ,R,34,1989-06-05,Riverside,CT,USA,USA,68,176,2008,CBJ,6,6,157
2015,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
2015,Carl Gunnarsson,STL,D,37,1986-11-09,Orebro,SWE,SWE,74,198,2007,TOR,7,13,194,
2015,Carl Hagelin,"ANA, PIT",L,35,1988-08-23,Sodertalje,SWE,SWE,72,183,2007,NYR,6,17,168,
2015,Carl Soderberg,COL,C,38,1985-10-12,Malmö,SWE,SWE,75,210,2004,STL,2,19,49,
2015,Carlo Colaiacovo,BUF,D,41,1983-01-27,Toronto,ON,CAN,CAN,73,202,2001,TOR,1,17,17
2015,Casey Cizikas,NYI,C,33,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
2015,Casey Nelson,BUF,D,31,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,-,-,-,-,-
2015,Cedric Paquette,T.B,C,30,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,T.B,4,10,101
2015,Chad Ruhwedel,BUF,D,33,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
2015,Chandler Stephenson,WSH,C,29,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,WSH,3,16,77
2015,Charles Hudon,MTL,L,29,1994-06-23,Alma,QC,CAN,CAN,70,190,2012,MTL,5,1,122
2015,Charlie Coyle,MIN,C,32,1992-03-02,E. Weymouth,MA,USA,USA,75,223,2010,S.J,1,28,28
2015,Chase De Leo,WPG,C,28,1995-10-25,La Mirada,CA,USA,USA,69,185,2014,WPG,4,9,99
2015,Chris Bigras,COL,D,29,1995-02-22,Orillia,ON,CAN,CAN,73,191,2013,COL,2,2,32
2015,Chris Brown,WSH,R,33,1991-02-03,Flower Mound,TX,USA,USA,74,188,2009,PHX,2,6,36
2015,Chris Butler,STL,D,37,1986-10-27,St. Louis,MO,USA,USA,73,196,2005,BUF,4,5,96
2015,Chris Higgins,VAN,L,40,1983-06-02,Smithtown,NY,USA,USA,72,205,2002,MTL,1,14,14
2015,Chris Kelly,BOS,C,43,1980-11-11,Toronto,ON,CAN,CAN,72,190,1999,OTT,3,28,94
2015,Chris Kreider,NYR,L,32,1991-04-30,Boxford,MA,USA,USA,75,230,2009,NYR,1,19,19
2015,Chris Kunitz,PIT,L,44,1979-09-26,Regina,SK,CAN,CAN,72,188,-,-,-,-,-
2015,Chris Neil,OTT,R,44,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,OTT,6,16,161
2015,Chris Porter,MIN,L,39,1984-05-29,Toronto,ON,CAN,CAN,73,206,2003,CHI,9,21,282
2015,Chris Stewart,ANA,R,36,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,COL,1,18,18
2015,Chris Summers,NYR,D,36,1988-02-05,Ann Arbor,MI,USA,USA,74,207,2006,PHX,1,29,29
2015,Chris Terry,CAR,L,35,1989-04-07,Brampton,ON,CAN,CAN,70,191,2007,CAR,5,11,132
2015,Chris Thorburn,WPG,R,40,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,BUF,2,20,50
2015,Chris Tierney,S.J,C,29,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
2015,Chris VandeVelde,PHI,C,37,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,EDM,4,6,97
2015,Chris Wagner,"ANA, COL",C,32,1991-05-27,Walpole,MA,USA,USA,72,192,2010,ANA,5,2,122
2015,Chris Wideman,OTT,D,34,1990-01-07,St. Louis,MO,USA,USA,70,181,2009,OTT,4,9,100
2015,Christian Ehrhoff,"CHI, L.A",D,41,1982-07-06,Moers,DEU,DEU,74,201,2001,S.J,4,10,106,
2015,Christian Folin,MIN,D,33,1991-02-09,Gothenburg,SWE,SWE,75,204,-,-,-,-,-,
2015,Christian Thomas,"ARI, MTL",L,31,1992-05-26,Toronto,ON,CAN,CAN,69,175,2010,NYR,2,10,40
2015,Christoph Bertschy,MIN,C,30,1994-04-05,Fribourg,CHE,CHE,70,185,2012,MIN,6,7,158,
2015,Christopher Tanev,VAN,D,34,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
2015,Clarke MacArthur,OTT,L,39,1985-04-06,Lloydminster,AB,CAN,CAN,72,192,2003,BUF,3,6,74
2015,Claude Giroux,PHI,C,36,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
2015,Clayton Stoner,ANA,D,39,1985-02-19,Port McNeill,BC,CAN,CAN,76,216,2004,MIN,3,14,79
2015,Cody Bass,NSH,C,37,1987-01-07,Owen sound,ON,CAN,CAN,72,205,2005,OTT,4,4,95
2015,Cody Ceci,OTT,D,30,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
2015,Cody Eakin,DAL,C,32,1991-05-24,Winnipeg,MB,CAN,CAN,72,196,2009,WSH,3,24,85
2015,Cody Franson,BUF,D,36,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
2015,Cody Goloubef,CBJ,D,34,1989-11-30,Mississauga,ON,CAN,CAN,73,190,2008,CBJ,2,7,37
2015,Cody Hodgson,NSH,C,34,1990-02-18,Toronto,ON,CAN,CAN,72,191,2008,VAN,1,10,10
2015,Cody McLeod,COL,L,39,1984-06-26,Binscarth,MB,CAN,CAN,74,204,-,-,-,-,-
2015,Cole Schneider,BUF,L,33,1990-08-26,Williamsville,NY,USA,USA,73,199,-,-,-,-,-
2015,Colin Greening,"OTT, TOR",C,38,1986-03-09,St. John's,NL,CAN,CAN,74,210,2005,OTT,7,10,204
2015,Colin McDonald,PHI,R,39,1984-09-30,Wethersfield,CT,USA,USA,74,219,2003,EDM,2,21,51
2015,Colin Miller,BOS,D,31,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,L.A,5,30,151
2015,Colin Wilson,NSH,"C, L",34,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,NSH,1,7,7
2015,Colton Parayko,STL,D,30,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
2015,Colton Sceviour,DAL,C,34,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,DAL,4,21,112
2015,Colton Sissons,NSH,C,30,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
2015,Connor Brickley,FLA,C,32,1992-02-25,Everett,MA,USA,USA,72,203,2010,FLA,2,20,50
2015,Connor Brown,TOR,R,30,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
2015,Connor Carrick,"TOR, WSH",D,29,1994-04-13,Orland Park,IL,USA,USA,70,198,2012,WSH,5,16,137
2015,Connor McDavid,EDM,C,27,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
2015,Connor Murphy,ARI,D,31,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
2015,Conor Sheary,PIT,L,31,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
2015,Corban Knight,FLA,C,33,1990-09-10,Oliver,BC,CAN,CAN,74,195,2009,FLA,5,14,135
2015,Corey Perry,ANA,R,38,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,ANA,1,28,28
2015,Corey Potter,NSH,D,40,1984-01-05,Lansing,MI,USA,USA,75,204,2003,NYR,4,21,122
2015,Craig Cunningham,ARI,L,33,1990-09-13,Trail,BC,CAN,CAN,70,184,2010,BOS,4,7,97
2015,Craig Smith,NSH,R,34,1989-09-05,Madison,WI,USA,USA,72,204,2009,NSH,4,7,98
2015,Curtis Lazar,OTT,C,29,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
2015,Curtis McKenzie,DAL,L,33,1991-02-22,Golden,BC,CAN,CAN,74,205,2009,DAL,6,8,159
2015,Dainius Zubrus,S.J,C,45,1978-06-16,Elektrenai,LTU,LTU,77,225,1996,PHI,1,15,15,
2015,Dale Weise,"CHI, MTL",R,35,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,NYR,4,20,111
2015,Dalton Prout,CBJ,D,34,1990-03-13,Kingsville,ON,CAN,CAN,75,215,2010,CBJ,6,4,154
2015,Damon Severson,N.J,D,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
2015,Dan Boyle,NYR,D,47,1976-07-12,Ottawa,ON,CAN,CAN,71,194,-,-,-,-,-
2015,Dan Girardi,NYR,D,39,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
2015,Dan Hamhuis,VAN,D,41,1982-12-13,Smithers,BC,CAN,CAN,73,204,2001,NSH,1,12,12
2015,Daniel Carr,MTL,L,32,1991-11-01,Sherwood Park,AB,CAN,CAN,72,186,-,-,-,-,-
2015,Daniel Catenacci,BUF,C,31,1993-03-09,Richmond Hill,ON,CAN,CAN,70,193,2011,BUF,3,16,77
2015,Daniel Paille,NYR,L,39,1984-04-15,Welland,ON,CAN,CAN,73,188,2002,BUF,1,20,20
2015,Daniel Sedin,VAN,L,43,1980-09-26,Ornskoldsvik,SWE,SWE,73,190,1999,VAN,1,2,2,
2015,Daniel Sprong,PIT,R,27,1997-03-17,Amsterdam,NLD,NLD,72,202,2015,PIT,2,16,46,
2015,Daniel Winnik,"TOR, WSH",L,39,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
2015,Danny DeKeyser,DET,D,34,1990-03-07,Detroit,MI,USA,USA,75,183,-,-,-,-,-
