Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2022,Axel Jonsson-Fjallby,WPG,L,26,1998-02-10,Stockholm,SWE,SWE,73,189,2016,WSH,5,26,147,
2022,Barclay Goodrow,NYR,C,31,1993-02-26,Toronto,ON,CAN,CAN,74,204,-,-,-,-,-
2022,Barrett Hayton,ARI,C,23,2000-06-09,Peterborough,ON,CAN,CAN,73,207,2018,ARI,1,5,5
2022,Beck Malenstyn,WSH,L,26,1998-02-04,Delta,BC,CAN,CAN,75,200,2016,WSH,5,24,145
2022,Ben Chiarot,DET,D,32,1991-05-09,Hamilton,ON,CAN,CAN,75,232,2009,ATL,4,29,120
2022,Ben Harpur,NYR,D,29,1995-01-12,Hamilton,ON,CAN,CAN,78,231,2013,OTT,4,17,108
2022,Ben Hutton,VGK,D,30,1993-04-20,Brockville,ON,CAN,CAN,75,201,2012,VAN,5,26,147
2022,Ben Meyers,COL,C,25,1998-11-15,DELANO,MN,USA,USA,71,194,-,-,-,-,-
2022,Benoit-Olivier Groulx,ANA,C,24,2000-02-06,Gatineau,QC,CAN,CAN,74,200,2018,ANA,2,23,54
2022,Billy Sweezey,CBJ,D,28,1996-02-06,Hanson,MA,USA,USA,73,206,-,-,-,-,-
2022,Blake Coleman,CGY,C,32,1991-11-28,Plano,TX,USA,USA,71,199,2011,N.J,3,14,75
2022,Blake Lizotte,L.A,C,26,1997-12-13,Lindstrom,MN,USA,USA,69,170,-,-,-,-,-
2022,Blake Wheeler,WPG,R,37,1986-08-31,Plymouth,MN,USA,USA,77,220,2004,PHX,1,5,5
2022,Bo Horvat,"NYI, VAN",C,28,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
2022,Bobby McMann,TOR,C,27,1996-06-15,"Wainwright, AB",AB,CAN,CAN,74,208,-,-,-,-,-
2022,Bokondji Imama,ARI,L,27,1996-08-03,Montreal,QC,CAN,CAN,73,221,2015,T.B,6,29,180
2022,Boone Jenner,CBJ,C,30,1993-06-15,Dorchester,ON,CAN,CAN,74,203,2011,CBJ,2,7,37
2022,Boris Katchouk,CHI,L,25,1998-06-18,Waterloo,ON,CAN,CAN,74,206,2016,T.B,2,14,44
2022,Bowen Byram,COL,D,22,2001-06-13,Cranbrook,BC,CAN,CAN,73,190,2019,COL,1,4,4
2022,Brad Hunt,COL,D,35,1988-08-24,Maple Ridge,BC,CAN,CAN,69,177,-,-,-,-,-
2022,Brad Malone,EDM,C,34,1989-05-20,Miramichi,NB,CAN,CAN,74,217,2007,COL,4,14,105
2022,Brad Marchand,BOS,L,35,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,BOS,3,8,71
2022,Braden Schneider,NYR,D,22,2001-09-20,Prince Albert,SK,CAN,CAN,75,208,2020,NYR,1,19,19
2022,Brady Skjei,CAR,D,29,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
2022,Brady Tkachuk,OTT,L,24,1999-09-16,Scottsdale,AZ,USA,USA,76,221,2018,OTT,1,4,4
2022,Brandon Carlo,BOS,D,27,1996-11-26,Colorado Springs,CO,USA,USA,78,218,2015,BOS,2,7,37
2022,Brandon Duhaime,MIN,R,26,1997-05-22,Coral Springs,FL,USA,USA,74,200,2016,MIN,4,15,106
2022,Brandon Hagel,T.B,L,25,1998-08-27,Saskatoon,SK,CAN,CAN,74,179,2016,BUF,6,8,159
2022,Brandon Montour,FLA,D,29,1994-04-11,Brantford,ON,CAN,CAN,72,194,2014,ANA,2,25,55
2022,Brandon Saad,STL,L,31,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
2022,Brandon Tanev,SEA,L,32,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
2022,Brandt Clarke,L.A,D,21,2003-02-09,Nepean,ON,CAN,CAN,74,185,2021,L.A,1,8,8
2022,Brayden McNabb,VGK,D,33,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,BUF,3,5,66
2022,Brayden Pachal,VGK,D,24,1999-08-23,Estevan,SK,CAN,CAN,74,203,-,-,-,-,-
2022,Brayden Point,T.B,C,28,1996-03-13,Calgary,AB,CAN,CAN,71,180,2014,T.B,3,19,79
2022,Brayden Schenn,STL,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
2022,Brendan Gallagher,MTL,R,31,1992-05-06,Edmonton,AB,CAN,CAN,69,186,2010,MTL,5,27,147
2022,Brendan Gaunce,CBJ,C,29,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,VAN,1,26,26
2022,Brendan Lemieux,"L.A, PHI",L,28,1996-03-15,Denver,CO,USA,USA,73,215,2014,BUF,2,1,31
2022,Brendan Smith,N.J,D,35,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,DET,1,27,27
2022,Brenden Dillon,WPG,D,33,1990-11-13,New Westminster,BC,CAN,CAN,76,224,-,-,-,-,-
2022,Brent Burns,CAR,D,39,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
2022,Brett Howden,VGK,C,25,1998-03-29,Calgary,AB,CAN,CAN,74,203,2016,T.B,1,27,27
2022,Brett Kulak,EDM,D,30,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
2022,Brett Leason,ANA,R,24,1999-04-30,Calgary,AB,CAN,CAN,77,218,2019,WSH,2,25,56
2022,Brett Pesce,CAR,D,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
2022,Brett Ritchie,"ARI, CGY",R,30,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,DAL,2,14,44
2022,Brett Seney,CHI,L,28,1996-02-28,London,ON,CAN,CAN,69,156,2015,N.J,6,6,157
2022,Brian Dumoulin,PIT,D,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
2022,Brock Boeser,VAN,R,27,1997-02-25,Burnsville,MN,USA,USA,73,208,2015,VAN,1,23,23
2022,Brock Faber,MIN,D,21,2002-08-22,Maple Grove,MN,USA,USA,73,200,2020,L.A,2,14,45
2022,Brock McGinn,"ANA, PIT",L,30,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,CAR,2,17,47
2022,Brock Nelson,NYI,C,32,1991-10-15,Warroad,MN,USA,USA,76,210,2010,NYI,1,30,30
2022,Bryan Rust,PIT,R,31,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,PIT,3,20,80
2022,Buddy Robinson,CHI,R,32,1991-09-30,Bellmawr,NJ,USA,USA,78,232,-,-,-,-,-
2022,Byron Froese,VGK,C,33,1991-03-12,Winkler,MB,CAN,CAN,73,202,2009,CHI,4,28,119
2022,CJ Suess,S.J,L,30,1994-03-17,St. Paul,MN,USA,USA,71,190,2014,WPG,5,9,129
2022,Cal Clutterbuck,NYI,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
2022,Cal Foote,"NSH, T.B",D,25,1998-12-13,Denver,CO,USA,USA,77,224,2017,T.B,1,14,14
2022,Cale Fleury,SEA,D,25,1998-11-19,Carlyle,SK,CAN,CAN,73,204,2017,MTL,3,25,87
2022,Cale Makar,COL,D,25,1998-10-30,Calgary,AB,CAN,CAN,71,187,2017,COL,1,4,4
2022,Caleb Jones,CHI,D,26,1997-06-06,Arlington,TX,USA,USA,73,194,2015,EDM,4,26,117
2022,Calen Addison,MIN,D,23,2000-04-11,Brandon,MB,CAN,CAN,71,173,2018,PIT,2,22,53
2022,Callahan Burke,COL,C,27,1997-03-19,Boxborough,MA,USA,USA,70,183,-,-,-,-,-
2022,Calle Jarnkrok,TOR,C,32,1991-09-25,Gävle,SWE,SWE,72,192,2010,DET,2,21,51,
2022,Calle Rosen,STL,D,30,1994-02-02,Vaxjo,SWE,SWE,73,188,-,-,-,-,-,
2022,Calvin de Haan,CAR,D,32,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
2022,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
2022,Cam York,PHI,D,23,2001-01-05,Anaheim,CA,USA,USA,71,175,2019,PHI,1,14,14
2022,Carl Grundstrom,L.A,R,26,1997-12-01,Umea,SWE,SWE,72,195,2016,TOR,2,27,57,
2022,Carson Meyer,CBJ,R,26,1997-08-18,Powell,OH,USA,USA,71,184,-,-,-,-,-
2022,Carson Soucy,SEA,D,29,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,MIN,5,16,137
2022,Carter Verhaeghe,FLA,C,28,1995-08-14,Toronto,ON,CAN,CAN,74,180,2013,TOR,3,21,82
2022,Casey Cizikas,NYI,C,33,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
2022,Casey Fitzgerald,"BUF, FLA",D,27,1997-02-25,North Reading,MA,USA,USA,71,188,2016,BUF,3,25,86
2022,Casey Mittelstadt,BUF,C,25,1998-11-22,Edina,MN,USA,USA,73,195,2017,BUF,1,8,8
2022,Chad Ruhwedel,PIT,D,33,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
2022,Chandler Stephenson,VGK,C,29,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,WSH,3,16,77
2022,Charles Hudon,COL,L,29,1994-06-23,Alma,QC,CAN,CAN,70,190,2012,MTL,5,1,122
2022,Charlie Coyle,BOS,C,32,1992-03-02,E. Weymouth,MA,USA,USA,75,223,2010,S.J,1,28,28
2022,Charlie McAvoy,BOS,D,26,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,BOS,1,14,14
2022,Chris Kreider,NYR,L,32,1991-04-30,Boxford,MA,USA,USA,75,230,2009,NYR,1,19,19
2022,Chris Tanev,CGY,D,34,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
2022,Chris Tierney,"FLA, MTL",C,29,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
2022,Chris Wagner,BOS,R,32,1991-05-27,Walpole,MA,USA,USA,72,192,2010,ANA,5,2,122
2022,Chris Wideman,MTL,D,34,1990-01-07,St. Louis,MO,USA,USA,70,181,2009,OTT,4,9,100
2022,Christian Dvorak,MTL,C,28,1996-02-02,Palos,IL,USA,USA,73,193,2014,ARI,2,28,58
2022,Christian Fischer,ARI,R,26,1997-04-15,Chicago,IL,USA,USA,74,212,2015,ARI,2,2,32
2022,Christian Wolanin,VAN,D,29,1995-03-17,Quebec City,QC,CAN,CAN,74,190,2015,OTT,4,16,107
2022,Claude Giroux,OTT,R,36,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
2022,Clayton Keller,ARI,R,25,1998-07-29,Chesterfield,MO,USA,USA,70,178,2016,ARI,1,7,7
2022,Cody Ceci,EDM,D,30,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
2022,Cody Glass,NSH,C,24,1999-04-01,Winnipeg,MB,CAN,CAN,75,206,2017,VGK,1,6,6
2022,Cole Bardreau,NYI,C,30,1993-07-22,Fairport,NY,USA,USA,72,186,-,-,-,-,-
2022,Cole Caufield,MTL,R,23,2001-01-02,Mosinee,WI,USA,USA,67,174,2019,MTL,1,15,15
2022,Cole Guttman,CHI,C,24,1999-04-06,Northridge,CA,USA,USA,69,167,2017,T.B,6,25,180
2022,Cole Koepke,T.B,L,25,1998-05-17,Two Harbors,MN,USA,USA,73,196,2018,T.B,6,28,183
2022,Cole McWard,VAN,D,22,2001-06-09,Fenton,MO,USA,USA,73,192,-,-,-,-,-
2022,Cole Perfetti,WPG,C,22,2002-01-01,Whitby,ON,CAN,CAN,71,184,2020,WPG,1,10,10
2022,Cole Sillinger,CBJ,C,20,2003-05-16,Columbus,OH,USA,USA,73,201,2021,CBJ,1,12,12
2022,Cole Smith,NSH,L,28,1995-10-28,Brainerd,MN,USA,USA,75,195,-,-,-,-,-
2022,Colin Blackwell,CHI,C,30,1993-03-28,Lawrence,MA,USA,USA,69,190,2011,S.J,7,13,193
2022,Colin Miller,DAL,D,31,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,L.A,5,30,151
2022,Colin White,FLA,C,27,1997-01-30,Boston,MA,USA,USA,73,194,2015,OTT,1,21,21
2022,Colton Parayko,STL,D,30,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
2022,Colton Sissons,NSH,C,30,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
2022,Colton White,ANA,D,26,1997-05-03,London,ON,CAN,CAN,73,187,2015,N.J,4,6,97
2022,Connor Brown,WSH,R,30,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
2022,Connor Carrick,BOS,D,29,1994-04-13,Orland Park,IL,USA,USA,70,198,2012,WSH,5,16,137
2022,Connor Clifton,BOS,D,28,1995-04-28,Long Branch,NJ,USA,USA,71,190,2013,PHX,5,12,133
2022,Connor Dewar,MIN,C,24,1999-06-26,Gilbert Plains,MB,CAN,CAN,70,183,2018,MIN,3,30,92
2022,Connor Mackey,"ARI, CGY",D,27,1996-09-12,Tower Lakes,IL,USA,USA,74,197,-,-,-,-,-
2022,Connor McDavid,EDM,C,27,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
2022,Connor McMichael,WSH,C,23,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,WSH,1,25,25
2022,Connor Murphy,CHI,D,30,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
2022,Conor Garland,VAN,R,28,1996-03-11,Scituate,MA,USA,USA,70,165,2015,ARI,5,2,123
2022,Conor Sheary,WSH,L,31,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
2022,Conor Timmins,"ARI, TOR",D,25,1998-09-18,St. Catharines,ON,CAN,CAN,74,202,2017,COL,2,1,32
2022,Corey Perry,T.B,R,38,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,ANA,1,28,28
2022,Corey Schueneman,MTL,D,28,1995-09-02,Milford,MI,USA,USA,71,197,-,-,-,-,-
2022,Craig Smith,"BOS, WSH",C,34,1989-09-05,Madison,WI,USA,USA,72,204,2009,NSH,4,7,98
2022,Curtis Lazar,"N.J, VAN",C,29,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
2022,Dakota Joshua,VAN,C,27,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,TOR,5,8,128
2022,Dakota Mermis,MIN,D,30,1994-01-05,Alton,IL,USA,USA,72,195,-,-,-,-,-
2022,Damien Giroux,MIN,C,24,2000-03-03,Sudbury,ON,CAN,CAN,70,179,2018,MIN,5,31,155
2022,Damon Severson,N.J,D,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
2022,Dan Renouf,BOS,D,29,1994-06-01,Pickering,ON,CAN,CAN,73,198,-,-,-,-,-
2022,Daniel Sprong,SEA,R,27,1997-03-17,Amsterdam,NLD,NLD,72,202,2015,PIT,2,16,46,
2022,Daniil Miromanov,VGK,D,26,1997-07-11,Moscow,RUS,RUS,76,200,-,-,-,-,-,
2022,Danil Gushchin,S.J,L,22,2002-02-06,Yekaterinburg,RUS,RUS,68,165,2020,S.J,3,14,76,
2022,Dante Fabbro,NSH,D,25,1998-06-20,Coquitlam,BC,CAN,CAN,72,189,2016,NSH,1,17,17
2022,Danton Heinen,PIT,L,28,1995-07-05,Langley,BC,CAN,CAN,73,188,2014,BOS,4,26,116
2022,Darnell Nurse,EDM,D,29,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
2022,Darren Helm,COL,C,37,1987-01-21,St. Andrews,MB,CAN,CAN,72,192,2005,DET,5,7,132
2022,Darren Raddysh,T.B,D,28,1996-02-28,Toronto,ON,CAN,CAN,73,200,-,-,-,-,-
2022,David Gust,CHI,R,30,1994-02-21,Orland Park,IL,USA,USA,70,177,-,-,-,-,-
2022,David Gustafsson,WPG,C,23,2000-04-11,Tingsryd,SWE,SWE,74,212,2018,WPG,2,29,60,
2022,David Jiricek,CBJ,D,20,2003-11-28,Klatovy,CZE,CZE,76,199,2022,CBJ,1,6,6,
2022,David Kampf,TOR,C,29,1995-01-12,Chomutov,CZE,CZE,74,197,-,-,-,-,-,
2022,David Krejci,BOS,C,37,1986-04-28,Sternberk,CZE,CZE,72,192,2004,BOS,2,33,63,
2022,David Pastrnak,BOS,R,27,1996-05-25,Havirov,CZE,CZE,73,195,2014,BOS,1,25,25,
2022,David Perron,DET,L,35,1988-05-28,Sherbrooke,QC,CAN,CAN,73,196,2007,STL,1,26,26
2022,David Savard,MTL,D,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
2022,Dawson Mercer,N.J,C,22,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,N.J,1,18,18
2022,Denis Gurianov,"DAL, MTL",R,26,1997-06-07,Togliatti,RUS,RUS,75,205,2015,DAL,1,12,12,
2022,Denis Malgin,"COL, TOR",C,27,1997-01-18,Olten,CHE,CHE,69,182,2015,FLA,4,11,102,
2022,Dennis Cholowski,NYI,D,26,1998-02-15,Langley,BC,CAN,CAN,74,210,2016,DET,1,20,20
2022,Dennis Gilbert,CGY,D,27,1996-10-30,Buffalo,NY,USA,USA,74,216,2015,CHI,3,30,91
2022,Derek Forbort,BOS,D,32,1992-03-04,Duluth,MN,USA,USA,76,208,2010,L.A,1,15,15
2022,Derek Grant,ANA,C,33,1990-04-20,Abbotsford,BC,CAN,CAN,75,210,2008,OTT,4,28,119
