Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2011,Ben Holmstrom,PHI,C,36,1987-04-09,Colorado Springs,CO,USA,USA,73,203,-,-,-,-,-
2011,Ben Lovejoy,PIT,D,40,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
2011,Ben Maxwell,"ANA, WPG",C,35,1988-03-30,North Vancouver,BC,CAN,CAN,73,195,2006,MTL,2,19,49
2011,Ben Smith,CHI,R,35,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
2011,Benn Ferriero,S.J,R,36,1987-04-29,Boston,MA,USA,USA,71,195,2006,PHX,7,13,196
2011,Benoit Pouliot,BOS,L,37,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
2011,Bill Sweatt,VAN,L,35,1988-09-21,Elburn,IL,USA,USA,72,190,2007,CHI,2,8,38
2011,Bill Thomas,FLA,R,40,1983-06-20,Pittsburgh,PA,USA,USA,73,185,-,-,-,-,-
2011,Blair Jones,"CGY, T.B",C,37,1986-09-27,Central Butte,SK,CAN,CAN,74,216,2005,T.B,4,11,102
2011,Blake Comeau,"CGY, NYI",L,38,1986-02-18,Meadow Lake,SK,CAN,CAN,73,200,2004,NYI,2,17,47
2011,Blake Geoffrion,"MTL, NSH",C,36,1988-02-03,Plantation,FL,USA,USA,73,190,2006,NSH,2,26,56
2011,Blake Wheeler,WPG,R,37,1986-08-31,Plymouth,MN,USA,USA,77,220,2004,PHX,1,5,5
2011,Bobby Butler,OTT,R,36,1987-04-26,Marlborough,MA,USA,USA,72,189,-,-,-,-,-
2011,Bobby Ryan,ANA,R,37,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,ANA,1,2,2
2011,Bobby Sanguinetti,CAR,D,36,1988-02-29,Trenton,NJ,USA,USA,75,188,2006,NYR,1,21,21
2011,Boyd Gordon,PHX,C,40,1983-10-19,Unity,SK,CAN,CAN,72,200,2002,WSH,1,17,17
2011,Bracken Kearns,FLA,C,42,1981-05-12,North Vancouver,BC,CAN,CAN,72,188,-,-,-,-,-
2011,Brad Boyes,BUF,R,41,1982-04-17,Mississauga,ON,CAN,CAN,72,199,2000,TOR,1,24,24
2011,Brad Malone,COL,C,34,1989-05-20,Miramichi,NB,CAN,CAN,74,217,2007,COL,4,14,105
2011,Brad Marchand,BOS,L,35,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,BOS,3,8,71
2011,Brad Mills,N.J,C,40,1983-05-03,Terrace,BC,CAN,CAN,72,195,-,-,-,-,-
2011,Brad Richards,NYR,C,43,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64
2011,Brad Richardson,L.A,R,39,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,COL,5,27,163
2011,Brad Staubitz,"MIN, MTL",R,39,1984-07-28,Edmonton,AB,CAN,CAN,73,207,-,-,-,-,-
2011,Brad Stuart,DET,D,44,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
2011,Brad Winchester,S.J,L,43,1981-03-01,Madison,WI,USA,USA,77,230,2000,EDM,2,5,35
2011,Brandon Bollig,CHI,L,37,1987-01-31,St. Charles,MO,USA,USA,74,220,-,-,-,-,-
2011,Brandon Dubinsky,NYR,C,37,1986-04-29,Anchorage,AK,USA,USA,74,208,2004,NYR,2,30,60
2011,Brandon Manning,PHI,D,33,1990-06-04,Prince George,BC,CAN,CAN,73,205,-,-,-,-,-
2011,Brandon McMillan,ANA,L,34,1990-03-22,Richmond,BC,CAN,CAN,71,190,2008,ANA,3,24,85
2011,Brandon Pirri,CHI,R,32,1991-04-10,Toronto,ON,CAN,CAN,72,180,2009,CHI,2,29,59
2011,Brandon Prust,NYR,L,40,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
2011,Brandon Saad,CHI,L,31,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
2011,Brandon Segal,T.B,R,40,1983-07-12,Richmond,BC,CAN,CAN,74,215,2002,NSH,4,6,102
2011,Brandon Sutter,CAR,C,35,1989-02-14,Huntington,NY,USA,CAN,75,190,2007,CAR,1,11,11
2011,Brandon Yip,"COL, NSH",R,38,1985-04-25,Vancouver,BC,CAN,CAN,73,198,2004,COL,8,12,239
2011,Brayden McNabb,BUF,D,33,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,BUF,3,5,66
2011,Brayden Schenn,PHI,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
2011,Braydon Coburn,PHI,D,39,1985-02-27,Shaunavon,SK,CAN,CAN,77,224,2003,ATL,1,8,8
2011,Brendan Bell,NYR,D,40,1983-03-31,Ottawa,ON,CAN,CAN,74,205,2001,TOR,3,2,65
2011,Brendan Mikkelson,T.B,D,36,1987-06-22,Regina,SK,CAN,CAN,75,210,2005,ANA,2,1,31
2011,Brendan Morrison,"CGY, CHI",C,48,1975-08-15,Pitt Meadows,BC,CAN,CAN,71,176,1993,N.J,2,13,39
2011,Brendan Smith,DET,D,35,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,DET,1,27,27
2011,Brenden Dillon,DAL,D,33,1990-11-13,New Westminster,BC,CAN,CAN,76,224,-,-,-,-,-
2011,Brenden Morrow,DAL,L,45,1979-01-16,Carlyle,SK,CAN,CAN,71,212,1997,DAL,1,25,25
2011,Brent Burns,S.J,D,39,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
2011,Brent Seabrook,CHI,D,38,1985-04-20,Richmond,BC,CAN,CAN,75,220,2003,CHI,1,14,14
2011,Brett Bulmer,MIN,R,31,1992-04-26,Prince George,BC,CAN,CAN,76,212,2010,MIN,2,9,39
2011,Brett Carson,CGY,D,38,1985-11-29,Regina,SK,CAN,CAN,76,210,2004,CAR,4,11,109
2011,Brett Clark,T.B,D,47,1976-12-23,Wapella,SK,CAN,CAN,72,194,1996,MTL,6,19,154
2011,Brett Connolly,T.B,R,31,1992-05-02,Campbell River,BC,CAN,CAN,75,198,2010,T.B,1,6,6
2011,Brett Festerling,WPG,D,38,1986-03-03,Prince George,BC,CAN,CAN,73,210,-,-,-,-,-
2011,Brett Lebda,CBJ,D,42,1982-01-15,Buffalo Grove,IL,USA,USA,69,195,-,-,-,-,-
2011,Brett MacLean,WPG,L,35,1988-12-24,London,ON,CAN,CAN,74,201,2007,PHX,2,2,32
2011,Brett Sterling,STL,L,39,1984-04-24,Los Angeles,CA,USA,USA,67,175,2003,ATL,5,9,145
2011,Brett Sutter,CAR,L,36,1987-06-02,Viking,AB,CAN,CAN,72,200,2005,CGY,6,17,179
2011,Brian Boyle,NYR,C,39,1984-12-18,Hingham,MA,USA,USA,78,245,2003,L.A,1,26,26
2011,Brian Campbell,FLA,D,44,1979-05-23,Strathroy,ON,CAN,CAN,70,192,1997,BUF,6,22,156
2011,Brian Gionta,MTL,R,45,1979-01-18,Rochester,NY,USA,USA,67,178,1998,N.J,3,24,82
2011,Brian Lee,"OTT, T.B",D,36,1987-03-26,Moorhead,MN,USA,USA,75,200,2005,OTT,1,9,9
2011,Brian McGrattan,NSH,R,42,1981-09-02,Hamilton,ON,CAN,CAN,76,235,1999,L.A,4,8,104
2011,Brian Rolston,"BOS, NYI",R,51,1973-02-21,Flint,MI,USA,USA,74,215,1991,N.J,1,11,11
2011,Brian Strait,PIT,D,36,1988-01-04,Waltham,MA,USA,USA,73,188,2006,PIT,3,2,65
2011,Brooks Laich,WSH,C,40,1983-06-23,Wawota,SK,CAN,CAN,74,200,2001,OTT,6,28,193
2011,Brooks Orpik,PIT,D,43,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,PIT,1,18,18
2011,Bruno Gervais,T.B,D,39,1984-10-03,Longueuil,QC,CAN,CAN,73,200,2003,NYI,6,15,182
2011,Bryan Allen,CAR,D,43,1980-08-21,Kingston,ON,CAN,CAN,77,223,1998,VAN,1,4,4
2011,Bryan Bickell,CHI,L,38,1986-03-09,Bowmanville,ON,CAN,CAN,76,223,2004,CHI,2,11,41
2011,Bryan Little,WPG,C,36,1987-11-12,Edmonton,AB,CAN,CAN,72,191,2006,ATL,1,12,12
2011,Bryan Rodney,EDM,D,39,1984-04-22,London,ON,CAN,CAN,72,195,-,-,-,-,-
2011,Bryce Salvador,N.J,D,48,1976-02-11,Brandon,MB,CAN,CAN,75,215,1994,T.B,6,8,138
2011,Byron Bitz,VAN,R,39,1984-07-21,Saskatoon,SK,CAN,CAN,77,215,2003,BOS,4,6,107
2011,Cade Fairchild,STL,D,35,1989-01-15,Duluth,MN,USA,USA,71,190,2007,STL,4,5,96
2011,Cal Clutterbuck,MIN,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
2011,Cal O'Reilly,"NSH, PHX, PIT",C,37,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
2011,Calvin de Haan,NYI,D,32,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
2011,Cam Atkinson,CBJ,R,34,1989-06-05,Riverside,CT,USA,USA,68,176,2008,CBJ,6,6,157
2011,Cam Barker,EDM,D,37,1986-04-04,Winnipeg,MB,CAN,CAN,75,223,2004,CHI,1,3,3
2011,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
2011,Cam Janssen,N.J,R,39,1984-04-15,St. Louis,MO,USA,USA,72,215,2002,N.J,4,21,117
2011,Carl Gunnarsson,TOR,D,37,1986-11-09,Orebro,SWE,SWE,74,198,2007,TOR,7,13,194,
2011,Carl Hagelin,NYR,L,35,1988-08-23,Sodertalje,SWE,SWE,72,183,2007,NYR,6,17,168,
2011,Carl Klingberg,WPG,L,33,1991-01-28,Gothenburg,SWE,SWE,75,188,2009,ATL,2,4,34,
2011,Carl Sneep,PIT,D,36,1987-11-05,St. Louis Park,MN,USA,USA,76,210,2006,PIT,2,2,32
2011,Carlo Colaiacovo,STL,D,41,1983-01-27,Toronto,ON,CAN,CAN,73,202,2001,TOR,1,17,17
2011,Carson McMillan,MIN,R,35,1988-09-10,Brandon,MB,CAN,CAN,73,196,2007,MIN,7,19,200
2011,Carter Ashton,TOR,R,32,1991-04-01,Winnipeg,MB,CAN,CAN,75,215,2009,T.B,1,29,29
2011,Carter Camper,BOS,C,35,1988-07-06,Cleveland,OH,USA,USA,69,188,-,-,-,-,-
2011,Casey Cizikas,NYI,C,33,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
2011,Casey Wellman,MIN,C,36,1987-10-18,Brentwood,CA,USA,USA,72,173,-,-,-,-,-
2011,Chad LaRose,CAR,R,41,1982-03-27,Fraser,MI,USA,USA,70,181,-,-,-,-,-
2011,Chad Rau,MIN,C,37,1987-01-18,Eden Prairie,MN,USA,USA,71,198,2005,TOR,7,34,228
2011,Chay Genoway,MIN,D,37,1986-12-20,Swan River,MB,CAN,CAN,69,177,-,-,-,-,-
2011,Chris Butler,CGY,D,37,1986-10-27,St. Louis,MO,USA,USA,73,196,2005,BUF,4,5,96
2011,Chris Campoli,MTL,D,39,1984-07-09,Mississauga,ON,CAN,CAN,72,200,2004,NYI,7,34,227
2011,Chris Conner,DET,R,40,1983-12-23,Westland,MI,USA,USA,67,181,-,-,-,-,-
2011,Chris Higgins,VAN,L,40,1983-06-02,Smithtown,NY,USA,USA,72,205,2002,MTL,1,14,14
2011,Chris Kelly,BOS,C,43,1980-11-11,Toronto,ON,CAN,CAN,72,190,1999,OTT,3,28,94
2011,Chris Kunitz,PIT,L,44,1979-09-26,Regina,SK,CAN,CAN,72,188,-,-,-,-,-
2011,Chris Mueller,NSH,C,38,1986-03-06,West Seneca,NY,USA,USA,71,196,-,-,-,-,-
2011,Chris Neil,OTT,R,44,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,OTT,6,16,161
2011,Chris Phillips,OTT,D,46,1978-03-09,Calgary,AB,CAN,CAN,75,219,1996,OTT,1,1,1
2011,Chris Porter,STL,L,39,1984-05-29,Toronto,ON,CAN,CAN,73,206,2003,CHI,9,21,282
2011,Chris Pronger,PHI,D,49,1974-10-10,Dryden,ON,CAN,CAN,78,188,1993,HFD,1,2,2
2011,Chris Stewart,STL,R,36,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,COL,1,18,18
2011,Chris Summers,PHX,D,36,1988-02-05,Ann Arbor,MI,USA,USA,74,207,2006,PHX,1,29,29
2011,Chris Thorburn,WPG,R,40,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,BUF,2,20,50
2011,Chris VandeVelde,EDM,C,37,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,EDM,4,6,97
2011,Christian Ehrhoff,BUF,D,41,1982-07-06,Moers,DEU,DEU,74,201,2001,S.J,4,10,106,
2011,Christopher Tanev,VAN,D,34,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
2011,Chuck Kobasew,COL,R,41,1982-04-17,Vancouver,BC,CAN,CAN,72,192,2001,CGY,1,14,14
2011,Clarke MacArthur,TOR,L,38,1985-04-06,Lloydminster,AB,CAN,CAN,72,192,2003,BUF,3,6,74
2011,Claude Giroux,PHI,C,36,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
2011,Clay Wilson,CGY,D,40,1983-04-05,Sturgeon Lake,MN,USA,USA,72,195,-,-,-,-,-
2011,Clayton Stoner,MIN,D,39,1985-02-19,Port McNeill,BC,CAN,CAN,76,216,2004,MIN,3,14,79
2011,Cody Almond,MIN,C,34,1989-07-24,Calgary,AB,CAN,CAN,74,199,2007,MIN,5,19,140
2011,Cody Bass,CBJ,C,37,1987-01-07,Owen sound,ON,CAN,CAN,72,205,2005,OTT,4,4,95
2011,Cody Eakin,WSH,C,32,1991-05-24,Winnipeg,MB,CAN,CAN,72,196,2009,WSH,3,24,85
2011,Cody Franson,TOR,D,36,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
2011,Cody Goloubef,CBJ,D,34,1989-11-30,Mississauga,ON,CAN,CAN,73,190,2008,CBJ,2,7,37
2011,Cody Hodgson,"BUF, VAN",C,34,1990-02-18,Toronto,ON,CAN,CAN,72,191,2008,VAN,1,10,10
2011,Cody McCormick,BUF,C,40,1983-04-18,London,ON,CAN,CAN,74,222,2001,COL,5,13,144
2011,Cody McLeod,COL,L,39,1984-06-26,Binscarth,MB,CAN,CAN,74,204,-,-,-,-,-
2011,Colby Armstrong,TOR,R,41,1982-11-23,Lloydminster,SK,CAN,CAN,74,185,2001,PIT,1,21,21
2011,Colby Robak,FLA,D,33,1990-04-24,Dauphin,MB,CAN,CAN,75,194,2008,FLA,2,16,46
2011,Colin Fraser,L.A,C,39,1985-01-28,Sicamous,BC,CAN,CAN,73,190,2003,PHI,3,1,69
2011,Colin Greening,OTT,C,38,1986-03-09,St. John's,NL,CAN,CAN,74,210,2005,OTT,7,10,204
2011,Colin McDonald,PIT,R,39,1984-09-30,Wethersfield,CT,USA,USA,74,219,2003,EDM,2,21,51
2011,Colin Stuart,BUF,L,41,1982-07-08,Rochester,MN,USA,USA,74,205,2001,ATL,5,4,135
2011,Colin White,S.J,D,46,1977-12-12,New glasgow,NS,CAN,CAN,76,215,1996,N.J,2,23,49
2011,Colin Wilson,NSH,"C, L",34,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,NSH,1,7,7
2011,Colten Teubert,EDM,D,34,1990-03-08,White Rock,BC,CAN,CAN,76,195,2008,L.A,1,13,13
2011,Colton Gillies,"CBJ, MIN",C,35,1989-02-12,White Rock,BC,CAN,CAN,76,208,2007,MIN,1,16,16
2011,Colton Orr,TOR,R,42,1982-03-03,Winnipeg,MB,CAN,CAN,75,222,-,-,-,-,-
2011,Corey Perry,ANA,R,38,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,ANA,1,28,28
2011,Corey Potter,EDM,D,40,1984-01-05,Lansing,MI,USA,USA,75,204,2003,NYR,4,21,122
2011,Corey Tropp,BUF,R,34,1989-07-25,Grosse Pointe Woods,MI,USA,USA,72,192,2007,BUF,3,28,89
2011,Cory Emmerton,DET,C,35,1988-06-01,St. Thomas,ON,CAN,CAN,72,191,2006,DET,2,11,41
2011,Cory Sarich,CGY,D,45,1978-08-16,Saskatoon,SK,CAN,CAN,76,207,1996,BUF,2,1,27
2011,Craig Adams,PIT,R,46,1977-04-26,Seria,BRN,CAN,72,200,1996,HFD,9,8,223,
2011,Craig Smith,NSH,R,34,1989-09-05,Madison,WI,USA,USA,72,204,2009,NSH,4,7,98
2011,Curtis Glencross,CGY,L,41,1982-12-28,Kindersley,SK,CAN,CAN,73,197,-,-,-,-,-
2011,DJ King,WSH,L,39,1984-06-27,Meadow Lake,SK,CAN,CAN,75,231,2002,STL,6,24,190
2011,Dainius Zubrus,N.J,C,45,1978-06-16,Elektrenai,LTU,LTU,77,225,1996,PHI,1,15,15,
2011,Dale Weise,VAN,R,35,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,NYR,4,20,111
2011,Dalton Prout,CBJ,D,34,1990-03-13,Kingsville,ON,CAN,CAN,75,215,2010,CBJ,6,4,154
2011,Dan Boyle,S.J,D,47,1976-07-12,Ottawa,ON,CAN,CAN,71,194,-,-,-,-,-
2011,Dan Girardi,NYR,D,39,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
2011,Dan Hamhuis,VAN,D,41,1982-12-13,Smithers,BC,CAN,CAN,73,204,2001,NSH,1,12,12
2011,Dana Tyrell,T.B,C,34,1989-04-23,Airdrie,AB,CAN,CAN,70,192,2007,T.B,2,17,47
2011,Dane Byers,CBJ,L,38,1986-02-21,Nipawin,SK,CAN,CAN,75,204,2004,NYR,2,18,48
2011,Daniel Alfredsson,OTT,R,51,1972-12-11,Gothenburg,SWE,SWE,71,203,1994,OTT,6,3,133,
2011,Daniel Briere,PHI,C,46,1977-10-06,Gatineau,QC,CAN,CAN,69,174,1996,PHX,1,24,24
2011,Daniel Carcillo,CHI,L,39,1985-01-28,King City,ON,CAN,CAN,72,200,2003,PIT,3,5,73
2011,Daniel Cleary,DET,R,45,1978-12-18,Carbonear,NL,CAN,CAN,73,205,1997,CHI,1,13,13
2011,Daniel Paille,BOS,L,39,1984-04-15,Welland,ON,CAN,CAN,73,188,2002,BUF,1,20,20
