Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2024,Brady Tkachuk,OTT,L,24,1999-09-16,Scottsdale,AZ,USA,USA,76,221,2018,OTT,1,4,4
2024,Brandon Biro,BUF,L,26,1998-03-11,Sherwood Park,AB,CAN,CAN,71,170,-,-,-,-,-
2024,Brandon Carlo,BOS,D,27,1996-11-26,Colorado Springs,CO,USA,USA,78,218,2015,BOS,2,7,37
2024,Brandon Duhaime,"COL, MIN",R,26,1997-05-22,Coral Springs,FL,USA,USA,74,200,2016,MIN,4,15,106
2024,Brandon Gignac,MTL,C,26,1997-11-07,Repentigny,QC,CAN,CAN,71,170,2016,N.J,3,19,80
2024,Brandon Hagel,T.B,L,25,1998-08-27,Saskatoon,SK,CAN,CAN,74,179,2016,BUF,6,8,159
2024,Brandon Montour,FLA,D,29,1994-04-11,Brantford,ON,CAN,CAN,72,194,2014,ANA,2,25,55
2024,Brandon Saad,STL,L,31,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
2024,Brandon Tanev,SEA,L,32,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
2024,Brandt Clarke,L.A,D,21,2003-02-09,Nepean,ON,CAN,CAN,74,185,2021,L.A,1,8,8
2024,Brayden McNabb,VGK,D,33,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,BUF,3,5,66
2024,Brayden Pachal,"CGY, VGK",D,24,1999-08-23,Estevan,SK,CAN,CAN,74,203,-,-,-,-,-
2024,Brayden Point,T.B,C,28,1996-03-13,Calgary,AB,CAN,CAN,71,180,2014,T.B,3,19,79
2024,Brayden Schenn,STL,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
2024,Brendan Brisson,VGK,C,22,2001-10-22,USA,72,191,2020,VGK,1,29,29,,,
2024,Brendan Gallagher,MTL,R,31,1992-05-06,Edmonton,AB,CAN,CAN,69,186,2010,MTL,5,27,147
2024,Brendan Gaunce,CBJ,C,29,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,VAN,1,26,26
2024,Brendan Lemieux,CAR,L,28,1996-03-15,Denver,CO,USA,USA,73,215,2014,BUF,2,1,31
2024,Brendan Smith,N.J,D,35,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,DET,1,27,27
2024,Brenden Dillon,WPG,D,33,1990-11-13,New Westminster,BC,CAN,CAN,76,224,-,-,-,-,-
2024,Brennan Othmann,NYR,L,21,2003-01-05,Scarborough,ON,CAN,CAN,72,188,2021,NYR,1,16,16
2024,Brent Burns,CAR,D,39,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
2024,Brett Howden,VGK,C,25,1998-03-29,Calgary,AB,CAN,CAN,74,203,2016,T.B,1,27,27
2024,Brett Kulak,EDM,D,30,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
2024,Brett Leason,ANA,R,24,1999-04-30,Calgary,AB,CAN,CAN,77,218,2019,WSH,2,25,56
2024,Brett Murray,BUF,L,25,1998-07-20,Bolton,ON,CAN,CAN,77,228,2016,BUF,4,8,99
2024,Brett Pesce,CAR,D,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
2024,Brett Seney,CHI,L,28,1996-02-28,London,ON,CAN,CAN,69,156,2015,N.J,6,6,157
2024,Brian Dumoulin,SEA,D,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
2024,Brian Halonen,N.J,L,25,1999-01-11,USA,72,207,-,-,-,-,-,,,
2024,Brock Boeser,VAN,R,27,1997-02-25,Burnsville,MN,USA,USA,73,208,2015,VAN,1,23,23
2024,Brock Faber,MIN,D,21,2002-08-22,Maple Grove,MN,USA,USA,73,200,2020,L.A,2,14,45
2024,Brock McGinn,ANA,L,30,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,CAR,2,17,47
2024,Brock Nelson,NYI,C,32,1991-10-15,Warroad,MN,USA,USA,76,210,2010,NYI,1,30,30
2024,Bryan Rust,PIT,R,31,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,PIT,3,20,80
2024,Byron Froese,VGK,C,33,1991-03-12,Winkler,MB,CAN,CAN,73,202,2009,CHI,4,28,119
2024,Cal Clutterbuck,NYI,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
2024,Cal Foote,N.J,D,25,1998-12-13,Denver,CO,USA,USA,77,224,2017,T.B,1,14,14
2024,Cale Makar,COL,D,25,1998-10-30,Calgary,AB,CAN,CAN,71,187,2017,COL,1,4,4
2024,Caleb Jones,COL,D,26,1997-06-06,Arlington,TX,USA,USA,73,194,2015,EDM,4,26,117
2024,Calen Addison,"MIN, S.J",D,23,2000-04-11,Brandon,MB,CAN,CAN,71,173,2018,PIT,2,22,53
2024,Callahan Burke,CAR,C,27,1997-03-19,Boxborough,MA,USA,USA,70,183,-,-,-,-,-
2024,Calle Jarnkrok,TOR,C,32,1991-09-25,Gävle,SWE,SWE,72,192,2010,DET,2,21,51,
2024,Calle Rosen,STL,D,30,1994-02-02,Vaxjo,SWE,SWE,73,188,-,-,-,-,-,
2024,Calvin de Haan,T.B,D,32,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
2024,Cam Atkinson,PHI,R,34,1989-06-05,Riverside,CT,USA,USA,68,176,2008,CBJ,6,6,157
2024,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
2024,Cam York,PHI,D,23,2001-01-05,Anaheim,CA,USA,USA,71,175,2019,PHI,1,14,14
2024,Carl Grundstrom,L.A,R,26,1997-12-01,Umea,SWE,SWE,72,195,2016,TOR,2,27,57,
2024,Carson Meyer,CBJ,R,26,1997-08-18,Powell,OH,USA,USA,71,184,-,-,-,-,-
2024,Carson Soucy,VAN,D,29,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,MIN,5,16,137
2024,Carter Verhaeghe,FLA,C,28,1995-08-14,Toronto,ON,CAN,CAN,74,180,2013,TOR,3,21,82
2024,Casey Cizikas,NYI,C,33,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
2024,Casey Mittelstadt,"BUF, COL",C,25,1998-11-22,Edina,MN,USA,USA,73,195,2017,BUF,1,8,8
2024,Chad Ruhwedel,"NYR, PIT",D,33,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
2024,Chandler Stephenson,VGK,C,29,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,WSH,3,16,77
2024,Charlie Coyle,BOS,C,32,1992-03-02,E. Weymouth,MA,USA,USA,75,223,2010,S.J,1,28,28
2024,Charlie McAvoy,BOS,D,26,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,BOS,1,14,14
2024,Chris Kreider,NYR,L,32,1991-04-30,Boxford,MA,USA,USA,75,230,2009,NYR,1,19,19
2024,Chris Tanev,"CGY, DAL",D,34,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
2024,Chris Tierney,N.J,C,29,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
2024,Chris Wagner,COL,R,32,1991-05-27,Walpole,MA,USA,USA,72,192,2010,ANA,5,2,122
2024,Christian Dvorak,MTL,C,28,1996-02-02,Palos,IL,USA,USA,73,193,2014,ARI,2,28,58
2024,Christian Fischer,DET,R,26,1997-04-15,Chicago,IL,USA,USA,74,212,2015,ARI,2,2,32
2024,Claude Giroux,OTT,R,36,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
2024,Clayton Keller,ARI,R,25,1998-07-29,Chesterfield,MO,USA,USA,70,178,2016,ARI,1,7,7
2024,Cody Ceci,EDM,D,30,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
2024,Cody Glass,NSH,C,24,1999-04-01,Winnipeg,MB,CAN,CAN,75,206,2017,VGK,1,6,6
2024,Cole Caufield,MTL,R,23,2001-01-02,Mosinee,WI,USA,USA,67,174,2019,MTL,1,15,15
2024,Cole Guttman,CHI,C,24,1999-04-06,Northridge,CA,USA,USA,69,167,2017,T.B,6,25,180
2024,Cole Koepke,T.B,L,25,1998-05-17,Two Harbors,MN,USA,USA,73,196,2018,T.B,6,28,183
2024,Cole McWard,VAN,D,22,2001-06-09,Fenton,MO,USA,USA,73,192,-,-,-,-,-
2024,Cole Perfetti,WPG,C,22,2002-01-01,Whitby,ON,CAN,CAN,71,184,2020,WPG,1,10,10
2024,Cole Schwindt,CGY,R,22,2001-04-25,Kitchener,ON,CAN,CAN,74,182,2019,FLA,3,19,81
2024,Cole Sillinger,CBJ,C,20,2003-05-16,Columbus,OH,USA,USA,73,201,2021,CBJ,1,12,12
2024,Cole Smith,NSH,L,28,1995-10-28,Brainerd,MN,USA,USA,75,195,-,-,-,-,-
2024,Colin Blackwell,CHI,C,30,1993-03-28,Lawrence,MA,USA,USA,69,190,2011,S.J,7,13,193
2024,Colin Miller,"N.J, WPG",D,31,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,L.A,5,30,151
2024,Colin White,"MTL, PIT",C,27,1997-01-30,Boston,MA,USA,USA,73,194,2015,OTT,1,21,21
2024,Colton Parayko,STL,D,30,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
2024,Colton Sissons,NSH,C,30,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
2024,Connor Bedard,CHI,C,18,2005-07-17,CAN,70,185,2023,CHI,1,1,1,,,
2024,Connor Brown,EDM,R,30,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
2024,Connor Clifton,BUF,D,28,1995-04-28,Long Branch,NJ,USA,USA,71,190,2013,PHX,5,12,133
2024,Connor Dewar,"MIN, TOR",C,24,1999-06-26,Gilbert Plains,MB,CAN,CAN,70,183,2018,MIN,3,30,92
2024,Connor Mackey,NYR,D,27,1996-09-12,Tower Lakes,IL,USA,USA,74,197,-,-,-,-,-
2024,Connor McDavid,EDM,C,27,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
2024,Connor McMichael,WSH,C,23,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,WSH,1,25,25
2024,Connor Murphy,CHI,D,30,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
2024,Connor Zary,CGY,C,22,2001-09-25,Saskatoon,SK,CAN,CAN,72,178,2020,CGY,1,24,24
2024,Conor Garland,VAN,R,28,1996-03-11,Scituate,MA,USA,USA,70,165,2015,ARI,5,2,123
2024,Conor Sheary,T.B,L,31,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
2024,Conor Timmins,TOR,D,25,1998-09-18,St. Catharines,ON,CAN,CAN,74,202,2017,COL,2,1,32
2024,Corey Perry,"CHI, EDM",R,38,1985-05-16,Peterborough,ON,CAN,CAN,75,208,2003,ANA,1,28,28
2024,Craig Smith,DAL,C,34,1989-09-05,Madison,WI,USA,USA,72,204,2009,NSH,4,7,98
2024,Curtis Lazar,N.J,C,29,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
2024,Daemon Hunt,MIN,D,21,2002-05-15,CAN,73,201,2020,MIN,3,3,65,,,
2024,Dakota Joshua,VAN,C,27,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,TOR,5,8,128
2024,Dakota Mermis,MIN,D,30,1994-01-05,Alton,IL,USA,USA,72,195,-,-,-,-,-
2024,Damon Severson,CBJ,D,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
2024,Daniel Sprong,DET,R,27,1997-03-17,Amsterdam,NLD,NLD,72,202,2015,PIT,2,16,46,
2024,Daniil Miromanov,"CGY, VGK",D,26,1997-07-11,Moscow,RUS,RUS,76,200,-,-,-,-,-,
2024,Danil Gushchin,S.J,L,22,2002-02-06,Yekaterinburg,RUS,RUS,68,165,2020,S.J,3,14,76,
2024,Dante Fabbro,NSH,D,25,1998-06-20,Coquitlam,BC,CAN,CAN,72,189,2016,NSH,1,17,17
2024,Danton Heinen,BOS,L,28,1995-07-05,Langley,BC,CAN,CAN,73,188,2014,BOS,4,26,116
2024,Darnell Nurse,EDM,D,29,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
2024,Darren Raddysh,T.B,D,28,1996-02-28,Toronto,ON,CAN,CAN,73,200,-,-,-,-,-
2024,David Gustafsson,WPG,C,23,2000-04-11,Tingsryd,SWE,SWE,74,212,2018,WPG,2,29,60,
2024,David Jiricek,CBJ,D,20,2003-11-28,Klatovy,CZE,CZE,76,199,2022,CBJ,1,6,6,
2024,David Kampf,TOR,C,29,1995-01-12,Chomutov,CZE,CZE,74,197,-,-,-,-,-,
2024,David Pastrnak,BOS,R,27,1996-05-25,Havirov,CZE,CZE,73,195,2014,BOS,1,25,25,
2024,David Perron,DET,L,35,1988-05-28,Sherbrooke,QC,CAN,CAN,73,196,2007,STL,1,26,26
2024,David Savard,MTL,D,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
2024,Dawson Mercer,N.J,C,22,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,N.J,1,18,18
2024,Declan Carlile,T.B,D,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Declan Chisholm,"MIN, WPG",D,24,2000-01-12,Bowmanville,ON,CAN,CAN,73,185,2018,WPG,5,26,150
2024,Denis Gurianov,"NSH, PHI",R,26,1997-06-07,Togliatti,RUS,RUS,75,205,2015,DAL,1,12,12,
2024,Dennis Gilbert,CGY,D,27,1996-10-30,Buffalo,NY,USA,USA,74,216,2015,CHI,3,30,91
2024,Derek Forbort,BOS,D,32,1992-03-04,Duluth,MN,USA,USA,76,208,2010,L.A,1,15,15
2024,Derek Ryan,EDM,C,37,1986-12-29,Spokane,WA,USA,USA,70,185,-,-,-,-,-
2024,Derrick Pouliot,DAL,D,30,1994-01-16,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
2024,Devin Shore,SEA,C,29,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,DAL,2,31,61
2024,Devon Toews,COL,D,30,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,NYI,4,18,108
2024,Dillon Dube,CGY,C,25,1998-07-20,Golden,AB,CAN,CAN,71,185,2016,CGY,2,26,56
2024,Dmitri Voronkov,CBJ,L,23,2000-09-10,RUS,77,240,2019,CBJ,4,21,114,,,
2024,Dmitry Kulikov,FLA,D,33,1990-10-29,Lipetsk,RUS,RUS,73,201,2009,FLA,1,14,14,
2024,Dmitry Orlov,CAR,D,32,1991-07-23,Novokuznetsk,RUS,RUS,71,214,2009,WSH,2,25,55,
2024,Dominic Toninato,WPG,C,30,1994-03-09,Duluth,MN,USA,USA,74,191,2012,TOR,5,5,126
2024,Dominik Kubalik,OTT,L,28,1995-08-21,Plzen,CZE,CZE,74,190,2013,L.A,7,10,191,
2024,Dougie Hamilton,N.J,D,30,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,BOS,1,9,9
2024,Drake Batherson,OTT,R,25,1998-04-27,Fort Wayne,IN,USA,USA,75,200,2017,OTT,4,28,121
2024,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
2024,Drew O'Connor,PIT,L,25,1998-06-09,Chatham,NJ,USA,USA,75,200,-,-,-,-,-
2024,Dryden Hunt,CGY,L,28,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,-,-,-,-,-
2024,Dylan Cozens,BUF,C,23,2001-02-09,Whitehorse,YT,CAN,CAN,75,195,2019,BUF,1,7,7
2024,Dylan DeMelo,WPG,D,30,1993-05-01,London,ON,CAN,CAN,72,195,2011,S.J,6,28,179
2024,Dylan Guenther,ARI,R,20,2003-04-10,Edmonton,AB,CAN,CAN,74,175,2021,ARI,1,9,9
